	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
7	125	 J. Curtis Joyner	 April 13, 1992	 President George H.W. Bush	N / A	 Assistant, Chief Deputy, then First Assistant District o Attorney, Chester County, Commonwealth of Pennsylvania (1975-1987)	 Judge, Pennsylvania Court of Common Pleas, Chester County (1987-1992)	 Private Practice (1975-1987)	 Chester County Bar Association; Federal Bar : Association
144	126	 J. Daniel Breen	 March 18, 2003	 President George W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Western District of Tennessee (1991-2003)	 Partner, Waldrop, Breen, Bryant, Crews, Taylor & McLeary (1975-199]} Nonprofit: President, Tennessee Bar Association (1996-1997)	 American Bar Association; American Bar Foundation; Federal Judges Association; Leo Bearman, Jr. American Inn of Court; Memphis Bar Association; Tennessee Bar Association; Tennessee Bar Foundation
265	127	 J. Garvan Murtha	N / A	N / A	N / A	N / A	N / A	N / A	N / A
329	128	 J. Kelley Arnoid	 October 28, 1994	N / A	N / A	 Deputy Prosecuting Attorney, Pierce County (1963-1964)	 Judge, Washington Superior Court, Pierce County (1982-1994)	 Private Practice (1965-1982) Military Service: United States Army (1961-1963)	 American Bar Association; American Inns of Court; Federal Magistrate Judges’ Association; Tacoma-Pierce County Bar Association; Washington State Bar Association
353	129	 J. P. Stadtmueller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
120	130	 J. Ronnie Greer	 June 25, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
253	131	 J. Thomas Greene	 May 6, 1985	 President Ronald Reagan	N / A	 Assistant United States Attorney, District of Utah,	N / A	 Partner, President & Chairman of the Board, Greene, Callister & Nebeker (and predecessor firms) (1955-1985)	 American Bar Association; American Bar Foundation, Life Fellow; American Judicature Society; American Law Institute, Life Fellow; District Judges Association (Tenth Circuit), President; Order of the Coif; Phi Beta Kappa; Phi Kappa Phi; Utah Bar Foundation; Utah State Bar, Past President
23	132	 J. William Ditter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
326	133	 Jack Edward Tanner	 June 1978	 President Jimmy Carter	N / A	N / A	N / A	 Private Practice (1955-1978) Military Service: United States Army (1943-1945)	 National Bar Association, Washington State Ba; Association
300	134	 Jackson L. Kiser	 January 12, 1982	 President Ronald Reagan	N / A	 United States Commissioner (1956-1958); Assistant United	N / A	 Young, Kiser, Haskins, Mann, Gregory & Young, PC {1961-1982} Military Service: United States Army (1952-1955); United States Army Reserve (1955-196]}	 American College of Trial Lawyers; Fourth Circuit Judicial Conference; Martinsville-Henry County Bar Association; Virginia Bar Association; Virginia State Bar; Virginia Tria! Lawyers Association
38	135	 Jacob P. Hart	 November 17, 1997	N / A	N / A	N / A	N / A	 Schnader, Harrison, Segal & Lewis (1968-1971); Schnader,	N / A
278	136	 James C. Cacheris	 1981	 President Ronald Reagan	N / A	N / A	 Judge, Virginia Circuit Court, 19th Judicial Circuit (1971-1981)	 Associate, Miller, Brown & Gildenhorn (1962-1964),	N / A
297	137	 James C. Turk	 October 28, 1972	N / A	N / A	 Member, Virginia State Senate (1959-1972)	N / A	 Partner, Dalton, Poff & Turk (1952-1972) Military Service: United States Army (1943-1946)	 American Bar Association; Amertcan College of Trial Lawyers; American Judicature Society; Omicron Delta Kappa; Order of the Coif; Pht Alpha Delta Law Fraternity; Phi Beta Kappa; Virginia State Bar; Virginia State Bar Association
141	138	 James D. Todd	 July 11, 1985	 President Ronald Reagan.	N / A	N / A	 Judge, Tennessee Circuit Court, Division IE (1983-1985)	 Waldrop, Farmer, Todd & Breen, PA (1972-1983)	 Federal Judges’ Association; Jackson-Madison County Bar Association; Federal Bar Association
283	139	 James E. Bradberry	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	140	 James F McClure, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
123	141	 James H. Jarvis Il	 1984	 President Ronald Reagan	N / A	N / A	N / A	 Partner, O’Neil, Jarvis, Parker & WitHamson (1960-1970): Partner, Meares, Dungan & Jarvis (1970-1972)	 American Judicature Society; Blount County Bar: Association; Knoxville Bar Association; Tennessee Bar Association; : Tennessee Judicial Conference; Tennessee Trial Judges Association
299	142	 James Harry Michael, Jr.	 1980	 President Jimmy Carter	N / A	 Member, Virginia State Senate (1967-1980)	 Associate Judge, Fuvenile and Domestic Relations Court (1954-1967}	 Partner, Michael & Musselman (1946-1954); Private Practice (1954-1959); Partner, Michael & Dent (1959-1972); Partner, Michael, Dent & Brooks (1972-1974); Partner, Michael & Dent (1974-1980) Military Service: United States Navy (1942-1946)	 American Bar Association; American Judicature Society; Charlottesville-Albemarle Bar Association; Virginia State Bar Association
15	143	 James Knoll Gardner	 November 27, 2002	 President George W. Bush	N / A	 Solicitor to the County Treasurer, County of Lehigh,	N / A	 Associate, Duane, Morris & Heckscher (1965-1966);	N / A
324	144	 James L. Robart	 June 28, 2004	 President George W. Bush	N / A	N / A	N / A	 Managing Partner, Executive Committee, Lane Powell	N / A
48	145	 James M. Munley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	146	 James McGirr Kelly	 August 19, 1983	 President Ronald Reagan	N / A	 Assistant District Attorney, Commonwealth of Pennsylvania	N / A	 Private Practice (1958-1960)	N / A
294	147	 James P. Jones	 August 30, 1996 2	 President William J. Clinton,	N / A	 Assistant Atorney General, Commonwealth of Virginia	N / A	 Associate then Partner and Shareholder, Penn, Stuart, Eskridge & Jones (1968-1996)	 Amezican Bar Association; American Bar Foundation; American Board of Trial Advocates; American College of Trial Lawyers; American Judicature Society; City of Bristol Bar Association; Virginia Bar Association; Virginia State Bar; Washington © County Bar Association
232	148	 James R. Nowlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
268	149	 James R. Spencer	 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, Department of Justice,	N / A	N / A	 American Bar Association; District of Columbia Bar; National Bar Association; Old Dominion Bar Association; Richmond Bar Association; State Bar of Georgia; Virginia State Bar; Washington Bar Association
3	150	 James T. Giles	 1979	 President Jimmy Carter	N / A	 Field Attorney, National Labor Relations Board (1967-1968)	N / A	 Partner, Pepper, Hamilton & Scheetz (1968-1979)	 American Bar Association; Barristers Association; Federal Bar Association; Philadelphia Bar Association
173	151	 Jane J. Boyle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
195	152	 Janis Graham Jack	N / A	N / A	N / A	N / A	N / A	N / A	N / A
274	153	 Jerome B. Friedman	 November 25, 1997	 President William J. Clinton	N / A	N / A	 Judge, Virginia Beach huvenile & Domestic Relations District Court (1985-1991); Judge, Virginia Beach Circuit Court (1991-1997)	 Associate, Steingold & Steingald (1970-1971); Associate, Shapero, Levine & Abraham (1971); Associate, Shapero & Levine (1971); Partner, Shapero, Levine & Friedman (1972-1974); Partner, Levine & Friedman (1974-1982); Partner, Pender & Coward {1983-1985}	 Federal Bar Association; Federal Judges Association; Virginia Bar Association; Virginia State Bar
266	154	 Jerome J. Niedermeier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
176	155	 Jerry Buchmeyer ' .	 December 14, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Partner, Thompson & Knight (1958-1979) Military Service: United States Army (1947)	 American Bar Association; Dallas Bar Association; State Bar of Texas 
315	156	 John A.	 1987	N / A	N / A	N / A	N / A	 Winston Cashatt (1976-1997)	N / A
127	157	 John C. Cook	N / A	N / A	N / A	N / A	N / A	N / A	N / A
191	158	 John D. Rainey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
107	159	 John E. Waites	 June 1994	N / A	N / A	N / A	N / A	N / A	N / A
168	160	 John H. McBryde	N / A	N / A	N / A	N / A	N / A	N / A	N / A
60	161	 John J. Thomas	 January 10, 1992	N / A	N / A	 Public Defender, Luzerne County, Commonwealth of	N / A	 Private Practice (1972-1986); Private Practice (1986-1992)	 American Bar Institute; Middle District Bankruptcy Bar Association; National Conference of Bankruptcy Judges, Wilkes-Barre Law and Library Association
20	162	 John P. Fullam	N / A	N / A	N / A	N / A	N / A	N / A	N / A
6	163	 John R. Padova	N / A	N / A	N / A	N / A	N / A	N / A	N / A
341	164	 John S. Kaull	N / A	N / A	N / A	N / A	N / A	N / A	N / A
112	165	 John Simko	N / A	N / A	N / A	N / A	N / A	N / A	N / A
135	166	 John T. Nixon	 1980	 President Jimmy Carter	N / A	 City Attomey (1962-1964); Trial Attorney, Civil Rights	N / A	 Private Practice (1960-1962); Private Practice (1969-1971); Private Practice (1976-1977) Military Service: United States Army (1958)	 American Bar Association; Nashville Bar Association; Tennessee Bar Association
345	167	 John Thomas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	168	 John W. Primomo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
142	169	 Jon P. McCalla	 1992	 President George H.W. Bush	N / A	N / A	N / A	 Sole Practitioner (1979-1980)	 American Bar Association; American Bar Foundation; Association of Trial Lawyers of America; Assaciation for Women Attorneys; The Commission on Opportunities for Minorities; The Diversity Institute; International Women’s Forum; Judicial Conference Advisory Committee oa Bankruptcy Rules; Memphis Bar Association; National Association of Women Judges; National Bankruptcy Conference; National Bar Association; National Judicial College; Tennessee Bar Association; United Nations Development Program Advisory Council
102	170	 Joseph R. MeCrorey	N / A	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Florence County Bar Fel: (803) 765-5512 Fax: (803) 253-3215 Association; South Carolina Bar Association 
346	171	 Joseph Robert Goodwin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
64	172	 Joy Flowers Conti	 August 30, 2002	 President George W. Bush	N / A	N / A	N / A	 Associate, Kirkpatrick & Lockhart LLP (1974-1976); Partner, Kirkpatrick & Lockhart LLP (1983-1996)	 Allegheny County Bar Association; Allegheny County Bar Foundation, Fellow; American Bankruptcy Institute; American Bar Association; American Bar Foundation, Fellow; American College of Bankruptcy, Feilow; American Judicature Society; American Law Institute; Federal Bar Association; National Association of Women Judges; Pennsylvania Bar Association; Pennsylvania Bar Foundation, Fellow; Women’s Bar Association of Western Pennsylvanta; American Inn of Court {Pittsburgh Chapter}
19	173	 Juan &. Sanchez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
262	174	 Judith A. Boulden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	175	 Judith K. Fitzgerald	N / A	N / A	N / A	N / A	N / A	N / A	N / A
81	176	 Judith K. Fitzgerald, United States District	N / A	N / A	N / A	N / A	N / A	N / A	N / A
161	177	 Judith K. Guthrie	 May 17, 1986	N / A	N / A	 Staff, Texas House of Representatives (1973-1975)	N / A	 Legal Assistant/Lobbyist, Bracewell & Patterson (1975-1980); Associate, Bracewell & Patterson (1980-1981); Partner, Hannah & Guthrie (1982-1986)	 American Bar Association; American Judges’ Association; Fifth Circuit Bar Association; Magistrate Judges Association: Smith County Bar Association; State Bar of Texas; Texas Women Lawyers
137	178	 Juliet Griffin	 1995	N / A	N / A	 Clerk, United States District Court for the Middle District of	N / A	 Staff Attorney, Legal Services of Middle Tennessee (1980-1985)	 Lawyers Association for Women; Nashville Bar. Association Statt Law Clerk Steve Wilson... 2.0.0.0...) - cece eee eee Education: Notre Dame 1988 BA; Indiana 1991 JD Courtroom Deputy Jeanne Cox......... 06.6.0 eee Education: Western Kentucky 1980 BS Spring 2005 © Leadership Directories, Inc. Judicial Yellow Boe United States Bankruptcy Court for the Middle District of Tennessee 443 pers of Magistrate Judge Joe B. Brown = ogge, 801 Broadway, Nashville, TN 37203 615) 736-2119 Fax: (615) 736-2121 3: Joe_B_Brown@tnind uscourts.gov Joe B. Brown Magistrate Judge Date of Birth: 1940 Education: Vanderbilt 1962 BA, 1965 JD Began Service: August 3, 1998 Term Expires: August 2, 2006 fs mment: Assistant United States Attorney (1971-1981); United States sey, Middle District of Tennessee (1981-1991); Special Assistant, d States Trustee (1991-1998) jal: Military Judge (1969-1971) rent Memberships: Kentucky Bar Association, Nashville Bar jation ff: w Clerk Jason Watson oo... 00. cece (615) 736-2119 ai]: Jason_C_ Watson@tmd.uscourts.gov urtroom Deputy Tina Smith ...................000,. (615) 736-7052 ail; Christina_Smith@tomd.uscourts.gov retary Pat Whitley. ......0-. cc ccs c cece eee aaaee (615) 736-2119 «mail: Patricia_W_Whitley@tumd.uscourts.gov ambers of Magistrate Judge E. Clifton Knowles : Courthouse, 801 Broadway, Ste. 649, Nashville, FN 37203-3869 (615) 736-7344 Fax: (615) 736-7346 Term Expires: 2008 tkships: Law Clerk, Chief Judge The Honorable George Edwards, ited States Court of Appeal Sixth Circuit (1978-1979) gal Practice: Associate and Partnet, Bass, Berry & Sims (1979-1999) rent Memberships: American Judicature Society; Nashville Bar Association; Nashville Bar Foundation; Tennessee Bar Association staff aw Clerk Ellie D. Shefi..... 0.0.0.0... 0c c cece e eee (615) 736-7344 -Edueation: Michigan 2002 JD ourtroom Deputy Marcia Knoch.......0.........00.05 (615) 736-7347 ecretary Barbara Reed ......... 0c cc cece eee eee nes (615) 736-7344 United States Bankruptcy Court for the Middle District of Tennessee Customs House, 70] Broadway, Nashville, TN 37203 Tel: (615) 736-5584 (Clerk’s Office) Tel: (615) 736-5577 (PACER Registration) Tel: (615) 254-5290 (PACER) Tel: (615) 736-5584 (Voice Case Information Systems) Tel: (800) 676-6856 Fax: (615) 736-2305 E-mail: webmaster(@tmmb.uscourts. gov Internet; www.tomb.uscourts.gov Number of Judgeships: 3
311	179	 Justin L. Quackenbush	N / A	N / A	N / A	N / A	N / A	N / A	N / A
337	180	 Karen A. Overstreet	N / A	N / A	N / A	N / A	N / A	N / A	N / A
110	181	 Karen Elizabeth Schreier.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
216	182	 Karen Kennedy Brown	 April 2, 1990	N / A	N / A	 Assistant Federal Public Defender (1976-1982)	N / A	 Private Practice (1982-1984)	 American Bar Association; American Judicature Society; American Law Institute; Houston Federal Bar Association; Nationai Conference of Bankruptcy Judges; State Bar of Texas
331	183	 Karen L. Strambom	N / A	N / A	N / A	N / A	N / A	N / A	N / A
231	184	 Kathleen Cardone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	185	 Keith M. Lundin	 May 25, 1982	N / A	N / A	N / A	N / A	 Chambers & Wiseman (1977); Waddey, Lundin & Newport (1980-1982)	 Nashville Bar Association; National Association of Chapter 13 Trustees; National Conference of Bankruptcy Judges; Tennessee Bar Association
198	186	 Keith Paty Ellison	N / A	N / A	N / A	N / A	N / A	N / A	N / A
69	187	 Kim R. Gibson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
343	188	 L. Edward Friend Il	 July 1, 1985	N / A	N / A	 Regional Counsel, Internal Revenue Service, Department of	N / A	 Partner, Tomasky & Friend (1973-1984)	 National Conference of Bankruptcy Judges; West Virginia Trial Lawyers Association 
239	189	 L. Stuart Platt	 September 1996	N / A	N / A	 Assistant United States Attorney, Department of Justice	N / A	 Private Practice, Crouch, Scott & Platt (1980-1986)	N / A
243	190	 Larry E. Kelly	 October 2, 1986	N / A	N / A	N / A	N / A	N / A	N / A
18	191	 Lawrence F Stengel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
108	192	 Lawrence L. Piersol	 December 11, 1993	 President William J. Clinton	N / A	 Member, South Dakota House of Representatives	N / A	 Davenport, Evans, Hurwitz & Smith (1968-1993) Military Service: Captain, United States Army (1965-1968)	 American Bar Association; American Judicature Society; Federal Judges Association; South Dakota Bar Association; South’ Dakota Chapter of the American Inns of Court
193	193	 Lee H. Rosenthal	N / A	 President George H.W. Bush	N / A	N / A	N / A	 Associate then Partner, Baker & Botts (1978-1992)	 American Bar Association: American Inns of Court; American Law Institute, Committee on Transnational Rules of Civil Procedure; Federal Judicial Center, Board of Editors, Manual for Complex Litigation; Federai Judicial Conference Advisory Committee for the Federal Rules of Civil Procedure; Houston Bar Association; State Bar of Texas; Texas Bar Foundation
229	194	 Lee Yeakel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	195	 Legrome D. Davis .	 May 3, 2002	 President George W. Bush	N / A	 Assistant District Attorney, Philadelphia District Attor Office (1977-1980); Attorney, Pennsylvania Crime Commission Be (1980-1981); Assistant Deputy District Attorney, Philadelphia District Attorney’s Office (1981-1987)	 Judge, Court of Common Pleas, First Judicial District of |	N / A	N / A
244	196	 Leif M. Clark	N / A	N / A	N / A	N / A	N / A	 Partner, Cox & Smith, Inc (1980-1987)	 American Bar Association; Commercial Law League of America; National Conference of Bankruptcy Judges
154	197	 Leonard Davis	 May 10, 2002	 President George W. Bush	N / A	N / A	 Chief Justice, Texas Court of Appeals, Twelfth District (2000-2002)	 Associate, Potter, Minton, Roberts, Davis & Jones	N / A
272	198	 Leonie M. Brinkema	N / A	N / A	N / A	N / A	N / A	N / A	N / A
211	199	 Letitia Z. Clark	 1985	N / A	N / A	N / A		 Private Practice (1976-1982) Staff Career Law Clerk Greg Kamen....................-. Education: Houston 1991 JD Career Law Clerk Barbara Villar Education: LSU 1978 JD Spring 2005 © Leadership Directories, Inc. Judicial Yellow Book. Clerk of Court Michael N. Milby ....-............0.. (713) 250-5500. mbers of Bankruptcy Judge Richard S, Schmidt har shoreline Blvd., Ste. 221, Corpus Christi, TX 78401 M61) 388-3207 Fax: (361) 888-3226 ial: judgerss@aol.com ard S. Schmidt ankruptcy Judge ago of Birth: 1948 jacation: New Mexico State 1970 BS; Texas 1973 JD ean Service: JInty 31, 1987 aD Expires: July 30, 2015 gal Practice: Parmer, Smitherman, Lunn, Chastain & Hill (1978) ilitary Service: United States Air Force (1973-1978) aff W Clerk Kay B. Walker... 20.0... eee (361) 888-3207 Femail: kay_walker@txs.uscourts.gov secretary Imelda Davis.............0....02... 20008. (361) 888-3207 Femail: imelda_davis@txs.uscourts.gov hambers of Bankruptcy Judge Karen Kennedy Brown 501 Bob Casey U.S. Courthouse, 315 Rusk Ave., Houston, TX 77002 ‘el: (713) 250-5250 Fax: (713) 250-5706 ‘Karen Kennedy Brown ‘Bankruptey Judge ‘Hate of Birth: 1947 ‘Aducation: Pennsylvania 1970 BA; Houston 1973 JD Began Service: April 2, 1990 cm Expires: April 2018 Clerkships: Law Clerk The Honorable John Brown (1973-1975); Law Clerk ‘The Honorable Woodrow Seals (1975-1976) ‘overnment: Assistant Federal Public Defender (1976-1982) Judicial: Magistrate Judge, United States District Court for the Southern ‘District of Texas (1984-1990) 	 American Bar Association; American Judicature Society; American Law Institute; Houston Federal Bar Association: National Conference of Bankruptcy Judges; State Bar of Texas
215	200	 Letitia z. Clark	 1985	N / A	N / A	 Attorney (1974-1976); Assistant United States Attorney,	N / A	 Private Practice (1976-1982)	N / A
288	201	 Liam O’Grady	 September 3, 1987	N / A	N / A	 Attorney, Office of the Regional Counsel, Internal Revenue	N / A	 Private Practice (1959-1961); Corporate Counsel, Carlton Industries Incorporated (1970-1975); Private Practice (1975-1987) Military Service: United States Army Reserve (1959-1967)	 American Bankruptcy Institute; American College of Bankruptcy Fellows; Inns of Court; National Conference of Bankruptcy 
89	202	 Lincoln D. Almond	N / A	N / A	N / A	N / A	N / A	N / A	N / A
39	203	 Linda K. Caracappa	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	204	 Lisa P Lenihan	 April 2, 2004	N / A	N / A	N / A	N / A	 Associate, Dickie, McCamey & Chilcote (1983-1986);	N / A
310	205	 Lonny R. Suko	 August 1, 2003	 President George W. Bush	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the Eastern District of Washington (1971-1991); Magistrate Judge, United States District Court for the Eastern District of Washington (1995-2003	 Partner, Lyon, Weigand, Suko & Gustafson (1969-1995)	 American Bar Association; Washington State Bar
30	206	 Lowell A. Reed, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
189	207	 Lynn Nettleton Hughes	 December 17, 1985	 President Ronald Reagan	N / A	N / A	 Judge, 165th Judicial District of Texas (1979-1980); Judge, 189 Judicial District of Texas (1981-1985)	 Private Practice (1966-1972); Partner, Howard & Hughes: (1973-1979)	 American Law Institute; American Society for Legal History; Council on Foreign Relations; State Bar of Texas 
34	208	 M. Faith Angell	 May 14, 1990	N / A	N / A	 Chief Sociai Worker, Family Court Division, Defender Association of Philadelphia; Assistant District Attorney, City of Philadelphia, Commonwealth of Pennsylvania (1971-1972); Assistant Attorney General, Commonwealth of Pennsylvania (1972-1974); Deputy Attorney General and Chief Civil Litigation Division, Eastern Regional Office, Commonwealth of Pennsylvania (1974-1978); Regional Counsel, Interstate Commerce Commission (1978-1980); Regional Director, Interstate Commerce Commission (1980-1988)	 Administrative Law Judge, Office of Hearings and Appeals, Social	N / A	 Academy of Certified Social Workers; Federal Magistrate Judges Association; National Association of Women Judges; Philadelphia Bar Association
58	209	 Malachy E. Mannion	 January 4, 2001	N / A	N / A	 Assistant District Attorney, Nassau County, New York	N / A	 Partner, Hourigan, Kluger, Spohrer & Quinn, PC. (1993-1997)	 Federal Bar Association; Lackawanna County Bar Association; Pennsylvania Bar Association
51	210	 Malcolm Muir	 November 6, 1970	 President Richard M. Nixon	N / A	N / A	N / A	 Sole Practitioner (1938-1945); Parmer, Furst, McCormick, Muir & Lynn (1949-1968); Sole Practitioner (1968-1970) Military Service: United States Navy (1942-1945)	 American Bar Association; American College of Probate Counsel; American Judicature Society; Federal Bar Association; Lycoming Law Association, Pennsylvania Bar Association (President-elect 1970); Pennsylvania Bar Institute
203	211	 Marcel C. Notzon	 1982	N / A	N / A	 Laredo Legal Aid Society (1968-1972)	N / A	N / A	N / A
130	212	 Marcia P.	N / A	N / A	N / A	 Standing Chapter 13 Trustee, Department of Justice	N / A	 Stophel, Caldwell & Heggie PC. (1981-1985); Wagner,	N / A
129	213	 Marcia Phillips	N / A	N / A	N / A	N / A	N / A	N / A	N / A
98	214	 Margaret B. Seymour	 October 30, 1998	 President William J. Clinton	N / A	 Equal Opportunity Specialist, Department of Health, Education and Welfare (1972-1979); Equal Opportunity Specialist, Equal Opportunity Commission (1979-1980); Attorney Advisor and General © ©: Attorney, Office for Civil Rights, Department of Education (1980-1983); Senior Trial Attorney, Office for Civil Rights, Department of Education (1983-1988); Assistant United States Attorney, District of South Carclina,: Department of Justice (1990-1996), Assistant United States Attorney, Chief, Civil Division, District of South Carolina, Department of Justice (1992-1996)	 Magistrate Judge, United States Court for the District of South Carolina (1996-1998)	 Associate then Partner, Lewis, Bruce & Potts (and success°!	N / A
140	215	 Marian F Harrison	 December 21, 1999	N / A	N / A	N / A	N / A	 Partner, Willis & Knight (1977-1999)	 American Bar Association; Nashville Bar Association; Nashville Lawyers Association for Women; National Conference of Bankruptcy Judges; Tennessee Bar Association; Tennessee Lawyers Association for Women 
321	216	 Marsha Jean Pechman	 October 4, 1999	 President William J. Clinten	N / A	 Deputy Prosecutor, Criminal Division, King County Prosecutor’s Office (1976-1979)	 Superior Court Judge, King County Superior Court (1988-1999)	 Associate, Levinson, Friedman, Viugen, Duggan, Bland & Horowitz (1981-1986); Partner, Levinson, Friedman, Vhugen, Duggan, Bland & Horowitz (1987-1988)	 Federal Judges Association; Seattle-King County Bar Association; Washington State Bar Association
213	217	 Marvin Isgur	N / A	N / A	N / A	N / A	N / A	N / A	N / A
27	218	 Marvin Katz	 August 1983	 President Ronald Reagan	N / A	 Assistant to the Commissioner, Internal Revenue Service,	N / A	 Private Practice (1954-1977); Mesirov, Gelman, Jaffe,	N / A
9	219	 Mary A. McLaughlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
332	220	 Mary Alice Theiler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
61	221	 Mary D. France	 March 3, 2003	N / A	N / A	N / A	N / A	N / A	N / A
349	222	 Mary E. Stanley	 1992	N / A	N / A	 Assistant United States Attorney, Southern District of West	N / A	 Attorney, Columbia Gas Transmission Corp. (1973-1976)	 West Virginia State Bar
165	223	 Mary Lou Robinson	 1979	 President Jimmy Carter	N / A	N / A	 Judge, Potter County Court (1955-1959); Judge, Texas District Court, 108th District, Potter County (1960-1973); Tustice, Texas Court of Civil Appeals, Seventh Supreme Judicial District (1973-1977); Chief Justice, Texas Court of Civil Appeals, Seventh Supreme Judicial District (1977-1979)	 Partner, Robinson & Robinson (1950-1955)	N / A
86	224	 Mary M. Lisi	 June 13, 1994	 President William J. Clinton	N / A	 Assistant Public Defender, State of Rhode Island ;	N / A	 Private Practice (1981-1982)	 American Bar Association; Rhode Island Bar Association 
205	225	 Maryrose Milloy	 October 1992	N / A	N / A	 Assistant District Attorney, State of Texas (1979-1985);	N / A	 Practicing Attorney, Leal & Whitworth (1978); Practicing Attorney, Cook, Davids & McFall (1985-1987); Partner, McFall & Sartwelle (1989-1992)	 American Bar Association; Federal Bar Association; State Bar of Texas :
100	226	 Matthew J. Perry, Jr.	 1979	 President Jimmy Carter	N / A	N / A	 Judge, United States Court of Military Appeals (1976-1979)	N / A	 American Bar Association; Federal Bar Association; National Bar Association; South Carolina Bar Association
70	227	 Maurice B. Cohill, Jr.	 June 1, 1976	 President Gerald Ford	N / A	N / A	 Judge, Allegheny Juvenile Court (1965-1969); Judge, Pennsylvania Court of Common Pleas, Allegheny County (1969-1976)	 Kirkpatrick, Pomeroy, Lockhart & Johnson (1957-1965) Military Service: United States Marine Corps (1951-1953)	 Allegheny County Bar Association; National Council of Juvenile Court Judges
348	228	 Maurice G. Taylor, Jr.	N / A	N / A	N / A	N / A	N / A	 Private Practice (1969-1976)	 Cabell County Bar Association; West Virginia State Bar Association
190	229	 Melinda Harmon	 1989	 President George H.W. Bush	N / A	N / A	 Judge, Texas District Court, 280th Judicial District, Civil Division (1988-1989)	 Litigation Section, Exxon Company, United States of America (1975-1988)	 Houston Bar Association; Texas Bar Association
201	230	 Micaela Alvarez	 Decernber 27, 2004	 President George W. Bush	N / A	 Board Member, State Office of Risk Management (1997-2005); Board of Governors Member, McAllen Medical Center (1998-2001); Member, McAllen Airport Advisory Board (1998-2003); Chairman, McAllen Airport Advisory Board (2001); Presidential Commission on Educational Excellence for Hispanic Americans (2002-2003)	 Presiding Judge, Hidalgo County, Texas, 139th Fudicial District Court (1995-1996)	 Litigation Attorney, Atlas & Hall, LLP (1989-1993);	N / A
208	231	 Micaela Aly.	 December 27, 2004 oS	 President George WP	N / A	 Board Member, S# (1997-2005); Board of Governs. (1998-2001); Member, McA? % 2 Chairman, McAllen Airpor Commission on Educatir, (2002-2003)	 Presiding ”	N / A	N / A
238	232	 Michael 5. McDenalg:	 Fune 7, 1996	N / A	N / A	 Assistant County Attorney (1973-1978); Assistant United —	N / A	N / A	 Texas Bar Association
314	233	 Michael W. Leavitt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
303	234	 Michael fk Urbanski	 January 26, 2004	N / A	N / A	N / A	N / A	 Associate, Vinson & Elkins (1982-1984); Principal, Wood: Rogers PLC (1984-2004)	 American Bar Association; District of Colambia Bar Association; Roanoke Bar Association; Virginia State Bar 
330	235	 Monica Benton	 February 28, 2000	N / A	N / A	 Prosecuting Attorney, King County (1983-1995)	 Judge, King County District Court (1995-2060)	N / A	N / A
197	236	 Nancy Friedman Atlas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
179	237	 Nancy Koenig	 December 28, 1998	N / A	N / A	 Assistant United States Attorney, Northern District of Texas	N / A	N / A	 American Bar Association; Lubbock County Bar Association; Texas Bar Foundation; West Texas Bankruptcy Bar Association
247	238	 Nancy Stein Nowak :	N / A	N / A	N / A	N / A	N / A	N / A	N / A
25	239	 Norma L. Shapiro	 September 1978	 President Jimmy Carter	N / A	N / A	N / A	 Associate Partner, Dechert (1956-1958); Associate Partner, Dechert (1967-1973); Partner, Dechert (1973-1978)	 American Bar Association; American Bar Foundation; American Judicature Society; American Law Institute; Federal Bar Association; National Association of Women Judges; National Association of Women Lawyers; Pennsylvania Bar Association; Philadeiphia Bar Association; Philadelphia Fellowship Commission: Philadeiphia Trial Lawyers Association
