	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
12	130	 Frank R. Zapata	 August 2, 1994	 President William J. Clinton	N / A	 Teacher, Hayden-Winkelman Unified School District (1967-1969); Teacher, Tucson Unified School District (1969-1970); Assistant Federal Public Defender, District of Arizona, State of Arizona (1974-1984); Chief Assistant Federal Public Defender, United States District Court for the District of Arizona (1984-1994)	 Magistrate Judge, United States Tisteiet Colrk for the Histeet of Arizona (1994-1996)	 Staff Attorney, Southern Arizona Legal Aid, Inc. (1973-1974)	 The Morris K. Udall American Inn of Court, The American Inns of Court; Arizona Minority Bar Association; Tuscon Chapter, Federal Bar Association; National Hispanic Bar Association; Pima County Bar Association; State Bar of Arizona; United States District Judges Association
124	131	 Frederick F Mumm	 2006	N / A	N / A	N / A	N / A	 Partner, Davis Wright Tremaine LLP	N / A
17	132	 Frederick J. Martone	 January 30, 2002	 President George W. Bush	N / A	N / A	 Judge, Arizona Superior Court, Maricopa County (1985-1992); Justice, Arizona Supreme Court (1992-2002)	 Associate and Partner, Jennings, Strouss & Salmon, P.L.C. (1973-1985)	 American Bar Association, Federal Judges Association: State Bar of Arizona
432	133	 G. Ernest Tidwell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
414	134	 G. Mallon Faircloth	 July 1, 1999	N / A	N / A	N / A	 Judge, Superior Courts of Georgia, Cordele Judicial Circuit. (1981-1999)	 Private Practice (1968-1981)	 American Bar Association; State Bar of Georgia 
22	135	 G. Murray Snow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
148	136	 Garland E. Burrell, Jr.	 March 3, 1992	 President George H.W. Bush	N / A	 Deputy District Attorney, United States Department of	N / A	 Litigation Attorney, Private Business Litigation Firm	N / A
53	137	 Garnett Thomas Eisele	N / A	N / A	N / A	N / A	N / A	N / A	N / A
78	138	 Gary A. Feess	 September 7, 1999	 President William J. Clinton	N / A	 Assistant United States Attorney, United States Attorney’s Office, United States District Court for the Central District of California 1979-1987); Chief Assistant, United States Attorney’s Office, United © States District Court for the Central District of California (1988-1989); Interim United States Attorney, Central District of California, United States Attorney’s Office, United States Department of Justice (1989)	 Judge, Los Angeles Superior Court (1996-1999)	 Litigation Associate, McKenna & Fitting LLP (1974-1975);	N / A
331	139	 Gary R. Jones	 May 1, 2000	N / A	N / A	N / A	N / A	 Associate, Dudley, Topper, Feurezeig (1981-1982); Associate, Jordan, Melrose & Schuette (1983-1984); Associate then Member, Hornsby & Whiscand (1984-1988); Partner, Hickey & Jones, PA. (1988-1998)	 American Bar Association; The D.R. Smith American {nn of Court, The American Inns of Court; Federal Bar Association; Federal Magistrate Judges Association; The Florida Bar
43	140	 George B. Nielsen, Jr.	 1983	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the	N / A	N / A
314	141	 George C. Young	 1961	 President John F. Kennedy	N / A	 Assistant City Attorney, City of Orlando, Florida	N / A	 Private Practice (1947-1948); Private Practice (1951-1961) Military Service: United States Navy (1942-1946)	 American Bar Association; American Judicature Society; The American Law Institute; The Florida Bar; Jacksonville Bar Association
72	142	 George H. King	 July 3, 1995	 President William J. Clinton	N / A	 Assistant United States Attorney, Central District of California, United States Department of Justice ([975-1979); Business Litigation Arbitrator, Superior Court of California (1981-1987)	 Magistrate Judge, United States District Court for the Central District of California (1987-1995)	 Associate, Mitchell Silberberg & Knupp LLP (1974-1975):	N / A
93	143	 George H. Wu	 April 17, 2007	 President George W. Bush	N / A	 Assistant United States Attorney, California - Central District, Executive Office for United States Attorneys, United States Department of Justice (1982-1989); Assistant United States Attorney, California - Central District, Executive Office for United States Attorneys, United States Department of Justice (1991-1993)	 Judge, Los Angeles Municipal Court (1993-1996); Judge, Superior Court of California (1996-2007)	 Associate, Latham & Watkins LLP (1975-1976), Associate,	N / A
319	144	 George Kendall Sharp	 1983	 President Ronald Reagan	N / A	 Public Defender, 19th Judicial Circuit, State of Florida (1964-1968}; Attorney, School Board, County of Indian River, Florida (1968-1978)	 Judge, Florida Circuit Court, 19th Judicial Circuit (1978-1983)	 Partner, Sharp, Johnston & Brown (1963-1978)	N / A
131	145	 Geraldine Mund	 February 1984	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Central District of California (1997-2002)	 Associate, Frandzel & Share (1977-1982); Partner, Frandzel & Share {1982-1984}	 American Bankruptcy Institute; American Bar Association; Los Angeles County Bar Association; National Conference of Bankruptcy Judges
440	146	 Gerrilyn G. Brill	 January 1995	N / A	N / A	 Office of the United States Attorney, Northern District of -	N / A	 Associate, Proskauer, Rose, Goetz & Mendelsohn (1967-1968), Associate then Partner, Sutherland, Asbill & Brennan (1969-1998)	 Atlanta Bar Association; The District of Columbia Bar Association; Fhe New York State Bar Association; State Bar of Georgia Genilyn G. Brill Chief Magistrate Judge Date of Birth: 1951 Education; Emory 1975 JD Began Service: January 1995 Government: Office of the United States Attorney, Northern District of - Georgia, United States Department of Tustice (1978-1994) Legai Practice: Associate, Harmon and Seth. (1975-1976); Private Practice (1976-1978) 
29	147	 Glenda £. Edmonds	 February 19, 1998	N / A	N / A	N / A	N / A	N / A	N / A
226	148	 Gordon Thompson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
309	149	 Gregory A. Presnell	 August 2, 2000	 President William 3. Clinton	N / A	N / A	N / A	 Associate, Akerman Senterfitt and Edison, PA.	N / A
160	150	 Gregory G. Hollows	 March 1990	N / A	N / A	 Assistant United States Attorney, United States Department	N / A	 Attorney, Gibson, Dunn & Crutcher LLP (1978-1982)	N / A
336	151	 Gregory J. Kelly	 January 2008	N / A	N / A	N / A	N / A	 Attorney, Akerman Senterfitt	N / A
55	152	 H. David Young	 October 1, 1985	N / A	N / A	N / A	N / A	N / A	N / A
419	153	 Harold L. Murphy -	 August 9, 1977 /	 President Jimmy Carter	N / A	 State Representative Harold L. Murphy (GA), Georgia . General Assembly (1951-1961); Assistant Solicitor General, Tailapoosa Judicial Circuit, State of Georgia (1956) a	 Superior Court Judge, Georaia Superior, put Tallapoosa Judicial Circuit (1971-1977)	 Private Practice (1949-1958); Partner, Howe & Murphy (1958-1971) Military Service: United States Navy (1945-1946)	 American Bar Association; The Joseph Henry Lumpkin American Inn of Court, The American Inns of Court; American Judicature Society; District ludges Association of the Eleventh Circuit; Federal Judges Association; State Bar of Georgia
64	154	 Harry F Barnes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
320	155	 Harvey E. Schlesinger -	 July 2, 1991	 President George H.W. Bush	N / A	 Assistant Unitéd:States Attorney, Middle District of Florida,	N / A	 Corporate Counsel, SCL Railroad Co. (1968-1970) Military Service: United States Army (1965-1968}	 American Bar Association; American Judicature Society; Federal Bar Association; Jacksonville Bar Association; Maritime Law Association of the United States; The Virginia Bar Association
39	156	 Hector C. Estrada	N / A	N / A	N / A	N / A	N / A	N / A	N / A
54	157	 Henry L. Jones, Jr.	 December 22, 1978	N / A	N / A	N / A	N / A	 Partner, Walker, Hollingsworth and Jones (and associate with predecessor firms) (1974-1978)	 American Bar Association; The Judge William R. Overton American Inn of Court, The American Inns of Court; Arkansas Bar Association; Pulaski County Bar Association; W. Harald Fiowers Law Society
303	158	 Henry Lee Adams, Jr.	 December 10, 1993	 President William J. Clinton	N / A	 Assistant Public Defender, Fourth Judicial Circuit, State of Florida (1970-1972}	 Judge, Florida Circuit Court, Fourth Judicial Circuit (1979-1993)	 Partner, Sheppard, Fletcher, Hand & Adams (1972-1976). Partner, Marshall & Adams (1976-1979)	 D.W. Perkins Bar Association; The Florida Bar; Jacksonville Bar Association; National Bar Association
283	159	 Holly B. Fitzsimmons	N / A	N / A	N / A	N / A	N / A	N / A	N / A
433	160	 Horace T. Ward	N / A	N / A	N / A	N / A	N / A	N / A	N / A
225	161	 Howard B. Turrentine	 April 1970	 President Richard M. Nixon	N / A	 City Prosecutor, Office of the City Attorney, City of San Diego, California (1940-1941); Member, Board of Appeals, Selective Service System (1966)	 Judge, Superior Court of California (1968-1970)	 Private Practice (1945-1968) Military Service: United States Navy, United States Department of Defense (1941-1945)	 American Bar Association; American Judicature Society; Federal Bar Association
261	162	 Howard R.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
201	163	 Howard R. Lloyd	N / A	N / A	N / A	N / A	N / A	N / A	N / A
262	164	 Howard R. Tallman coniinued	N / A	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; Colorado Bar Association; Faculty of Federal Advocates; National Conference of Bankruptcy Judges
324	165	 Howard T. Snyder	 January 1981	N / A	N / A	 Special Agent, Federal Bureau of Investigation, United States	N / A	 Harrison & Snyder (1976-1979)	 Federal Bar Association; Jacksonville Chapter, Federal Bar Association; Federal Magistrate Judges Association; The Florida Bar; Jacksonville Bar Association
315	166	 Howell! W. Melton	 May 12, 1977	 President Jimmy Carter	N / A	 Attorney, Anastasia Mosquito Control District, County of St. Johns, Florida (1956-1960); County Attorney, County of St. Johns, Florida (1959-1960)	 Judge, Florida Circuit Court, Seventh Judicial Circuit (1961-1977)	 Partner, Upchurch, Melton & Upchurch (1948-1961) Military Service: United States Army (1943-1946), United States Army Reserve (1949-1953)	 American Bar Association, Jacksonville Chapter, Federal Bar Association; The Florida Bar; Jacksonville Bar Association, St. Johns County Bar Association
411	167	 Hugh Lawson .	 December 29, 1995	 President William J. Clinton	N / A	N / A	N / A	N / A	 Federal ‘Judges Association
212	168	 Irma E. Gonzalez	 August 24, 1992	 President George H.W. Bush	N / A	 Assistant United States Attorney, District of Avizona, United States Department of Justice (1975-1979); Trial Attorney, Antitrust Division, United States Department of Justice (1979); Assistant United States Attorney, Central District of California, United States Department of Justice (1979-1981)	 Magistrate Judge, United States District Court for the . Southern District of California (1984-1990); Judge, California ayes Court (1991-1992)	 Attorney, Seltzer Caplan Wilkins & McMahon (1981- 1984)	 The American Inns of Court
434	169	 J. Gwen Forrester	 1981	 President Ronald Reagan	N / A	 Assistant United States Attomey, Northern District of Georgia, United States Department of Justice (1969-1976)	 Magistrate Judge, United States District Court for the Northern District of Georgia (1976-1981); Member, Judicial Conference of the United States	 Associate, Fisher & Phillips LLP u 967- hone	N / A
101	170	 J. Spencer Letts	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	171	 J. Thomas Ray	 June 28, 2000	N / A	N / A	N / A	N / A	 Partner, Shults & Ray, LLP (1978-2000)	 American Bar Association; The Judge William R. Overton American Inn of Court, The American Inns of Court; Arkansas Bar Association; Arkansas Bar Foundation, Arkansas Bar Association; Pulaski County Bar Association
425	172	 Jack T. Camp	 1988	 President Ronald Reapan	N / A	N / A	N / A	N / A	 Federal Fudges Association; State Bar of Georgia
122	173	 Jacqueline Chooljian	N / A	N / A	N / A	N / A	N / A	N / A	N / A
35	174	 Jacqueline Marshall	 July i1, 2001	N / A	N / A	 Assistant Public Defender, State of Arizona (1987-1990)	N / A	 Law Office of Bertram Polls (1986-1987); Ralls, Fox & Jones, PC {1990-1997} :	 Arizona Minority Bar Association; Arizona Women Lawyers Association; Federal Bar Association; State Bar of Arizona
14	175	 James A. Teilborg	 October 17, 2000	 President William J, Clinton	N / A	N / A	N / A	 Associate, O’Connor, Cavanagh, Anderson, Westover, Killingsworth & Beshears (1967-1972); Parmer, Dunn & Teilborg (1972-1973); Shareholder, Teilborg, Sanders & Parks, RC. (1973-2000) Military Service: Colonel, United States Air Force Reserve (1966-1997)	 American College of Trial Lawyers; Colorado Bar Association; Federal Bar Association; Lawyer Pilots Bar Association; Maricopa County Bar Association; State Bar of Arizona
1	176	 James A. von der Heydt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
417	177	 James D. Walker, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
305	178	 James D. Whittemore	N / A	N / A	N / A	N / A	N / A	N / A	N / A
193	179	 James Larson	 May 28, 1997	N / A	N / A	N / A	N / A	 Private Practice (1968-1997)	N / A
377	180	 James Lawrence King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
0	181	 James M. Fitzgerald	 March 3, 1975	 President Gerald Ford	N / A	 Assistant United States Atney District of Alaska, United States Department of Justics (1952-1956); City Attorney, State of Alaska {1956-1959}; Legal Counselor, Governor William Alien Egan (R-AK), Office of the Govemor, State of Alaska (1959); Commissioner of Public Safety, State of Alaska (1959)	 Judge, Alaska Superior Court, Third District (1959-1972);	N / A	 Alaska Bar Association
396	182	 James M. Hopkins	 October 2003	N / A	N / A	N / A	N / A	N / A	N / A
44	183	 James M. Marlar	 December 29, 1993	N / A	N / A	N / A	 Fudge Pro Tempore, Arizona Court of Appeals (1986); Judge Pro Tempore, Arizona Superior Court, Maricopa County (1988); Bankruptcy Judge, United States Bankruptcy Appellate Panel for the Ninth Circuit {1993-2006}	 James M. Marlar, P.C.	N / A
51	184	 James M. Moody	 September 22, 1995	 President William J. Clinton	N / A	N / A	N / A	 Attorney, Wright, Lindsey & Jennings LLP (1966-1995) _ Military Service: United States Army (1964-1966)	 American Bar Foundation, American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; The Judge William R. Overton American Inn of Court, The American Inns of Court; Arkansas Bar Foundation, Arkansas Bar Association
335	185	 James R. Klindt	 October 2007	N / A	N / A	 First Assistant U.S. Attorney, ‘Tampa (FL} Office, Executive	N / A	N / A	N / A
308	186	 James S. Moody, Jr.	 2000	 President William J. Clinton	N / A	N / A	 Circuit Judge, Thirteenth Judicial Circuit Court (1995-2000)	 Shareholder, Trinkle, Redman, Moody, Swanson, Byrd	N / A
85	187	 James V. Selna	 April 30, 2003	 President George W. Bush	N / A	N / A	 Judge, Superior Court of California, County of Orange (1998-2003)	 Associate, O’Melveny & Myers LLP (1970-1977); Partner,	N / A
242	188	 James W. Meyers	 January 5, 1976	N / A	N / A	 Trial Attorney, Executive Office for United States Attorneys, United States Department cf Justice (1970-1972); Appellate Section Chief, Executive Office for United States Attorneys, United States Department of Justice (1972-1976); Member, Advisory Committee on Bankruptcy Rules, Judicial Conference of the United States (1989-1995)	 Presiding Judge, United States Bankruptcy Appellate Panel for. thé	N / A	N / A
178	189	 James Ware	 1990	 President George H.W. Bush	N / A	N / A	 Judge, Superior Court of California (1988-1990)	 Associate, Ritchey, Fisher, Whitman & Klein (1972-1977);	N / A
375	190	 James |. Cohn	 August 5, 2003	 President George W. Bush	N / A	N / A	 Circuit Judge, 17th Judicial Circuit (1995-2003)	 Assistant Public Defender, Broward Public Defender’s Office (1975); Assistant State Attorney, Broward State Attorney's Office (1975-1978), Attorney, Private Practice (1978-1995)	 American Judicature Society; Federal Judges Association,
235	191	 Jan M. Adler	 Fuly 8, 2003	N / A	N / A	N / A	N / A	 Jennings, Strouss & Salmon, P-L.C. (1978-1982); Associate,	N / A
270	192	 Janet Bond Arterton	 May 15, 1995	 President William J. Clinton	N / A	N / A	N / A	 Garrison & Arterton (1978-1995)	 American Bar Foundation, American Bar Association; Connecticut Bar Association; Connecticut Bar Foundation, Connecticut Bar Association; Federal Judges Association
272	193	 Janet C. Hall	 August 20, 2003	 President George W. Bush	N / A	 Trial Attorney, Antitrust Division, United States Attorney's	N / A	 Wiggin & Dana (1976-1978); Wiggin & Dana (1979-2003)	 American Academy of Appellate Lawyers; American Bar Association; The American Law Institute; Connecticut Bar Association Date of Birth: 1948 Education: Mount Holyoke 1970 AB; NYU 1973 JD Began Service: October 14, 1997 Appointed By: President William J. Clinton Government: Trial Attorney, Antitrust Division, United States Attorney's Office, United States Department of Justice, Gerald Ford Administration (1975-1979); Special United States Attorney, Eastern District of Virginia, United States Attorney’s Office, United States Department of Justice (1979) Legal Practice: Associate, Hale & Dorr (1973-1975); Associate, Robinson & Cole, LLP (1980-1981); Partner, Robinson & Cole, LLP (1982-1997) 
441	194	 Janet F King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
223	195	 Janis L. Sammartino	N / A	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
31	196	 Jay R. irwin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
187	197	 Jeffrey S. White	 January 2, 2003	 President George W. Bush	N / A	 Trial Attorney, Criminal Division, United States Department	N / A	 Associate, Orrick, Herrington & Sutcliffe LLP (1978-1980), Partner, Orrick, Herrington & Sutcliffe LLP (1980-2002)	 American Bar Association; The Bar Association of San Francisco
215	198	 Jeffrey T. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
114	199	 Jeffrey W. Johnson	 April 20, 1999	N / A	N / A	 United States Attorney’s Office, Central District of California	N / A	 Manatt, Phelps, Rothenberg & Phillips (1985-1989)	N / A
38	200	 Jennifer C. Guerin	 April 4, 2005	N / A	N / A	 Assistant Chief, Civil Division, Department of Justice; Chief	N / A	N / A	N / A
118	201	 Jennifer T. Lum	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	202	 Jeremy D. Fogel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
339	203	 Jerry A. Funk	 November 3, 1993	N / A	N / A	N / A	N / A	 Private Practice (1970-1993) Military Service: United States Army Reserve, United States Department of the Army (1968-1974)	 American Bar Association; The Florida Bar
63	204	 Jimm Larry Hendren	 1992	 President George H.W, Bush	N / A	N / A	 Chancellor and Probate Judge, Arkansas Chancery Court, Sixteenth District (1977-1978)	 Attorney, Little & Enfield (1968-1969), Private Practice (1970-1977); Partner, Hendren & Hood (1986-1988) Military Service: United States Navy (1965-1968); Military Judge, Department of the Navy (1969-1970); United States Naval Reserve (1970-1983)	 American Association of Justice; American Bar Association; Arkansas Bar Association; Benton County Bar Association; Washington County Bar Association
365	205	 Joan A. Lenard	N / A	N / A	N / A	N / A	N / A	N / A	N / A
281	206	 Joan G. Margolis	 February 4, 1985	N / A	N / A	N / A	N / A	 Attorney, Wiggin and Dana LLP	N / A
152	207	 John A, Mendez	 2008; April 17, 2008	 President George W. Bush _	N / A	 Assistant U.S, Attorney, California - Northern District, Executive Office for United States Attorneys, United States Department of Justice (1984-1986); Assistant U.S. Attorney, Califomia - Northern District, Executive Office for United States Attorneys, United States Department of Justice (1992-1993)	 Judge, Superior Court of Sacramento, County of Sacramento, California (2001-2008)	 Associate, Chickering & Gregory (1980-1981); Associate,	N / A
221	208	 John A. Houston	 Octaber 9, 2003	N / A	N / A	 Assistant United States Attorney, Southern District of © California, United States Attorney’s Office, United States Department of Justice, Ronald Reagan Administration (1981-1998)	 Magistrate Judge, United States District Court (1998-2003)	N / A	N / A
306	209	 John Antoon il	 June 2, 2000	 President William J. Clinton	N / A	 Prosecutor, City of Cocoa, Florida (1971-1972); Part-time Assistant Public Defender, Eighteenth Judicial Circuit, State of Florida (1972-1976) .	 Circuit Judge, Eighteenth Judicial Circuit, Florida (1985-1995); - Judge, Fifth District Court of Appeal, Florida (1995-2000)	 Associate, Gleason, Walker, Pearson, and Shreve (1971);	N / A
125	210	 John Charles Rayburn,	 October 2006	N / A	N / A	 Assistant U.S. Attorney, Criminal Division, California -	N / A	N / A	N / A
2	211	 John D. Roberts	 1977	N / A	N / A	 Assistant United States Attorney, Middle District of Florida,	N / A	 Attorney, Phillips, Kendrick, Gearheart & Aylor. (1969-1970)	 Alaska Bar Association; Federal: Magistrate Judges: Association; The Virginia Bar Association
307	212	 John E. Steele	 July 28, 2000	N / A	N / A	 Assistant Prosecuting Attorney, Wayne County, State of Michigan (1974-1977); Assistant Prosecuting Attorney, Ingham County, State of Michigan (1977-1980); Assistant United States Attorney, Western District of Michigan, United States Department of Justice (1980-1981); Assistant United States Attorney, Middle District of Florida, United States: Department of Justice (1981-1988}	 Magistrate Judge, United States District Court for the Middle District of Florida (1991-2000)	 Attorney, Mahoney, Adams & Criser, P.A. (1988-1991)	 Federal Bar Association; The Florida Bar; State Bar of Michigaz
161	213	 John F Moulds	 January 6, 1986	N / A	N / A	 Administrative Assistant, California Senate (1961-1963); ‘Attorney, California Rural Legal Assistance, Inc. (1966-1968}; Directing Attorney, Sacramento Valley Office, California Rural Legal Assistance, Enc. (1968-1969) .	 Magistrate Judge (part-time), United States District Court for the Eastern Disirict of California (1983-1986)	 Partner, Isenberg, Moulds & Samuel (1969-1985)	 American Bar Association; Federal Bar Association; Federal Magistrate Judges Association; Sacramento County Bar Assocaition; State Bar of California 
81	214	 John F. Walter _	N / A	N / A	N / A	N / A	N / A	N / A	N / A
317	215	 John H. Moore	 December 1, 1981	 President Ronald Reagan	N / A	 Member, Florida Judicial Qualifications Commission _ (1977-1981)	 Judge, Florida Circuit Court, 17th Judicial Circuit (1967- 1977); Judge, Florida District Court of Appeal, Fourth District (1977-1981).	 Fleming, O’Bryan & Fleming (1961-1967); Partner, Turner, Shaw & Moore; Associate, Fisher & Phillips LLP Military Service: United States Naval Reserve (1948-1971)	 The American Inns of Court; Federal Bar Association; The Florida Bar; Jacksonville Bar Association
394	216	 John J. O'Sullivan .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
407	217	 John K. Olson	 September 2007	N / A	N / A	N / A	N / A	N / A	N / A
250	218	 John Lawrence Kane	 1977	 President Jimmy Carter	N / A	 Deputy District Attorney, State of Colorado (1961-1962);	N / A	 Gaunt, Byrne & Dirrim (1961-1962); Partner, Andrews &	N / A
10	219	 John McCarthy Roll	N / A	N / A	N / A	N / A	N / A	N / A	N / A
349	220	 John Richard Smoak	 November 7, 2005	 President George W. Bush	N / A	N / A	N / A	 Associate, Isler, Higby, Brown and Smoak (1973-1975);	N / A
415	221	 John T. Laney IIl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
379	222	 Jose A. Gonzalez, Jr.	 July 28, 1978	 President Jimmy Carter	N / A	 Assistant State- Attorney, 15th Judicial Circuit, State of Florida (1961-1964)	 Judge, Florida Circuit Court, 17h Judicial Circuit (1964-1978)	 Associate, Watson, Hubert & Sousley (1958-1961); Partner, Watson, Hubert & Sousley (1961-1964) Military Service: Lieutenant, United States Army (1952-1954); Captain United States Army Reserve, United States Department of the Army (1954-1960)	 American Bar Association; American Judicature Society; Broward County Bar Association; Federal Bar Association; The Fiorida Bar
373	223	 Jose E. Martinez	 September 17, 2002	N / A	N / A	 Legal Officer, United States Department of the Navy, United	N / A	 Attorney, Helliwell, Melrose & DeWoif (1970-1980);	N / A
200	224	 Joseph C. Spero	-March 13, 1999 Education: Stanford 2000 7D	N / A	N / A	N / A	N / A	 Coblentz, Cahen, McCabe & Breyer (1984-1999) .~	N / A
290	225	 Joseph J. Farnan, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
418	226	 Julie E. Carnes	 June 1, 1992	 President George H.W. Bush	N / A	N / A	N / A	N / A	N / A
363	227	 K. Michael Moore	N / A	N / A	N / A	N / A	N / A	N / A	N / A
342	228	 K. Rodney May	 December 2003	N / A	N / A	N / A	N / A	N / A	N / A
340	229	 Karen 5. Jennemann	 November 1993	N / A	N / A	N / A	N / A	 Associate, Smith Hulsey & Busey (1984-1988),	N / A
329	230	 Karla Rae Spaulding	N / A	N / A	N / A	N / A	N / A	N / A	N / A
259	231	 Kathleen M. Tafoya	 Fanuary 2008	N / A	N / A	 Assistant LLS. Attomey, Criminal Division, United States	N / A	N / A	N / A
135	232	 Kathleen Thompson	 April 4, 1988	N / A	N / A	N / A	N / A	 Associate Attorney, Gibson, Dunn & Crutcher LLP (1982-1988)	 Los Angeles Bankruptcy Forum; National Conference of Bankruptcy Judges
372	233	 Kenneth A. Marra	 September 16, 2002	N / A	N / A	 Trial Attorney, United States Department of Justice (1977-1980)	 Circuit Judge, Fifteen Judicial Circuit (1996-2002) _	 Associate Attorney, Wender, Murase & White (1980-1983); Associate and Partner, Nason, Gildan, Yeager, Gerson & White, P.A. (1984-1996)	 The Florida Bar
380	234	 Kenneth L. Ryskamp	N / A	N / A	N / A	N / A	N / A	N / A	N / A
298	235	 Kevin Gross	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	236	 Kevin J. Carey	 December 9, 2005	N / A	N / A	N / A	N / A	N / A	N / A
166	237	 Kimberly J. Mueller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
258	238	 Kristen L. Mix	 August 2007	N / A	N / A	N / A	N / A	N / A	N / A
352	239	 Lacey A. Collier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
218	240	 Larry Alan Burns	N / A	N / A	N / A	N / A	N / A	N / A	N / A
243	241	 Laura S$. Taylor	N / A	N / A	N / A	N / A	N / A	 Administrative Partner, Sheppard, Mullin, Richter &	N / A
406	242	 Laurel M. Isicoff	 2006	N / A	N / A	N / A	N / A	 Parmer, Kozyak, Tropin & Throckmorton	N / A
30	243	 Lawrence 0. Anderson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
151	244	 Lawrence J. O’Neill	N / A	 President George W. Bush	N / A	 Police Officer, County of Alameda, Califomia (1973-1976)	N / A	 Associate, McCormick, Barstow, Sheppard, Wayte &	N / A
157	245	 Lawrence K. Karlton	 1979	 President Jimmy Carter	N / A	N / A	 Judge, California Superior Court, Sacramento County (1976-1979)	 Private Practice (1962-1964); Partner, Kariton & Blease (1964-1971); Partner, Karlton, Blease & Vanderlaan (1971-1976) Military Service: United States Army (1958-1960); Crvilian Legal Officer, United States Department of the Army (1960-1962)	 American Bar Association; American Inns of Court Foundation, The American Inns of Court; Federal Bar Association; Federal Judges Association; Ninth Circuit District Judges Association; State Bar of California
232	246	 Leo S. Papas	 June 26, 1991	N / A	N / A	N / A	 Presiding Magistrate Judge, United States District Court for thei	N / A	N / A
48	247	 Leon Holmes -	 July 19, 2004	 President George W. Bush	N / A	 Professor, Thomas Aquinas College (1990-1992)	N / A	N / A	N / A
293	248	 Leonard P. Stark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
209	249	 Leslie J. Tchaikovsky |	 April 23, 1993	N / A	N / A	N / A	N / A	 Associate then Partner, Rothschild, Phelan, & Montali (1968-1986); Partner, Dinkelspiel, Pelavin, Steefel, and Levitt (1980); Partner, Pillsbury, Madison, & Sutro (1981-1993) Military Service: United States Naval Reserve Clerkships: Law Clerk The Honorable John Mowbray, Nevada Supreme Court (1976-1977) 	 American Bar Association; American College of Bankruptcy; San Francisco Bar Association 
362	250	 Lewis M. Killian, Jr. Pasquale “Pat” Papaianni..............2--.0000 05 (305) $23-5071 Staff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
252	251	 Lewis Thornton Babcock	 November 21, 1988	 President Ronald Reagan	N / A	 City Attorney, Office of the City Attorney, City of Las Animas, Colorado (1969-1974); City Attorney, Office of the City Attorney, City of Rocky Ford, Colorado (1970-1976); Assistant District Attorney, 16th Judicial Circuit, State of Colorado (1973-1976); Escrow and Loan Closing Agent, Farmers Home Administration, United States Department of Agriculture (1973- 1976)	 Judge, Colorado District Court, 16th Judicial Circuit (1976-1983); Judge, Colorado Court of Appeals (1983-1988); District Judge, United States District Court for the District of Colorado (1988-2000); Chief Judge, United States District Court for the District of Colorado (2000-2007) ot	 Mitchell & Babeock (1968- 1976); Member of the Board of Directors, Colorado Rural Legal Services Inc. (1974-1976) Military Service: Colorade National Guard (1968-1974)	 American Bar Association; The James E. Doyle °- American Inn of Court, The American Inns of Court; American Judicature ¢ Society; Colorado Bar Association; Colorado Bar Foundation, Colorado Bar Association; Denver Bar Association
442	252	 Linda T. Walker	 January 3, 2000	N / A	N / A	N / A	N / A	N / A	 Atlanta Bar Association; Federal Magistrate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia
386	253	 Linnea R. Johnson	 1987	N / A	N / A	 Assistant Public Defender, Office of the Public Defender,	N / A	N / A	N / A
288	254	 Lorraine Murphy Weil	 April 23, 1999	N / A	N / A	N / A	N / A	 Hebb & Gitlin (1984-1999)	 American Bar Association; Hartford County Bar 
231	255	 Louisa S Porter	 June 19, 1991	N / A	N / A	N / A	N / A	 Private Civil Trial Practice (1977- 1991)	 The American Inns of Court; Federal Magistrate Fudges Association .
