	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
130	86	 Eugene E. Siler, Jr.	 September 17, 1991	 President George H.W. Bush	N / A	 County Attorney, Office of the County Attorney, County of . Whitley, Kentucky (1965-1970); United States Attorney, Eastern District of Kentucky, United States Department of Justice (1970-1975) A	 United States District Judge, United States District Courts for the -: Eastern and Western Districts of Kentucky (1975-1991)	 Private Practice (1964-1970) Military Service: United States Navy (1958-1960); United States Nava] Reserve (1961-1983)	 The District of Columbia Bar Association; Federal Bar Association; Federal Judges Association: Kentucky Bar Association; Virginia State Bar 
96	87	 Fortunato P Benavides	N / A	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Hidalgo County Bar Association; Hispanic National Bar Association; State Bar of Texas
97	88	 Fortunato P Benavides covitinued	N / A	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Hidalgo County Bar Association; Hispanic National Bar Association; State Bar of Texas
138	89	 Frank H. Easterbrook rs of Circuit 	 1985	 President Ronald Reagan	N / A	N / A	N / A	N / A	N / A
248	90	 Frank M. Hull	 October 3, 1997	 President William J. Clinton	N / A	N / A	 Judge, State Court of Fulton County (1984-1990); Judge, Georgia Superior Court, Fulton County, Atlanta Judicial Circuit ( 1990-1994); Judge, United States District Court for the Northern District of Georgia (1994-1997)	 Attorney, Powell, Goldstein, Frazer & Murphy LLP (1974-1984)	 American Bar Foundation, American Bar Association; American Judicature Society; Federal Bar Association; Order of the Coif; State Bar of Georgia
76	91	 Franklin S. Van Antwerpen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
49	92	 George T. Washington,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
244	93	 Gerald Bard Tjoflat	 1975	 President Gerald Ford	N / A	N / A	N / A	 Associate, Howell & Kirby (1957-1958); Partner, Adams & Tjoflat (1958-1960); Partner, Botts, Mahoney, Whitehead, Ramsaur & Hadlow (1960-1968) Military Service: United States Army (1953-1955)	 American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association, The Florida - Bar; Jacksonville Bar Association .
33	94	 Gerardo A.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	95	 Glen E. Clark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
37	96	 Guido Calabresi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
306	97	 H. Russel Holland	 1984	 President Ronald Reagan	N / A	N / A	N / A	 Stevens & Savage (1965-1966); Parmer, Stevens, Savage, .	N / A
8	98	 Haldane Robert Mayer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
142	99	 Hana Diamond Rovner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
108	100	 Harold R. DeMoss, Jr.	 December 13, 1991	 President George H.W. Bush	N / A	 Member of the Council, Administrative Conference of the	N / A	 Associate, Bracewell & Paitarstt L.L-P. (1957- 1961); Partner, Bracewell & Patterson, L.L.P. (£961-1991) Military Service: United States Army (1955-1957)	 federal Judges Association; Houston Bar Association; Maritime Law Association of the United States; State Bar of - Texas se
224	101	 Harris L Hartz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
170	102	 Harry Pregerson	 1979	 President Jimmy Carter	N / A	N / A	N / A	 I. H. Prinzmetal (1951); Private Practice (1951); Morris D. Coppersmith (1952); Clifford Hemmerling (1953); Private Practice (1953); Partner, William M. Costley (1953-1965) Military Service: United States Navy (1943-1944); United States Marine Corps Reserve (1944-1946)	 American Bar Association; Los Angeles County Bar Association; San Fernando Valley Bar Association; The State Bar of California
267	103	 Harry T. Edwards _	 February 20, 1980	N / A	N / A	N / A	N / A	N / A	N / A
288	104	 Harwell G. Davis 1	 March 19, 1998	N / A	N / A	N / A	N / A	N / A	N / A
32	105	 Henry Jack Boroff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
279	106	 Inge P. Johnson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
194	107	 J. Clifford Wallace	N / A	N / A	N / A	N / A	N / A	N / A	N / A
78	108	 J. Harvie Wilkinson III	N / A	N / A	N / A	N / A	N / A	N / A	N / A
243	109	 J. L. Edmondson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
35	110	 J. Michael Deasy	 March 11, 1999	N / A	N / A	N / A	N / A	 Hamblett & Kerrigan (1973-1987); Deasy & Dwyer c ‘ Z (1988-1998); McLane, Graf, Raulerson & Middleton (1998-1999) irk of the Court Catherine O'Hagan Wolfe... .-... (2) Bae 800 Military Service: United States Navy (1967-1976) Deputy Clerk Andrew Contreras .................... (212) 857-8500	 American Bankruptcy Institute; American Bar Assistant Circuit Executive for Administration Association; New Hampshire Bar Association anice Kish. ..... 0.00.02 ee eee (212) 857-8700 Fax: (212) 857-8680 Assistant Circuit Executive for Automation Raouf Farag << 2: <sssew ease cigs gee vw cee aviiiss (212) 857-8690 Fax: (212) 857-8683
291	111	 Jack Caddell	 May 24, 1994	N / A	N / A	N / A	 Judge, Decatur Municipal Court (1973-1992)	N / A	 Alabama State Bar Association; American Bankruptcy Institute; Commercial Law League of America; Morgan County Bar Association
95	112	 Jacques L. Wiener, Jr.		 President George H.W. Bush	N / A	N / A	N / A		 San Antonio Bar Association; State Bar of Texas Jacques L. Wiener, Jr. Circuit Judge Date of Birth: 1934 Education: Tulane 1956 BA, 1961 JD Began Service: May 25, 1990 Appointed By: President George H.W. Bush Political Affiliation: Republican Legal Practice: Partner, Wiener, Weiss & Madison (1961-1990) Military Service: United States Navy (1956-1958) 
305	113	 James A. von der Heydt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
149	114	 James B, Loken	N / A	N / A	N / A	N / A	N / A	N / A	N / A
29	115	 James B. Haines, Jr.	 1990	N / A	N / A	N / A	N / A	 Associate, Davis, Wright, Todd, Riese & Jones; Hewes, Culley & Beals (1983-1986); Partner, Black, Lambert, Coffin & Haines (1986-1990) ' Judicial Assistant Leah Waterman ................05. (401) 626-3076 Military Service: United States Coast Guard (1970-1974)	 American Bankruptcy Institute; Judicial Conference of the United States; National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges
252	116	 James C. Hill	N / A	N / A	N / A	N / A	N / A	N / A	N / A
133	117	 James D. Gregg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
282	118	 James Hughes Hancock	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	119	 James J. Robinson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
307	120	 James K. Singleton, Jr.	N / A	 President George H.W. Bush	N / A	N / A	 Judge, Alaska Superior Court, Third District (1970-1980); Judge, Alaska Court of Appeals (1980-1990); Judge, United States District Court for the District of Alaska (1990-2004); Chief Fudge, United States District Court for the District of Alaska (1995-2002)	 Attorney, DeLaney, Wiles, Moore and Hayes (1963); Attorney, DeLaney, Wiles, Moore and Hayes (1965- 1968); Attorney, Roger Cremo Law Office (1968-1970)	 Alaska Bar Association; American Bar Association; Anchorage Bar Association, Inc.; The State Bar of California
99	121	 James L. Dennis	 October 2, 1993	 President William J. Clinton	N / A	 State Representative James Dennis (R-LA), Louisiana State House of Representatives (1968-1972)	 Judge, Louisiana District Court, Fourth Judicial District (1972-1974); Judge, Louisiana Court of Appeal, Second Circuit (1974-1975); Justice, Supreme Court of Louisiana (1975-1995)	 Private Practice (1962-1972) Military Service: United States Army (1955-1957)	 American Bar Association; Federal Bar Association; Louisiana State Bar Association
127	122	 James L. Ryan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
304	123	 James M. Fitzgerald	N / A	N / A	N / A	N / A	N / A	N / A	N / A
192	124	 James R. Browning	 September 18, 1961	 President John F Kennedy	N / A	 Special Attorney, Antitrust Division, United States Department of Justice (1941-1943); Special Attorney, Antitrust Division, United States Department of Justice (1946-1948); Chief to the Attorney General, Northwest Regional Office, United States Department of Justice - (1948-1949); Assistant Chief to the Attorney General, General Litigation Section, United States Department of Justice (1949-1951); First Assistant to the Attorney General, Civil.Division, United States Department of Justice (1951-1952); Executive Assistant to the Attorney General, Office of the Attorney General, United: States Departrnent of Justice (1952-1953): Chief, Executive Office for United States Attorneys, United States - Department of Justice (1953) , :	 Clerk of the Court, Supreme Court of the United States (1958-1961)	 Parmer, Perlman, Lyons & Browning (1953-1958) Military Service: United States Army (1943-1946); Bronze Star, United States Army	 American Bar Association; American Judicature Society; The American Law Institute; American Society for Legal History; Federal Bar Association; State Bar of Montana
75	125	 Jane R. Roth	 July 22, 1991	 President Ronald Reagan	N / A	N / A	 District Judge, United States District Court for the District of Delaware (1985-1991); Circuit Judge, United States Court of Appeals for the Third Circuit (1991-2006)	 Attorney, Richards, Layton & Finger, PA. (1965-1985)	 Delaware Bar Association; Federal Judges Association Number of Judgeships: ‘15 _ Supreme Court Justice: Chief Justice John G. Roberts Jr. reas Covered: Maryland, North Carolina, South Carolina, Virginia and ‘West Virginia . “Court 
262	126	 Janice R. Brown	 July 1, 2005 :	 President George W. Bush	N / A	 Deputy Legislative Counsel, Legislative Counsel Office, State of California (1977-1979); Deputy Attorney General, State of California (1979-1987); Deputy Secretary, Business, Transportation and Housing Agency, State of California (1987-1990); Legal Affairs Secretary, Governor Pete Wilson (R-CA), Office of the Governor, State of California (1991-1994)	 Associate Justice, California Court of Appeal, Third District (1994-1996); Associate Justice, California Supreme Court (1996-2005)	 Senior Associate, Nielson, Merksamer, Hodgson, Parinello & Mueller (1990-1991) |	 California Fudges Association; The Federalist Society for Law and Public Policy Studies
187	127	 Jay S. Bybee	 March 28, 2003 St	 President George W. Bush	N / A	 U.S. Attorney, Office of Legal Policy, United States	N / A	N / A	N / A
22	128	 Jeffrey R. Howard	N / A	N / A	N / A	N / A	N / A	N / A	N / A
120	129	 Jeffrey S. Sutton	N / A	 President George W. Bush	N / A	 State Solicitor, State of Ohio (1995-1998)	N / A	 Associate, Jones, Day, Reavis & Pogue (1992- 1995); Partner, Jones, Day, Reavis & Pogue (1998-2003)	 Columbus Bar Association Membership: Past Member, Federal Bar Association
226	130	 Jerome A. Holmes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	131	 Jerome Farris	 October 16, 1979 .	 President Jimmy Carter	N / A	N / A	 Judge, Washington Court of Appeals (1969-1979)	 Partner, Farris, Bangs & Horowitz (1965-1969) Military Service: United States Army (1952-1953)	 American Bar Foundation, American Bar Association; Senior Lawyers Division, American Bar Association; King County Bar Association
93	132	 Jerry E. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
167	133	 Jerry W. Venters	N / A	N / A	N / A	N / A	N / A	N / A	N / A
212	134	 Jim D. Pappas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	135	 Joan N. Feeney	 1992	N / A	N / A	N / A	N / A	 Associate, Feeney & Freeley (1979-1982}; Associate, Hanify & King, PC (1986-1988), Partner, Hanify & King, PC (1988-1992)	 American Bankruptcy Institute; Boston Bar Association: Massachusetts Bar Association, National Conference of Bankruptcy Judges
247	136	 Joel F Dubina	N / A	N / A	N / A	N / A	N / A	N / A	N / A
231	137	 John C. Porfilio	N / A	N / A	N / A	N / A	N / A	N / A	N / A
308	138	 John D. Roberts	 1977	N / A	N / A	N / A	N / A	 Attorney, Phillips, Kendrick, Gearheart & Aylor (1969-1970)	 Alaska Bar Association; Federal Magistrate Judg: Association, The Virginia Bar Association
146	139	 John Daniel Tinder	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	140	 John Duhé Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
289	141	 John E. Ott	 April 6, 1998	N / A	N / A	 Assistant United States Attorney, United States Attorney’s	N / A	N / A	 The Birmingham American Inn of Court; Alabarn@ State Bar Association; Birmingham Bar Association; The Florida Bar 
0	142	 John G. Roberts, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
148	143	 John L. Coffey |.	 1982	 President Ronald Reagan	N / A	 Assistant City Attorney, City of Milwaukee, Wisconsin	N / A	N / A	N / A
119	144	 John M. Rogers	 November 2002	 President George W. Bush	N / A	 Appellate Staff/Appellate Lawyer, Civil Division, United	N / A	N / A	N / A
56	145	 John M. Walker, Jr.	N / A	N / A	N / A	N / A	 Fudge, United States District Court for the Southern District of New York (1985-1989); Circuit Judge, United States Court of Appeals for the Second Circuit (1989-2000); Member, Judicial Conference of the United States	 Associate, Davis Polk & Wardwell (1969-1970); Associate, Carter Ledyard & Milburn LLP (1975-1981) Military Service: United States Marine Corps (1963-1967)	 American Bar Association; The Association of the Bar of the City of New York; The District of Columbia Bar Association United States Court of Appeals for the Third Circuit US. Courthouse, 700 Grant Street, Pittsburgh, PA 15219 Tel: (215) 597-0718 Tel: (215) 597-7371 (Electronic Opinions & Dockets Data) Fax: (215) 597-8656 Internet: www.ca3 uscourts. gov Number of Judgeships: 14 Supreme Court Justice: Associate Justice David H. Souter Areas Covered: Delaware, New Jersey, Pennsytvania and the Virgin Islands Court 
57	146	 John M. Walker, Jr. conzinued	N / A	N / A	N / A	N / A	 Fudge, United States District Court for the Southern District of New York (1985-1989); Circuit Judge, United States Court of Appeals for the Second Circuit (1989-2000); Member, Judicial Conference of the United States	 Associate, Davis Polk & Wardwell (1969-1970); Associate, Carter Ledyard & Milburn LLP (1975-1981) Military Service: United States Marine Corps (1963-1967)	 American Bar Association; The Association of the Bar of the City of New York; The District of Columbia Bar Association United States Court of Appeals for the Third Circuit US. Courthouse, 700 Grant Street, Pittsburgh, PA 15219 Tel: (215) 597-0718 Tel: (215) 597-7371 (Electronic Opinions & Dockets Data) Fax: (215) 597-8656 Internet: www.ca3 uscourts. gov Number of Judgeships: 14 Supreme Court Justice: Associate Justice David H. Souter Areas Covered: Delaware, New Jersey, Pennsytvania and the Virgin Islands Court 
1	147	 John Paul Stevens	 December 19,.1975	 President Gerald Ford	 Sixth Judicial Circuit; Seventh Judicial Circuit Academic: Lecturer, Northwestern University (1952-1954); Lecturer, University of Chicago (1955-1958) Clerkships: Law Clerk The Honorable Wiley Rutledge, Supreme Court of the United States (1947-1948)	 Associate Counsel, Committee on the Judiciary, United States House of Representatives (1951-1952); Member, Attorney General’s National Committee to Study the Antitrust Laws (1953-1955)	 Circuit Judge, United States Court of Appeals for the Seventh Circuit (1970-1975)	 Associate, Poppenhusen, Johnston, Thompson 6c Raymond (1948-1952); Partner, Rothschild, Stevens, Barry & Myers (1952-1970) Military Service: United States Navy (1942-1945)	 American Judicature Society; The American Law Institute; The Chicago Bar Association; Federal Bar Association; Tlinois State Bar Association
159	148	 John R. Gibson		 President Ronald Reagan	N / A	N / A	N / A	N / A	 American Bar Association; American Bar . Foundation, American Bar Association; Kansas City Metropolitan Bar Association, Lawyers Association of Kansas City
205	149	 John T. Noonan, Jr.	 January 16, 1986	 President Ronald Reagan	N / A	 Special Staff, National Security Council (1954-1955);	N / A	 Herrick & Smith (1955-1960)	N / A
185	150	 Johnnie B. Rawlinson	 July 21, 2000	 President William J. Clinton	N / A	 Deputy District Attorney, County of Clark, Nevada (1980-1989); Chief Deputy District Attorney, County of Clark, Nevada (1989-1995); Assistant District Attorney, County of Clark, Nevada (1995-1998)	 District Judge, United States District Court for the District of Nevada (1998-2000)	 Staff Attorney, Nevada Legal Services (1980)	 American Judicature Society; Federal Judges Association; Just the Beginning Foundation; National Bar Association; Southern Nevada Women Attorneys Association; The State Bar of California; State Bar of Nevada
48	151	 Jon O. Newman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
54	152	 Joseph M. McLaughlin	 October 18, 1990	 President George H.W. Bush	N / A	N / A	 District Judge, United States District Court for the Eastern District of New York (1981-1990)	 Associate, Cahill Gordon & Reindel LLP (1959-1961) Military Service: United States Army (1954-1957)	 American Bat Association; The Association of the Bar of the City of New York; Federal Bar Council; Federal Judges Association; The New York State Bar Association
134	153	 Joseph M. Scott, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
38	154	 José A. Cabranes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
20	155	 Juan R. Torruella	N / A	N / A	N / A	N / A	N / A	N / A	N / A
260	156	 Judith W. Rogers	 March 21, 1994 oy	 President William J. Clinton	N / A	 Assistant U.S. Attorney, District of Columbia District, Executive Office for United States Attorneys, United States Department of Justice (1965-1968); Trial Attorney, Criminal Division, United States Department of Justice (1969-1971), General Counsel, Commission on thy Organization of the District Government (1971-1972), Legislative Prograin’ Coordinator, Office of the Assistant to the Mayor-Commissioner, District 2! of Columbia (1972-1974); Special Assistant, Mayor Walter Washington (D-DC}, Office of the Mayor, District of Columbia (1974-1979); Assistant City Administrator, Office of the City Administrator, District of Columb; Corporation Counsel, District of Columbia (1979-1983) :	 Judge, District of Columbia Court of Appeais (1983-1990); Chief	N / A	 American Bar Association; The American Law Institute; The District of Columbia Bar Association; National Association of Women Judges; National Bar Association er : “dervice: 2007 Expires: July 2008 smith@cadc.uscourts.gov Service: 2007 Expires: Faly 2008 duication: Jobns Hopkins 2006 BA Jana Frieslander ambers of Circuit Judge Merrick B. Garland Barrett Prettyman U.S. Courthouse, 333 Constitution Avenue, NW, Washington, DC 20001 202) 216-7460 Fax: (202) 208-2449 ite of Birth: 1952 a; Harvard 1974 AB, 1977 JD agan Service: April 9, 1997
118	157	 Julia Smith Gibbons	N / A	N / A	N / A	N / A	N / A	N / A	N / A
62	158	 Jutio M. Fuentes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	159	 Karen Johnson Williams	N / A	 President George H.W. Bush	N / A	N / A	N / A	 Attorney and Corporate Secretary, Charles H. Williams, PA. (1980-1992)	 American Fudicature Society; Federal Judges Association; National Association of Women Judges; Orangeburg County - Bar Association; South Carolina Bar Association
258	160	 Karen LeCraft Henderson	 July 11, 1990 ,	 President George H.W. Bush	N / A	 Assistant Attorney General, Office of the Attorney General, State of South Carolina (1973-1978); Senior Assistant Attorney General and Director, Special Litigation Section, Office of the Attorney General, State of South Carolina (1978-1982); Deputy Attorney General and Director, Criminal Division, Office of the Attorney General, State of South Carolina (1982)	 Judge, United States District Court for the District of South Carolina (1986-1990)	 Partner, Wright & Henderson (1969-1970); Sinkler, Gtbbs & Simons, PA (1983-1986) .	 American Bar Association, The Federal American Inn of Court, The American Inns of Court; American Judicature Society; The American Law Institute; Federal Judges Association; North Carolina Bar Association; South Carolina Bar Association; The Supreme Court Historical Society
114	161	 Karen Nelson Moore	 March 29, 1995	 President William J. Clinton	N / A	N / A	N / A	 Associate, Jones, Day, Reavis & Pogue (1975-1977)	 The American Law Institute
280	162	 Karon O. Bowdre (19	N / A	N / A	N / A	N / A	N / A	N / A	N / A
140	163	 Kenneth F Ripple	 June 10, 1985	 President Ronald Reagan	N / A	 Legal Officer, Supreme Court of the United States	N / A	N / A	 American Bar Association; The American Law Institute; Federal Bar Association; The New York State Bar Association; The Supreme Court Historical Society
67	164	 Kent A. Jordan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
179	165	 Kim McLane Wardlaw	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	166	 Kimberly Ann Moore	N / A	N / A	N / A	N / A	N / A	N / A	N / A
265	167	 Laurence H. Silberman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
154	168	 Lavenski R. Smith	 July 19, 2002	N / A	N / A	N / A	 Associate Justice, Arkansas Supreme Court (1999-2000)	N / A	N / A
69	169	 Leonard I. Garth	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	170	 Leslie Southwick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
23	171	 Levin H. Campbell	 1972	 President Rickard M. Nixon	N / A	 State Representative (R-MA), Massachusetts House of Representatives (1963-1965}; Assistant Attorney General, Office of the Attorney General, Commonwealth of Massachusetts (1965-1966); Special Assistant Attorney General, Office of the Attorney General, Commonwealth of Massachusetts (1966-1967), First Assistant Attorney ” General, Office of the Attorney General, Commonwealth of Massachusetts (1967-1968)	 Associate Justice, Massachusetts Superior Court (1969-5971); District Judge, United States District Court for the District of Massachusetts (1971-1972)	 Associate, Ropes & Gray LLP (1954-1964)	N / A
27	172	 Louis H. Kornreich	 April 3, 2001	N / A	N / A	N / A	 Appellate Judge, Penobscot tats Nation (1981-2001)	 Partner, Goodman, Goodman & Kornreich (1975-1982); Partner, Gross, Minsky, Mogul & Singal (1982-2001) Military Service: United States Army Reserve, United States Department of ‘ s the Army (1974-1975) :	 American Bankruptcy Institute; American Bar Association; Maine State Bar Association; National Conference of Bankruptcy Judges; Penobscot County Bar Association 
80	173	 M. Blane Michaei	 October 12, 1993	 President William J. Clinton	N / A	N / A	N / A	N / A	 American Bar Association, West Virginia Bar Association
178	174	 M. Margaret McKeown	 May 28, 1998	 President William J. Clinton	N / A	 White House Fellow, Executive Office of the President,	N / A	 Associate then Partner, Perkins Coie, Washington, DC (1975-1998)	 American Bar Association, American Bar Foundation, American Bar Association, American Intellectual Property Law Association; The American Law Institute; King County Bar Association; Washington State Bar Association; Washington Women Lawyers
131	175	 Marcia Phillips	 November 1993	N / A	N / A	N / A	N / A	N / A	N / A
302	176	 Margaret A. Mahone	 Decernber 13, 1993	N / A	N / A	N / A	N / A	 Partner, Weil, Gotshal & Manges LLP (1989-1993)	N / A
137	177	 Marily Shea-Stonum	N / A	N / A	N / A	N / A	N / A	N / A	N / A
61	178	 Marjorie 0. Rendell	 November 21, 1997	 President William J. Clinton	N / A	N / A	 Judge, United States District Court for the Bastern District of Appointed By: President William J. Clinton Pennsylvania (1994-1997); Chair, US Judicial Conference Committee on the Administration of the Bankruptey System; Member, Third Circuit Judicial Council Executive Committee	 Associate then Partner, Duane, Morris & Heckscher (1973-1994) .	 American Bankruptcy Institute; American College. of Bankruptey; The J. Willard O’Brien Inn of Court, The American Inns of Court; American Judicature Society; The American Law Institute; Federal Judges Association; National Association of Women Judges; Dwight D. Opperman Institute of Judicial Administration, New York University Clerkships: Law Clerk The Honorable Daniel L. Hexrmann, Deiaware Supreme Court (1975-1976) Legal Practice: Richards, Layton & Finger, PA (1976-2000) 
235	179	 Mark B.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
268	180	 Mark E. Fuller	 December 2, 2002	 President George W. Bush	N / A	 Chief Assistant District Attorney, 12th Judicial Circuit, State	N / A	N / A	N / A
183	181	 Marsha S. Berzon	 March 21, 2000	N / A	N / A	N / A	 Of Counsel, Altshuler & Berzon (1978-1990)	 Associate, Woll & Mayer (1975-1977); Partner, Altshuler, Berzon, Nussbaum, Berzon & Rubin (1990-2000) :	 American Bar Foundation, American Bar Association, American Judicature Society; The American Law Institute; The District of Coftumbia Bar Association; Federal Bar Association; Federal Bar Association; National Association of Women Judges; The State Bar of California
113	182	 Martha Craig Daughtrey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
132	183	 Mary Ann Whipple	N / A	N / A	N / A	N / A	N / A	N / A	N / A
220	184	 Mary Beck Briscoe	 May 31, 1995	 President William J. Clinton	N / A	 Attorney-Examiner, Financial Division, Interstate Commerce Commission (1973-1974); Assistant United States Attorney, District of Kansas, United States Department of Justice (1974-1984)	 Judge, Kansas Court of Appeals (1984-1990); Chief Judge, Kansas Court of Appeals (1990-1995) ,	 Researcher, Harold L. Haun, Attorney (1973)	N / A
63	185	 Maryanne Trump Sarry	N / A	N / A	N / A	N / A	N / A	N / A	N / A
204	186	 Melvin T. Brunetti	 1985	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Vargas, Bartlett & Dixon (1964-1969); Attorney, Laxalt, Bell, Berry, Allison & LeBaron (1970-1978}; Member, Allison, Brunetti, Mackenzie, Hartman, Soumbeniotis & Russell, Ltd. (1978-1985) Military Service: United States Army National Guard (1954-1956) Nonprofit: Member, Council of Legal Advisors, Republican National Committee (1982-1985)	 State Bar of Nevada; Washoe County Bar Association
214	187	 Meredith A. Jury	N / A	N / A	N / A	N / A	N / A	N / A	N / A
66	188	 Michael A. Chagares	 April 24, 2006	 President George W. Bush	N / A	 Assistant U.S. Attomey, District of New Jersey, U.S.	N / A	 Private Practice (2004-2006)	N / A
19	189	 Michael Boudin	 May 29, 1992	 President George H.W. Bush	N / A	 Deputy Assistant for Attorney General for Regulatory Affairs, Antitrust Division, Office of the Attorney General, United States Department of Justice (1987-1989); Deputy Assistant Attorney General for Antitrust Policy and Legislation, Antitrust Division, Office of the Attorney General, United States Depariment of Justice (1989-1990)	 Judge, United States District Court for the District of Columbia (1990-1992) : ; -	 Attorney, Covington & Burling LLP (1966-1987)	 American Bar Association; The American Law Institute; The District of Columbia Bar Association; The New York State Bar Association
175	190	 Michael Daly Hawkins	N / A	N / A	N / A	N / A	N / A	N / A	N / A
153	191	 Michael J. Melloy	 February 26, 2002	 President George W. Bush	N / A	N / A	 Bankruptcy Judge, United States Bankruptey Court for the Northern District of lowa (1986-1992); District Judge, United States District Court for the Northern District of Iowa (1992-2002)	 Partner, O’Connor, Thomas, Wright, Harnmer, Bertsch & Norby (1974-1986) Military Service: United States Army (1970-1972); United States Army Reserve, United States Department of the Army (1972-1976)	 The Dean Mason Ladd American Inn of Cowt, The American Inns of Court; Dubuque County Bar Association; lowa State Bar Association; Linn County Bar Association
222	192	 Michael R. Murphy	 October 5, 1995	 President William J. Clinton .	N / A	N / A	N / A	N / A	N / A
