	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
35	126	 Frank R. Zapata	 August 2, 1994	 President William J. Clinton	N / A	 Teacher, Haydein- Winkelman Unified School District (1967-1969); Teacher, Tucson Unified School District (1969-1970); Assistant Federal Public Defender, District of Arizona, State of Arizona _ (1974-1984); Chief Assistant Federal Public Defender, United States District Court for the District of Arizona (1984-1994) ,	 Magistrate Judge, United States District Court for the District of Arizona (1994-1996)	 Staff Attorney, Southern Arizona Legal Aid, Inc. (1973-1974)	 The Morris K. Udall American Inn of Coutt; The American Inns of Court; Arizona Minority Bar Association; Tuscon Chapter, Federal Bar Association; National Hispanic Bar Association; Pima County Bar Association; State Bar of Arizona; United States District Judges Association s es
127	127	 Frederick F Mumm	, 2606	N / A	N / A	N / A	N / A	 Partner, Davis Wright Tremaine LLP	N / A
24	128	 Frederick J. Martone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
29	129	 G. Murray Snow	 November 7, 2008	 President George W. Bush	N / A	N / A	N / A	N / A	 J. Reuben Clark Law Society; State Bar of Arizona
152	130	 Garland E. Burrell, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
59	131	 Garnett Thomas Eisele	 August 1970	 President Richard M. Nixon	N / A	 Assistant United States Attorney, Eastern District of	N / A	 Wootton, Land & Matthews (1951-1952); Owens, McHaney, Loften & McHaney (1956-1960); Private Practice (1961-1969) Military Service: United States Army (1943-1946); United States Naval - Reserve (1952-1961)	 American Bar Association; National Conference of Federal Trial Judges, American Bar Association; American Judicature Society; The American Law Institute; Arkansas Bar Association; Pulaski County Bar Association; World Association of Judgeés :
86	132	 Gary A. Feess	N / A	N / A	N / A	N / A	N / A	N / A	N / A
323	133	 Gary R. Jones	 May 1, 2000	N / A	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the Norther District of Florida (1998-2000)	 Associate, Dudley, Topper, Feurezeig (1981-1982); Associate, Jordan, Melrose & Schuette (1983-1984); Associate then , Member, Homsby & Whiscand (1984-1988); Partner, Hickey & Jones, BA. (1988-1998}	 American Bar Association; The D.R. Smith American Inn of Court, The American Inns of Court; Federal Bat ~ Association; Federal Magistrate Judges Association; The Florida Bar
165	134	 Gary S. Austin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
51	135	 George B. Nielsen, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
308	136	 George C. Young	 1961	 President John F. Kennedy	N / A	 Assistant City Attorney, City of Orlando, Florida	N / A	 Private Practice (1947-1948), Private Practice (1951-1961) Military Service: United States Navy (1942-1946)	 American Bar Association; American Judicature Society; The American Law Institute; jae Florida Bar; Jacksonville Bar Association
80	137	 George H. King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
98	138	 George H. Wu	 April 17, 2007 ,	 President George W. Bush	N / A	 Assistant United States Attorney, California - Central District, Executive Office for United States Attorneys, United States Department of Justice (1982-1989); Assistant United States Attorney, California - Central District, Executive Office for United States Attorneys, United States Department of Justice (1991-1993)	 Fudge, Los Angeles Municipal Court (1993-1996); Judge, Superior Court of California (1 996-2007)	 Associate, Latham & Watkins LLP (1975-1976); Associate,	N / A
314	139	 George Kendall Sharp	 i983	 President Ronald Reagan	N / A	 Public Defender, £9th Judicial Circuit, State of Florida (1964-1968); Attorney, School Board, County of Indian River, Florida (1968-1978)	 Fudge, Florida Circuit Court, 19th Judicial Circuit (1978-1983)	 Partner, Sharp, Johnston & Brown (1963-1978) Military Service: United States Naval Reserve (1957-1988) Staff : Judicial Assistant Debbie Benton .................... (407) 835-4260 “Date of Birth: 1940 - Began Service: July 2, 1991	 American Bar Association; American Judicature : Law Association of the United States; The Virginia Bar Association
134	140	 Geraldine Mund	 February 1984	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Central District of California (1997-2002)	 Associate, Frandzel & Share (1977-1982); Serene Frandze! & Share (1982-1984)	 American Bankruptey Institute; Avnet Bat Association; Los Angeles County Bar Association; National Conference of Bankruptcy Judges
36	141	 Glenda E. Edmonds:	 February 19, 1998	N / A	N / A	N / A	N / A	N / A	N / A
228	142	 Gordon Thompson, Jr.	 October 16, 1970	 President Richard M. Nixon	N / A	 Deputy District Attorney, Office of the District Attorney,	N / A	 Partner, Thompson & Thompson (1960-1970)	 American Board of Trial Advocates; Federal Bar Association
302	143	 Gregory A. Presnell	 August 2, 2000	 President William J. Clinton	N / A	N / A	N / A	 Associate, Akerman Senterfitt and Edison, PA.	N / A
328	144	 Gregory J. Kelly	 January 2008	N / A	N / A	N / A	N / A	 Attorney, Akerman Senterfitt	N / A
285	145	 Gregory M. Sieet	 September 28, 1998	 President William J. Clinton,	N / A	 Assistant Public Defender, Defender Association of	N / A	 LaCheen & Alva (1983-1985); Sleet & Phillips; Sleet &	N / A
62	146	 H. David Young	 October 1, 1985	N / A	N / A	N / A	N / A	N / A	N / A
8	147	 H. Russel Holland	 1984	 President Ronald Reagan	N / A	N / A	N / A	 Stevang & a... vimer: Stevens, Savage,	N / A
405	148	 Harold L. Murphy .	N / A	 President Jimmy Carter	N / A	 State Representative Harold L. Murphy (GA}, Georgia General Assembly (1951-1961); Assistant Solicitor General, Tallapoosa : Judicial Circuit, State of Georgia (1956)	 Superior Court Judge, Georgia Superior Court, Tallapoosa Judicial Circuit (1971-1977)	 Private Practice (1949-1958); Partner, Howe & Murphy (1958-1971) , Military Service: United States Navy (1945-1946)	 American Bar Association; The Joseph Henry” Lumpkin American Inn of Court, The American Inns of Court; American.’ Judicature Society; District Judges Association of the Eleventh Circuit; Federal Judges Association; State Bar of Georgia’
70	149	 Harry F. Barnes	 November 1, 2008	 President William J. Clinton	N / A	N / A	 Judge, Municipal Court (1975-1982); ules b dodleanss Camu Court, 30th Fudicial District (1982-1993) :	 Partner, Pryor & Barnes (1964-1966); Partner, Barnes & Roberts (1966-1968): Partner, Gaughan, Laney, Barnes & Roberts (1968-1972), Partner, Gaughan, Laney & Barnes (1978-1982) Military Service: United States Marine Corps (1956-1961); United States Marine Corps Reserve (1964-1986)	 American Bar Association; American Bar Foundation, American Bar Association; Arkansas Bar Association; Arkansas Judicial Council :
45	150	 Hector C. Estrada	N / A	N / A	N / A	N / A	N / A	N / A	N / A
309	151	 Henry Lee Adams, Jr.	 December 10, 1993	 President William J. Clinton | :	N / A	 Assistant Public Defender, Fourth Judicial Circuit, State of Florida (1970-1972)	 Judge, Florida Circuit Court, Fourth Judicial Circuit (1979-1993)	 Partner, Sheppard, Fletcher, Hand & Adams (1972-1976); Partner, Marshall & Adams (1976-1979)	 D.W. Perkins Bar Association; The Florida Bar; Jacksonville Bar Association; National Bar Association
280	152	 Holly B. Fitzsimmons	 June 4, 1993	N / A	N / A	 Assistant United States Attorney, District of Connecticut,	N / A	 Associate, Robinson & Cole (1976-1978)	 Federal Magistrate Judges Association; National Association of Women Judges
203	153	 Howard R.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
310	154	 Howell W. Melton	 May 12, 1977	 President Jimmy Carter	N / A	 Attorney, Anastasia Mosquito Control District, County of St. Johns, Florida (1956-1960); County Attorney, County of St. Johns, Florida (1959-1960)	 Judge, Florida Circuit Court, Seventh Judicial Circuit (1961-1977)	 Partner, Upchurch, Melton & Upchurch (1948-1961) Military Service: United States Army (1943-1946); United States Army Reserve (1949-1953)	 American Bar Association; Jacksonville Chapter, Federal Bar Association, The Florida Bar, Jacksonville Bar Association; St. Johns County Bar Association
216	155	 Irma E. Gonzalez	N / A	 President George H.W. Bush	N / A	 Assistant United States Attorney, District of Arizona, United States Department of Justice (1975-1979); Trial Attorney, Antitrust Division, United States Department of Justice (1979), Assistant United States Attorney, Central District of California, United States Department of Justice (1979-1981)	 Magistrate Judge, United States District Court for the Southern District of California (1984-1990); Judge, California Superior Court (1991-1992)	 Attorney, Seltzer Capian Wilkins & McMahon (198-1984)	 The American Inns of Court
109	156	 J. Spencer Letts	N / A	N / A	N / A	N / A	N / A	N / A	N / A
63	157	 J. Thomas Ray	 June 28, 2000	N / A	N / A	N / A	N / A	 Partuer, Shults & Ray, LLP (1978-2000)	 American Bar Association; The Judge William R. Overton American nn of Court, The American Inns of Court; Arkansas Bar Association; Arkansas Bar Foundation, Arkansas Bar Association; Pulaski County Bar Association
409	158	 Jack T. Camp	 1988	 President Ronald Reagan	N / A	N / A	N / A	N / A	 Federal Judges Association; State Bar of Georgia
125	159	 Jacqueline Chooljian.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	160	 Jacqueline H. Nguyen	 December 4, 2009	 President Barack Obama .	N / A	 Assistant U.S. Attorney and Deputy Chief of the General	N / A	N / A	N / A
41	161	 Jacqueline Marshall	N / A	N / A	N / A	N / A	N / A	N / A	N / A
365	162	 James 1. Cohn	 August 5, 2003	 President George W. Bush	N / A	N / A	 Circuit Judge, 17th Judicial Circuit (1995-2003)	 Assistant Public Defender, Broward Public Defender’s Office (1975); Assistant State Attorney, Broward State Attorney’s Office. (1975-1978); Attorney, Private Practice (1978-1995)	 American Judicature Society; Federal Judges Association
22	163	 James A. Teilborg	 October 17, 2000	 President William J. Clinton	N / A	N / A		 Associate, O’Connor, Cavanagh, Anderson, Westover, Killingsworth & Beshears (1967-1972); Partner, Dunn & Teilborg (1972-1973); Shareholder, Teilborg, Sanders & Parks, PC. (1973-2000)- Military Service: Colonei, United States Air Force Reserve (1966-1997)	 American College of Trial Lawyers; Colorado Bar Association; Federal Bar Association; Lawyer Pilots Bar Association: Maricopa County Bar Association; State Bar of Arizona - 
10	164	 James A. von der Heydt.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
401	165	 James D. Walker, Jr.	 November 3, 1993 :	N / A	N / A	N / A	N / A	N / A	N / A
298	166	 James D. Whittemore	 May 27, 2000	 President William J. Clinton	N / A	 Assistant Federal Public Defender, Office of the Federal Public Defender (1978-1981)	 Circuit Judge, 13th Judicial Cirenit Court, County of Elsboroush, Florida (1990-2000)	 Law Clerk and Associate, Bauer, Morlan & Wells, PA ~	N / A
7	167	 James K. Singleton, Jr.	N / A	 President George H.W. Bush	N / A	N / A	 Fudge, Alaska Superior Court, Third District (1970-1980); Judge, Alaska Court of Appeals (1980-1990); Judge, United States District Court for the District of Alaska (1990-2004); Chief Judge, United States District . Court for the District of Alaska (1995-2002)	 Attorney, DeLaney, Wiles, Moore and Hayes (1963); Attorney, DeLaney, Wiles, Moore and Hayes (1965-1968); Attorney, Roger Cremo Law Office (1968-1970)	 Alaska Bar Association; American Bar Association; Anchorage Bar Association, Inc.; State Bar of Catifornia
197	168	 James Larson	 May 28, 1997	N / A	N / A	N / A	N / A	 Private Practice (1968-1997)	N / A
367	169	 James Lawrence King	 October 30, 1970	 President Richard M. Nixon	N / A	N / A	 Judge, Florida Circuit Court, [1th Judicial Circuit, Dade County (1964-1970); Associate Justice, Florida Supreme Court, Associate Judge, Florida Court of Appeal, Third District (1966-1967); Temporary Chief Judge for Administration, United States District Court of the Canal Zone (1977-1978); Chief Fudge, United States District Court for the Southern District of Florida (1984-1991)	 Sibley & Davis (1955-1964) Military Service: United States Air Force (1953-1955)	 American Bar Association; American Judicature Society; Dade County Bar Association; The Florida Baty Miami Asset Management Company
49	170	 James M.	 March 3, 1975 . '	 President Gerald Ford	N / A	 Assistant United States Attorney, District of Alaska, United States Department of Justice (1952-1956); City Attorney, State of Alaska (1956-1959); Legal Counselor, Governor William Allen Egan (R-AK), Office of the Governor, State of Alaska (1959); Commissioner of Public Safety, State of Alaska (1959) . .	 Judge, Alaska Superior Court, Third District ( 1959-1972);	N / A	N / A
9	171	 James M. Fitzgerald	 March 3, 1975 . '	 President Gerald Ford	N / A	 Assistant United States Attorney, District of Alaska, United States Department of Justice (1952-1956); City Attorney, State of Alaska (1956-1959); Legal Counselor, Governor William Allen Egan (R-AK), Office of the Governor, State of Alaska (1959); Commissioner of Public Safety, State of Alaska (1959) . .	 Judge, Alaska Superior Court, Third District ( 1959-1972);	N / A	N / A
60	172	 James M. Moody	 September 22, 1995	 President William J. Clinton	N / A	N / A	 District Judge, United States District Court for the Kastern District of Arkansas (1995-2010)	 Attorney, Wright, Lindsey & Jennings LLP (1966-1995) Military Service: United States Army (1964-1966)	 American Bar Foundation, American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; The Judge William R. Overton American Inn of Court, The American Inns of Court; Arkansas Bar Foundation, Arkansas Bar Association
385	173	 James M. |. Hopkins States Attorneys, United States Department of Justice	N / A	N / A	N / A	N / A	N / A	N / A	N / A
402	174	 James P. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
327	175	 James R. Klindt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
301	176	 James S. Moody, Jr.	 2000	 President William J. Clinton	N / A	N / A	 Circuit Judge, Thirteenth Judicial Circuit Court (1995-2000)	 Shareholder, Trinkle, Redman, Moody, Swanson, Byrd	N / A
92	177	 James V. Selna	 April 30, 2003	 President George W. Bush	N / A	N / A	 Judge, Superior Court of California, County of Orange (1998-2003)	 Associate, O’ Melveny & Myers LLP (1970-1977); Partner,	N / A
181	178	 James Ware	 1990 :	 President George FLW. Bush .	N / A	N / A	 Judge, Superior Court of California (1988-1990)	N / A	N / A
235	179	 Jan M. Adler	 July 8, 2003	N / A	N / A	N / A	N / A	 Jennings, Strouss & Salmon, P.L.C. (1978-1982); Associate,	N / A
269	180	 Janet C. Hall	 October 14, 1997	 President William J. Clinton	N / A	 Trial Attorney, Antitrust Division, United States Attorney’s	N / A	 Associate, Hale & Dorr (1973-1975); Associate, Robinson & Cole, LLP (1980-1981); Partner, Robinson & Cole, LLP (1982-1997)	 American Bar Foundation, American Bar : Association; Connecticut Bar Association
221	181	 Janis L. Sammartino	N / A	N / A	N / A	N / A	N / A	N / A	N / A
131	182	 Jay C. Gandhi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
38	183	 Jay R. Irwin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
188	184	 Jeffrey S. White	N / A	N / A	N / A	N / A	N / A	N / A	N / A
224	185	 Jeffrey T. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
226	186	 Jeffrey T. Miller contiaued	N / A	N / A	N / A	N / A	 Judge, Califomia Superior Court, County of San Diego	N / A	 The American Inns of Court; The Honorable William B. Enright American Inn of Court, The American Inns of Court; California Judges Association; Ninth Circuit District Judges Association; United States Supreme Court Bar
44	187	 Jennifer C. Guerin	 April 4, 2005	N / A	N / A	 Assistant Chief, Civil Division, Department of Justice; Chief	N / A	N / A	N / A
186	188	 Jeremy Fogel	 March 31, 1998	 President William J. Clinton -	N / A	N / A	 Judge, Municipal Court, Santa Clara County (1981-1986); Judge, | California Superior Court, Santa Clara County (1986-1998)	 Member, Smith, Johnson, Fogel & Ramo (1974-1978); Directing Attorney, Mental Health Advocacy Project, Santa Clara County Bar Association Law Foundation, Inc (1978-1981); Executive Director, Santa Clara County Bar Association Law: Foundation, Inc (1980-1981)	 California Judges Association; Féderal Judges Association; Santa Clara County Bar Association; State Bar of California
66	189	 Jerome T. Kearney	 April 2010	N / A	N / A	N / A	N / A	N / A	N / A
68	190	 Jimm Larry Hendren —	N / A	N / A	N / A	N / A	N / A	N / A	N / A
355	191	 Joan A. Lenard	 March 1, 1996	 President William J. Clinton	N / A	 Assistant State Attorney, Consumer Fraud Division, Eleventh Judicial Circuit, State of Florida (1976-1978); Chief, Consumer Fraud Division, Office of the State Attorney, Eleventh Judicial Circuit, State of Florida (1978-1980); Chief, Consumer & Electronic Crime Division, Office of the State Attorney, Eleventh Judicial Circuit, State of Florida (1980-1982)	 Judge, Dade County Court (1982-1993); Judge (Acting), Florida	N / A	 Dade County Bar Association; The District of Columbia Bar; Federal Judges Association; Florida Association for Women Lawyers; The Florida Bar
278	192	 Joan G. Margolis	 February 4, 1985	N / A	N / A	N / A	N / A	 Attorney, Wiggin and Dana LLP	N / A
65	193	 Joe J. Volpe	 July 30, 2009	N / A	N / A	N / A	N / A	N / A	N / A
222	194	 John A, Houston	N / A	N / A	N / A	N / A	N / A	N / A	N / A
155	195	 John A. Mendez	 2008; April 17, 2008	 President George W. Bush	N / A	 Assistant U.S. Attorney, California - Northern District, Executive Office for United States Attorneys, United States Department of fustice (1984-1986); Assistant U.S, Attorney, California - Northern : District, Executive Office for United States Attorneys, United States Department of Justice (1992-1993)	 Judge, Superior Court of Sacramento, County of Sacramento, California (2001-2008)	 Associate, Chickering & Gregory (1980-1981); Associate,	N / A
299	196	 John Antoon Il	 June 2, 2000	 President William I. Climton	N / A	 Prosecutor, City of Cocoa, Florida (1971-1972); Part-time Assistant Public Defender, Fighteenth Judicial Cirewit, State of Florida ~ (1972-1976)	 Circuit hidge, Eighteenth Judicial Circuit, Florida (1985- 199895: 2 Judge, Fifth District Court of Appeal, Florida (1995-2000) ;	 Associate, Gleason, Walker, Pearson, and Shreve aon);	N / A
130	197	 John E. RibDermcrt	 July 2009	N / A	N / A	N / A	N / A	N / A	N / A
300	198	 John E. Steele	 Fuly 28, 2000	 Presidént William J, Clinton	N / A	 Assistant Prosecuting Attorney, Wayne County, State of Michigan (1974-1977); Assistant Prosecuting Attorney, Ingham County, State of Michigan (1977-1980); Assistant United States Attorney, Western District of Michigan, United States Department of Justice (1980-1981); Assistant United States Attorney, Middle District of Florida, United States Department of Justice (1981-1988)	 Magistrate Judge, United States District Court for the Middle District of Florida (1991-2000)	 Attorney, Mahoney, Adams & Criser, PA. (1988-199 1)	 Federal Bar Association; The Florida Bar; State Bar of Michigan
163	199	 John F Moulds	 January 6, 1986	N / A	N / A	 Administrative Assistant, California Senate (1961-1963); Attomey, California Rural Legal Assistance, Inc. (1966-1968); Directing Attorney, Sacramento Valley Office, California Rural Legal Assistance, Inc. (1968-1969)	 Magistrate Judge (part-time), United States District Court for the Eastern District of California (1983-1986)	 Partner, Isenberg, Moulds & Samuel (1969-1985)	 American Bar Association; Federal Bar Association; Federai Magistrate Judges Association; Sacramento County Bar Assocaition; State Bar of California 
88	200	 John F Walter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
312	201	 John H. Moore Il	N / A	N / A	N / A	N / A	N / A	N / A	N / A
382	202	 John J. O'Sullivan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
395	203	 John K. Olson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
19	204	 John McCarthy Roll	N / A	N / A	N / A	N / A	N / A	N / A	N / A
340	205	 John Richard Smoak	 November 7, 20065	N / A	N / A	N / A	N / A	 Associate, Isler, Higby, Brown and Sica (1973- 1975);	N / A
5	206	 John W. Sedwick	 October 15, 1992	 President George H'W. Bush	N / A	 Director, Natural Resources Division, State of Alaska	N / A	 Attorney, Burr, Pease & Kurtz (1972-1981); Attorney, Burr, Pease & Kurtz (1983-1992) Military Service: United States Air National Guard (1969-1971)	 American Bar Association; Anchorage Bar Association, Inc.
369	207	 Jose A. Gonzalez, Jr.	 July 28, 1978	 President Jimmy Carter ~	N / A	 Assistant State Attorney, 15th Judicial Circuit, State of Florida (1961-1964)	 Judge, Florida Circuit Court, 17th Judicial Circuit (1964-1978)	 Associate, Watson, Hubert & Sousley (1958-1961); Partner, Watson, Hubert & Sousley (1961-1964) Military Service: Lieutenant, United States Army (1952-1954); Captain United States Army Reserve, United States Departnagnt of the Army (1954-1960)	 American Bar Association; American Judicature Society; Broward County Bar Association; Federal Bar Association; The Florida Bar
363	208	 Jose E. Martinez	 September 17, 2002	N / A	N / A	 Legal Officer, United States Department of the Navy, United	N / A	 Attorney, Helliwell, Melrose & DeWolf (1970- 1980);	N / A
201	209	 Joseph C. Spero	 March 13, 1999	N / A	N / A	N / A	N / A	 Coblentz, Cahen, McCabe & Breyet (1984-1999)	N / A
102	210	 Josephine Staton Tucker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
404	211	 Julie E. Carnes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
353	212	 K. Michael Moore	 February 10, 1992	 President George H.W. Bush.	N / A	 Assistant United States Attorney, Southern District of	N / A	N / A	 The Florida Bar
332	213	 K. Rodney May	 December 2003	N / A	N / A	N / A	N / A	N / A	N / A
322	214	 Karla Rae Spaulding	 December 29, 1997	N / A	N / A	 Assistant United States Attorney, Eastern District of	N / A	N / A	N / A
1	215	 Katherine P Nelson	 June 2009	N / A	N / A	N / A	N / A	N / A	N / A
260	216	 Kathleen M. Tafoya Clerk of Court Bradford L. Bolton ................... (720) 904-7300	N / A	N / A	N / A	N / A	N / A	N / A	N / A
138	217	 Kathleen Thompson	 April 4, 1988	N / A	N / A	N / A	N / A	 Associate Attorney, Gibson, Dunn & Crutcher LLP (1982-1988)	 Los Angeles Bankruptcy Forum; National Conference of Bankruptcy Judges
362	218	 Kenneth A. Marra	 September 16, 2002	N / A	N / A	 Trial Attorney, United States Department of Justice (1977-1980)	 Circuit Judge, Fifteen Judicial Circuit (1996-2002)	 Associate Attorney, Wender, Murase & White (1980-1983), Associate and Partner, Nason, Gildan, Yeager, Gerson & White, PA. (1984-1996)	 The Florida Bar
370	219	 Kenneth L. Ryskamp	N / A	N / A	N / A	N / A	N / A	N / A	N / A
293	220	 Kevin Gross .	 2066	N / A	N / A	N / A	N / A	N / A	N / A
288	221	 Kevin J. Carey	 December 9, 2005	N / A	N / A	N / A	N / A	N / A	N / A
170	222	 Kimberly J. Mueller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
259	223	 Kristen L. Mix	 2004	N / A	N / A	N / A	N / A	N / A	N / A
343	224	 Lacey A. Collier	 November 26, 1991	 President George H.W. Bush	N / A	 Assistant State Attorney, First Judicial Circuit, State of Florida (1977-1984); Advisor to Grand Juries, First Judicial Circuit, State of Florida (1978-1984) i	 Judge, Florida Circuit Court, First Judicial Circuit (1984-1991)	N / A	 The American Inns of Court; Escambia-Santa Rosa Bar Association; The Florida Bar; Okaloosa- Walton Bar Association
218	225	 Larry Alan Burns	 September 29, 2003	 President George W. Bush	N / A	 Deputy District Attorney, Office of the District Aseiaed, County of San Diego, California (1979-1985), Assistant United States Attorney, Southern District of California, United States Attorney’s Office, United States Department of Justice, Ronald Reagan Administration (1985-1997)	 Magistrate Judge, United States District Court for the Southern	N / A	 American Board of Trial Advocates: American College of Trial Lawyers
243	226	 Laura S. Taylor	 January 2068	N / A	N / A	N / A	N / A	 Administrative Partner, Sheppard, Mullin, Richter &	N / A
205	227	 Laurel Beeler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
394	228	 Laurel M. Isicoff . -	 2006	N / A	N / A	N / A	N / A	 Partner, Kozyak, Tropin & Throckmorton Deputy-in-Charge - Albany Brenda Littleton........... {229} 430-8432	N / A
154	229	 Lawrence J, O'Neill	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	230	 Lawrence K. Kariton ©	N / A	N / A	N / A	N / A	N / A	N / A	N / A
37	231	 Lawrence O. Andersoy;:	 September 23, 1998	N / A	N / A	N / A	 Judge, Arizona Superior Court, Maricopa County (1990-1998)	 Private Practice (1975-1990).	N / A
55	232	 Leon Holmes	 July 19, 2004	 President George W. Bush	N / A	 Professor, Thomas Aquinas College (1990-1992)	N / A	N / A	N / A
287	233	 Leonard P. Stark . Systems Administrator Timothy O’Hora..............- (302) 252-2900	N / A	N / A	N / A	N / A	N / A	N / A	N / A
349	234	 Lewis M. Killian, Jr,	 September 22, 1986 :	N / A	N / A	N / A	N / A	 Ervin, Varn, Jacobs, Odom & Kitchen (1979-1986) Military Service: United States Army (1969-1979)	 National Conference of Bankruptcy Judges; Northern District of Florida Bankruptcy Bar; Tallahassee Bar Association 
252	235	 Lewis Thornton Babcock	 November 21, 1988	 President Ronald Reagan	N / A	 City Attorney, Office of the City Attorney, City of Las Animas, Colorado (1969-1974); City Attorney, Office of the City Attorney, City of Rocky Ford, Colorado (1970-1976); Assistant District Attomey, 16th Judicial Circuit, State of Colorado (1973-1976); Escrow and Loan Closing Agent, Farmers Home Administration, United States Department ~ of Agriculture (1973-1976)	 Judge, Colorado District Court, 16th Judicial Circuit (1976-1983); Judge, Colorado Court of Appeals (1983-1988); District Judge, United — States District Court for the District of Colorado (1988-2000); Chief . Judge, United States District Court for the District of Colorado (2000-2007)	 Mitchell & Babcock (1968-1976); Member of the Board of Directors, Colorado Rural Legal Services Inc. (1974-1976) Military Service: Colorado National Guard (1968-1974)	 American Bar Association; The James E, Doyle American Ina of Court, The American Inns of Court; American Judicature Society, Colorado Bar Association; Colorado Bar Foundation, Colorado Bar Association; Denver Bar Association
375	236	 Linnea R. Johnson	 1987	N / A	N / A	 Assistant Public Defender, Office of the Public Defender,	N / A	N / A	N / A
190	237	 Lucy Haeran Koh	N / A	N / A	N / A	N / A	N / A	N / A	N / A
339	238	 M. Casey Rodgers |	 November 24, 2003.	 President George W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Northern “ District of Florida (2002-2003)	 Associate Attorney, Clark, Partington, “Tart, BA.	N / A
227	239	 M. James Lorenz	 October 25, 2009	 President William J. Clinton	N / A	 Deputy District Attorney, Office of the District Attorney,	N / A	 Partner, Lorenz Alhadeff Fellmeth Arkin & Multer (1982); Partner, Finley, Kumbie, Wagner, Heine, Underberg & Casey (1983-1987); Founding Partner, Lorenz Alhadeff Cannon & Rose, LLP (1988-1999) Military Service: United States Marine Corps (1957-1960}	 Federal Judges Association; National Association of Former United States Attorneys; Ninth Circuit District Judges Association, San Diego County Bar Association; State Bar of California
403	240	 M. Stephen Hyles	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	241	 M.D. Crocker, United	N / A	N / A	N / A	N / A	N / A	N / A	N / A
78	242	 Manuel L. Real	 November 13, 1966	 President Lyndon B. Johnson	N / A	 Assistant United States Attorney, Southern District of	N / A	 Attorney, Private Practice (1955-1964) Military Service: United States Navy (1943-1945)	 American Bar Association; American Judicature Society; Federal Bar Association; Los Angeles County Bar Association; State Bar of California
120	243	 Marc L. Goldman	 July 2, 2001	N / A	N / A	 Aitomey, Office of the State Appellate Defender, State of Michigan (1973-1974); Attorney, Office of the Public Defender, County of Washtenaw, Michigan (1974-1974); Assistant United States Attorney, Eastern District of Michigan, United States Department of Justice, Ronaid Reagan Administration (1980-1983)	 Magistrate Judge, United States District Court for the Eastern	N / A	 Federal Bar Association; Federal Magistrate Judges Association; State Bar of Michigan
399	244	 Marc T. Treadwell	 June 25, 2010	 President Barack Obama _	N / A	N / A	N / A	N / A	 Federal Judges Association
246	245	 Marcia 5S. Krieger	 March 1, 2002	 ‘President George W. Bush	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy Court for the District of Coiorado (1994-2002)	 Law Clerk and Associate, Mason, Reuler & Peek	N / A
366	246	 Marcia G. Cooke	N / A	N / A	N / A	N / A	N / A	N / A	N / A
305	247	 Marcia Morales Howard	 February 2007	 President George W. Bush	N / A	N / A	N / A	 Associate, Commander, Legler, Werber, Dawes, Sadler & ~	N / A
2	248	 Margaret A.	 December 13, 1993	N / A	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy. Court for the Dieta of Minnesota (1984-1987); Bankruptcy Judge, United States Bankruptcy Court for the Southern District of Texas (1987-1989); Chief Judge, United States Bankruptey Court for the Southern District of Alabama , (1996-2003) :	 Partner, Weil, Gotshal & Manges LLP (1989-1993)	N / A
119	249	 Margaret A. Nagle	 1997	N / A	N / A	N / A	N / A	 Associate, Goodwin, Proctor & Hoar (2975-1978),	N / A
244	250	 Margaret M. Mann	 March 2010	N / A	N / A	N / A	N / A	N / A	N / A
83	251	 Margaret M. Morrow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
196	252	 Maria-Elena	 October 11, 1994	N / A	N / A	 Director, Office of the District Attorney, Consumer Fraud	N / A	N / A	 Charles Houston Bar Association; San Francisco. Bar Association
