	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
219	118	 George 2. Singal	 June 27, 2003	 President George W. Bush	N / A	N / A	N / A	 Associate, Gross, Minsky, Mogul and Singal (1970-1973); Partner, Gross, Minsky, Magul and Singal (1973-2000)	 John Ballou American Inn of Court
267	119	 George A. O'Toole, Jr.	 July 10, 1995	 President William J. Clinton	N / A	N / A	 Associate Fustice, Boston Municipal Court (1982-1990); Associate Justice, Superior Court of Massachusetts (1990-1995)	 Associate, Hale and Dorr (1972-1977); Junior Partner, Hale	N / A
290	120	 George Caram Steeh	 Iuiy 2, 1998	 President William J. Clinton	N / A	 Administrative Assistant, Michigan State Senate (1971-1973); First Assistant Prosecuting Attorney, County of Genesee, Michigan (1978-1980); Public Administrator, Probate Court, County of Macomb, Michigan (1986-1989); Member, Board of Commissioners, County of Macomb, Michigan (1987-1988)	 Judge, Michigan District Court, District 41-B (1989-1990); Judge, Michigan Circuit Court, Macomb County (1990-1998)	 Partner, Neale, Steeh & Hader (1980-1988)	 Arab-American Bar Association of Michigan; Child Advocacy Center; Comprehensive Youth Services Board of Directors; Macomb County Bar Association; March of Dimes, Board of Directors; Michigan State Bar Association
39	121	 George M. Marovich	 1988	 President Ronald Reagan	N / A	N / A	 Judge, Illinois Circuit Court, Cook County Ridicial Circuit (1976-1988)	 Partner, Jacobs & Marovich (1959-1966)	 Chicago Bar Association; Illinois Judges Association; Hlinois Judicial Conference; South Suburban Bar Association
40	122	 George W. Lindberg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
9	123	 Gerald D. Fines	 August 19, 1987	N / A	N / A	 Deputy Director and Acting Director, Office of the Uniteg States Attorney, United States Department of Justice (1970-1976); United: States Attorney, Central District of Illinois, United States Department of Justice (1977-1986) :	 Bankruptcy Judge, United States Bankruptcy Court for the Central District of Iimois (1987-2000); Chief Bankruptcy Judge, United States Bankruptcy Court for the Central District of California	 Giffin, Winning, Linder, Cohen & Bodewes Military Service: United States Army (1958-1960)	 District of Columbia Bar; [Hinois Bar Association: Court 
284	124	 Gerald E. Rosen	 1990	 President George H.W. Bush	N / A	 Legislative Assistant, U.S. Senator Robert P Griffin (R-Md, United States Senate (1974-1979)	 Member, United States Judicial Conference Committee on Criminal Law (1995-2001)	 Law Clerk, Seyfarth, Shaw, Fairweather & Geraldson	N / A
134	125	 Gerald L. Rushfelt	 September 9, 1985	N / A	N / A	 Member, Office of the City Council, City of Roeland Park, Kansas (1964-1969)	 Judge Pro Tem, Leawood Municipal Court (1978-1985)	 Partner, Sullivant & Smith (1958-1969); Partner, Rushfelt, Mueller, Lamar & Druten (and prior firms) (1969-1985) Military Service: United States Army (1953-1955)	 American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; Earl E. O'Connor Inn of Court; International Society of Barristers; Johnson County Bar Association; Kansas Bar Association
48	126	 Geraldine Soat Brow,	 June 19, 2000	N / A	N / A	N / A	N / A	 Associate then Partner, Miller Shakman & Hamilton 3: (1975-2000)	 American Bar Association; Chicago Bar Association; Chicago Council of Lawyers; Hlinois State Bar Association, Women’s Bar Association of Mlinois
168	127	 Ginger Berrigan	 March 1994	 President William J. Clinton	N / A	 Law Cletk, Department of Corrections, State of Louisiana;	N / A	 Member & Partner, Gravel Brady & Berrigan (1978-1984); Of Counsel, Berrigan, Litchfield, Schonekas, Mann & Clement (1984-1994)	 Federal Bar Association of New Orleans; Louisiana State Bar Association; New Orleans Bar Association
348	128	 Glen H. Davidson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
315	129	 Gordon J. Quist	 August 28, 1992	 President George H.W. Bush	N / A	N / A	N / A	 Hollabaugh & Jacobs (1962-1964); Sonnenschein, Levinson, Carlin, Rosenthal, & Nath (1964-1966); Miller, Fohnson, Snell & Cummiskey (1967-1992); Managing Partner, Miller, Johnson, Sneil & Cummiskey (1986-1992)	 American Judicature Society; Michigan State Bar Foundation a
344	130	 Gregory F	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	131	 Harold Albert Baker	 1978	 President Jimmy Carter	N / A	 Senior Counsel, Presidential Commission on the Central	N / A	 Hatch & Corazza (1956-1960); Partner, Wheat, Hatch, Corazza & Baker (1960-1978) Military Service: United States Navy (1951-1953)	 American Bar Association; American College of Trial Lawyers; Champaign County Bar Association; Illinois Bar Association Fall 2006 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Central District of Illinois 205 ers-of Senior Judge Hareld Albert Baker continued trterk Susan Abrams... 0-6... 0. eee (217) 373-5835 jeati OL: Tiimeis 2001 FD peporter Toni ud... 0.0... c cesses reese (217) 373-5835 pambers of Senior Judge Richard Mills U.S. Courthouse, 600 East Monroe Street, Springfield, IL 62701-1659 Q(T) 492-4340 Fax: (217) 492-4342 onal fudge_Mills@iled uscourts.gov ia of Birth: 1929 gation: Illinois Col 1951 BA; Mercer 1957 JD; Virginia 1982 LLM galt Service: August 27, 1985 pointed By: President Ronald Reagan Htical Affiliation: Republican vernment: Legal Advisor, Youth Commission (1958-1960); State’s aicorney, State of Illinois (1960-1964) OO judicial: Judge, IGnois Circuit Court, Bighth Judicial Circuit (1966-1976); Justice, Illinois Appellate Court, Fourth District (1976-1985) gal Practice: Mills Law Office (1957-1966) tary Service: Third Infantry Division, United States Army (1952-1954); COL,, United States Army Reserve (1954-1985); Brig. General, Hlinois Miliia (1986-1990); Major General, Ilinois Militia (1990} Gurrent Memberships: American Bar Association; American Bar foundation; American Judicature Society; American Law Institute; Chicago Bar Association; Federal Bar Association of the Seventh Circuit; Federal Judges Association; Hlincis State Bar Association
118	132	 Harold D. Vietor	 1979	 President Jimmy Carter	N / A	N / A	 Fudge, Jowa District Court (1965-1979)	 Bleakley Law Offices (1959-1963) Military Service: United States Navy (1952-1954)	 American Bar Association; Eighth Circuit District Judges Association; Federal Judges Association; Iowa State Bar Association
86	133	 Harry C. Dees,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
38	134	 Harry D. Leinenweber	N / A	N / A	N / A	N / A	N / A	N / A	N / A
217	135	 Henley A. Hunter	 July 31, 1987	N / A	N / A	N / A	N / A	 Eatman & Hunter (1970-1987)	 Aiexandtia Bar Association; American Bar Association; American Judicature Society; Louisiana State Bar Association; National Conference of Bankruptcy Judges
379	136	 Henry Edward Autrey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
279	137	 Henry Jack Boroff	N / A	N / A	N / A	N / A	N / A	N / A	N / A
148	138	 Henry Rupert Wilhoit, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	139	 Henry T. Wingate	 October 1985	N / A	N / A	N / A	N / A	N / A	N / A
318	140	 Hugh W. Brenneman,	 April 1, 1980	N / A	N / A	 Assistant United States Attorney, Western District of	N / A	 Private Practice (1977-1980) Military Service: United States Army (1971-1974)	 American Inns of Court; District of Columbia Bar; Federa! Bar Association; Federal Magistrate Judges Association; The Historical Society for the United States District Court for the Western District of Michigan; State Bar of Michigan
175	141	 Ivan L. RA. Lemeile	N / A	N / A	N / A	N / A	N / A	N / A	N / A
228	142	 J. Frederick Motz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
151	143	 J. Gregory Wehrman	 January 1992	N / A	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the Eastern District of Kentucky (1975-1992)	 Private Practice (1969-1992)	 Kentucky Bar Association; Northern Kentucky Bar Association
65	144	 J. Phil Gilbert	 October 1, 1992	N / A	N / A	 Special Assistant Atomey General, Public Aid Enforcement. Drvision (1974-1975); Assistant City Attorney, City of Carbondale, Illinois (1975-1978); Member, [linois State Board of Elections (1978-1987)	 Judge, Mlineis Circuit Court, First Judicial Circuit (1988-1992)	 Partner, Gilbert & Gilbert (1974-1983); Partner, Gilbert, Kimmel, Huffman & Prosser (1983-1988)	 [Illinois State Bar; Jackson County Bar Association - 
88	145	 J. Philip Klingeberger	N / A	N / A	N / A	N / A	N / A	N / A	N / A
126	146	 J. Thomas Marten	 January 5, 1996	N / A	N / A	N / A	N / A	 Associate, Kutak Rock Cohen Campbell Garfinkle & Woodward (1977-1980); Kutak Rock & Huie (1980-1981); Associate, Bremyer & Wise PA. (1981-1982); Shareholder, Bremer & Wise PA. (1982-1996)	 American Bar Association; American Bar Foundation; Federal Judges Association; Kansas Bar Association; Minnesota State Bar Association; Wichita Bar Association
53	147	 Jack B. Schmetterer	 May 9, 1985	N / A	N / A	 Assistant United States Attorney, Northern District of	N / A	 Partner, Schmetterer & Schmetterer (1958-1963); Partner, Freeman, Schmetterer, Freeman & Salzman (1970-1971); Partner, Gottlieb & Schwartz (1973-1985) Military Service: United States Army (1956-1958)	 American Bar Association; Decalogue Society; Federal Bar Association; John Howard Association; Just the Beginning Foundation; Law Club of Chicago
61	148	 Jacqueline PR Cox	 February 3, 2003	N / A	N / A	 Defense Attorney, Office of the Public Defender, County of Mercer, New Jersey (1976-1977); Defense Attorney, Office of the State’s Attorney, County of Cook, Ikinois (1978-1984); Attomey, Law Department, City of Chicago, Illinois (1984-1988); Attorney, Law Department, Housing Authority, City of Chicage, Tlinois (1988)	 Judge, Circuit Court of Cook County, Hlinois (1988-2003); Judge,	N / A	 American Bankruptcy Institute; American Bar Association; American Judicature Society; Association of Black Women Lawyers of Chicago; Chicago Bar Association; Chicago Council of Lawyers; Cook County Bar Association; Illinois Judges Association, Illinois Judicial Council; Illinois State Bar Association; Just the Beginning Foundation, Board of Directors; Lawyers Club of Chicago, Board of Directors; National Bar Association; National Conference of Bankruptcy Judges; Women’s Bar Association of Illinois
13	149	 James B,. Zagel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
226	150	 James B. Haines, Jr.	 1990	N / A	N / A	N / A	N / A	 Associate, Davis, Wright, Todd, Riese & Jones; Hewes, Culley & Beals (1983-1986); Partner, Black, Lambert, Coffin & Haines (1986-1990) Military Service: United States Coast Guard (1970-1974)	 American Bankruptcy Institute; Federal Judicial Center, Bankruptcy Education Committee; National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges; United States Judicial Conference Committee on Court Administration and Case Management : 
152	151	 James B. Todd	 April 1, 1994	N / A	N / A	N / A	N / A	 Private Practice (1966-1994)	N / A
33	152	 James Byron Moran	 1979	 President Jimmy Carter	N / A	 State Representative, Illinois General Assembly (1965-1966)	N / A	 Bell, Boyd, Lioyd, Haddad & Burns (1958-1979) Career Law Clerk Eric Truett 02... eee eee (312) 435-5848 Military Service: United States Army (1952-1954)	 Bar Association of the Seventh Federal Circuit; Bessey SBE MEMISMT « 5 0nccnnmsonorenusscumeanasynrs ) . Chicago Bar Association; Chicago Council of Lawyers; Lawyers Club of Chicago : i
366	153	 James C. Sumner	 October 1, 1993	N / A	N / A	 State Representative (MS), Mississippi House of Representatives (1972-1983)	 Judge, Mississippi Circuit Court, Fifth Judicial District (1983-1993)	 Private Practice (1970-1983)	 American Bar Association; Federal Magistrate Judges Association; Mississippi State Bar
323	154	 James D. Gregg	N / A	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Western District of Michigan	 Auditor and Law Clerk, Schmier, Featk & Ellis (1974-1977); Schmidi, Howlett, Van’t Hof, Snell & Vana (1977-1983); Varmum, Riddering, Schmidt & Howlett (1983-1987)	 American Bankruptcy Institute; Americaz College of Bankruptcy, Fellow; Grand Rapids Bar Association; National Conference of Bankruptcy Judges; State Bar of Michigan
324	155	 James D. Gregg, United States _	N / A	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Western District of Michigan	 Auditor and Law Clerk, Schmier, Featk & Ellis (1974-1977); Schmidi, Howlett, Van’t Hof, Snell & Vana (1977-1983); Varmum, Riddering, Schmidt & Howlett (1983-1987)	 American Bankruptcy Institute; Americaz College of Bankruptcy, Fellow; Grand Rapids Bar Association; National Conference of Bankruptcy Judges; State Bar of Michigan
211	156	 James D. Kirk	N / A	N / A	N / A	N / A	N / A	N / A	N / A
164	157	 James D. Moyer	 April 29, 1996	N / A	N / A	N / A	N / A	N / A	N / A
117	158	 James E. Gritzner	 February 19, 2002	 President George W. Bush	N / A	 Member, lowa Board of Parole (2980-1982)	N / A	 Associate, Mosier, Thomas, Beatty, Dutton, Braun & Staack --	N / A
11	159	 James F Holderman	 May 1, 1985	 President Ronald Reagan	N / A	 Assistant United States Attorney, Northern District of Illinois, United Siates Department of Justice (1972-1978)	 District Judge, United States District Court for the Northern District of Winois (1985-2006)	 Sonnenschein, Nath & Rosenthal (1978-1985)	 American Bar Association; National Institute for Trial Advocacy
249	160	 James F Schneider	 February 1, 1982	N / A	N / A	 Assistant State’s Attorney, State of Maryland (1973-1978);	N / A	 Private Practice	 American Bar Association; Bar Association of Baltimore City; Maryland State Bar Association
244	161	 James K. Bredar	 January 26, 1998	N / A	N / A	 Assistant United States Attorney, District of Colorado, United	N / A	N / A	 Maryland State Bar Association; Federal Bar Association
105	162	 James K. Coachys	N / A	N / A	N / A	N / A	N / A	N / A	N / A
67	163	 James L. Foreman	 March 7, 1972	 President Richard M. Nixon	N / A	 Assistant Attorney General, Office of the Attorney General,	N / A	 Partner, Chase & Foreman (1952-1972) Military Service: United States Navy (1945-1946)	 Illinois State Bar Association
326	164	 James M. Rosenbaum	 July 18, 1985	 President Ronald Reagan	N / A	 Attorney, AmeriCorps (1969-1970); United States Attomey, District of Minnesota, United States Department of Justice (1981-1985)	 Member, Judicial Conference of the United States (2006)	 Staff Attorney, Leadership Council for Metropolitan Open	N / A
136	165	 James P O'Hara	N / A	N / A	N / A	N / A	N / A	N / A	N / A
137	166	 James P O’Hara continiied	N / A	N / A	N / A	N / A	N / A	N / A	N / A
82	167	 James T. Moody	 February 24, 1982	 President Ronald Reagan	N / A	 City Attorney, City of Lake Station & City of Hobart (Indiana) (1964-1973)	 Judge, Indiana Superior Court, Lake County (1973-1979);	N / A	N / A
208	168	 James T. Trimble, Jr.	 September 12, 1991	 President George H.W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Western District of Louisiana (1986-1991); District Judge, United States District -- Court for the Western District of Louisiana (1991-2002)	 Gist, Murchison, & Gist (1959-1978); Trimble, Percy, , Smith, Wilson, Foote, Walker & Honeycutt (1979-1986) Military Service: United States Air Force (1956-1959)	 Federal Judges Association; Louisiana Bar Association; Louisiana Bar Foundation; Southwest Louisiana Bar Association
341	169	 Janie S. Mayeron	 February 7, 2003	N / A	N / A	N / A	N / A	N / A	N / A
178	170	 Jay C. Zainey	 February 19, 2002	 President George W. Bush	N / A	 Traffic Hearing Officer, East Bank of Jefferson Parish	 Judge Ad Hoc, Juvenile Court, Jefferson Parish; Judge Ad Hoc, First Parish Court, Jefferson Parish	 Law Clerk, Law Offices of George & George, Ltd. (1971-1975); Associate and Partner, James McPherson, Peter J. Abadie, ‘Jr, Dennis Weber & Eugene Booth (1976-1986); Sole Practitioner (1986-2002) : Military Service: United States Air Force Reserve (1972-1976) Nonprofit: President, Jefferson Bar Association (1990-1991); President, Louisiana State Bar Association (1995-1996)	 American Bar Association; Federal Bar - Association; Federalist Society; Jefferson Bar Association; John C. Boutall : American Inn of Court; Louisiana Bar Association
156	171	 Jchn Gilpin Heyburn Il	 1992	 President George H.W. Bush	N / A	 Special Counsel, Office of the County Executive, Jefferson	N / A	 Associate then Partner, Brown, Todd & Heyburn (1976-1992} Military Service: United States Army Reserve (1970-1976)	 American Bar Association; Judicial Conference of the United States; Kentucky Bar Association; Louisville Bar Association; ; - Louisville Bar Forndation
373	172	 Jean C. Hamilton	 November 1990	 President George H.W. Bush	N / A	 Attorney, Civil Rights Division, United States Department of Justice (1971-1973); Assistant United States Attorney, Eastern District of Missouri, Office of the United States Attorney, United States Department of Justice (1973-1978)	 Judge, Missouri Circuit Court, 22nd Judicial Circuit (1982-1988);	N / A	 American Bar Association; American Judicature Society; American Law Institute; Bar Association of Metropolitan St. Louis; Federal Judges Association; Lawyers Association of St. Louis; Missouri Bar Association; National Association of Women Judges; Women Lawyers Association of St. Louis
2	173	 Jeanne E. Scott	 November 30, 1998	 President William J. Clinton	N / A	 Attorney, Office of the State Attorney, County of Sagamon. Illinois (1973-1978)	 Associate Judge, Illinois Circuit Court, Seventh Judicial Cireuit (1979-1988); Judge, IHinois Circuit Court, Seventh Judicial Circuit (1988-1998}	 Associate, Charles J. Gramlich Law Offices (1978-1979)	 Central Illinois Women’s Bar Association; illinois State Bar Association; Lincoin-Douglas American Inn of Court; National Association of Women Fudges; Sangamon County Bar Association
342	174	 Jeanne J. Graham	N / A	N / A	N / A	N / A	N / A	N / A	N / A
50	175	 Jeffrey Cole	 May 6, 2005	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Seventh Circuit Bar Association
325	176	 Jeffrey R. Hughes	 January 6, 2000	N / A	N / A	N / A	N / A	 Associate and Partner, Varnum, Riddering; Schmidt & Howlett (1980-1999) :	 Michigan Bar Association 
143	177	 Jennifer B. Coffman	 October 22, 1993	 President William J. Clinton	N / A	N / A	N / A	 Law Offices of Arthur L. Brooks (1977-1982); Brooks, Coffman & Fitzpatrick (1982-1992); Newberry, Hargrove & Rambicure (1992-1993)	 Fayette County Bar Association; Kentucky Bar Association
158	178	 Jennifer B. Coffman |	N / A	N / A	N / A	N / A	N / A	N / A	N / A
190	179	 Jerry A. Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
352	180	 Jerry A. Davis	 June 3, 1984	N / A	N / A	 Assistant United States Attorney, Southern District of	N / A	N / A	 American Bar Association; American Judicature Society; Federal Bar Association; Magistrate Judges Education Committee with Federal Judicial Center, Mississippi Bar Association; Mississippi Bar Foundation
240	181	 Jillyn K. Schulze	N / A	N / A	N / A	N / A	N / A	N / A	N / A
322	182	 Jo Ann C.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
21	183	 Joan B. Gottschall	 September 3, 1996	 President Wiiliam J. Clinton	N / A	 Staff Attorney, Federal Defender Program (1976-1978)	 Magistrate Judge, United States District Court for the Northern District of Tlinois (1984-1996)	 Associate, Fenner & Block (1973-1976); Associate,	N / A
25	184	 Joan Humphrey Lefkow	 September 1, 2000	 President William J. Clinton	N / A	 Attorney, Legal Assistance Foundation of Chicago » (1972-1975); Administrative Law Judge, Hlinois Fair Employment . Practices Commission (1975-1977); Chief Administrative Law Judge, Illinois Fair Employment Practices Commission (1977-1979); Executive q = Director, Cook County Legal Assistance Foundation (1981-1982)	 Magistrate Judge, United States District Court for the Northern	N / A	 Chicago Bar Association; Chicago Council of e. Lawyers; National Association of Women Jndges; Seventh Circuit Bar Association
165	185	 Joan Lloyd	 December 22, 1999	N / A	N / A	N / A	N / A	 Lloyd & McPaniet (1985-1988); Wyatt, Tarrant & Combs (2988-1999)	 American Bankruptcy Institute; District of Columbia Bar Association; Kentucky Bar Association; Louisville Bar Association; National Conference of Bankruptcy Judges
277	186	 Joan N. Feeney	 1992	N / A	N / A	N / A	N / A	 Associate, Feeney & Freeley (1979-1982), Associate, Hanify & King (1986-1988); Partner, Hanify & King, Professional Corporation (1988-1992)	 American Bankruptcy Institute; Boston Bar Association; Massachusetts Bar Association; National Conference of Bankruptcy Judges
331	187	 Joan WN. Ericksen	 June 14, 2002	 President Geargé W. Bush	N / A	 Assistant United States Attorney, District of Minnesota, Office of the United States Attorney, United States Department of Justice {1983-1993}	 Judge, Fourth Judicial District Court, Hennepin County, MN (1995-1998); Associate Justice, Minnesota Supreme Court (1998-2002)	 Associate, Lefevere, Lefler, Kennedy, O’Brien & Drawz	N / A
0	188	 Joe Billy McDade	 December 13, 1991	 President George H.W. Bush	N / A	 Staff Attorney, Antitrust Division, United States Department of Justice (1963-1965)	 Associate Judge, Illinois Cireuit Court, 10th Judicial Circuit (1982-1988); Judge, Illinois Circuit Court (1988-1991)	 Executive Director, Greater Peoria Legal Aid Society (1965-1969); Partner, Hafele & McDade (1968-1977): Private Practice (1977-1982)	 Peoria County Bar Association
280	189	 Joel B. Rosenthal	 August 10, 2000	N / A	N / A	N / A	N / A	 President and Managing Shareholder, Shapiro, Israel & Weiner, BC,	 American Bankruptcy Institute; Association of Commercial Finance Attorneys; Boston Bar Association; Massachusetts Bar Association; Turnaround Management Association
55	190	 John	N / A	N / A	N / A	N / A	N / A	N / A	N / A
7	191	 John A. Gorman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
36	192	 John A. Nordberg	 May 6, 1982	 President Ronald Reagan	N / A	 Attorney, Wilmette Park District, State of Illinois (1958-1976); Attorney, Village of Glenview, State of Illinois (1961-1965); Attorney, Village of Morton Grove, State of Illinois (1969-1974) Ghambers of Senior Judge John A. Nordberg continued	 Magistrate, Illinois Cireuit Court, Cook County Fudicial District (1957-1962); Fudge, Illinois Circuit Court, Cook County Judicial District, State of Tihnois (1976-1982)	 Associate, Pope, Ballard, Shepard & Fowle (1950-1957); Partner, Pope, Ballard, Shepard & Fowle (1957-1976) Military Service: United States Navy (1944-1946) Nonprofit: Arbitrator, American Arbitration Association (1970-1975)	 American Bar Association; American Judicature Society; Chicago Bar Association, Law Club of Chicago; Legal Club of Chicago
218	193	 John A. Woodcock, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	194	 John Alfred	 October 5, 1987	N / A	N / A	 Trial Attomey, United States Department of Justice	N / A		 Iowa State Bar Association 
289	195	 John Corbett O'Meara	 October 4, 1994	 President William J. Clinton	N / A	 Staff Assistant, U.S, Senator Philip A. Hart (D-MI), United —	N / A	 Dickinson Wright (1962-1994)	N / A
92	196	 John Danie! Tinder	 September 10, 1987	 President Ronald Reagan	N / A	 Baii Commissioner, Municipal Court, Marion County,	N / A	 Tinder & Tinder (1977-1982); Hinson & Moberly (1982-1984) Nonprofit: Board Member, Bloomington Board of Parks and Recreation (1972-1973)	 American Bar Association; Federal Bar Association, Indianapolis Bar Association; Seventh Circuit Court Bar Association
298	197	 John Feikens	 December 14, 1970	 President Richard M. Nixon	N / A	N / A	 Interim Judge, United States District Court (1960-1961)	 Partner, Feikens, Dice, Sweeney, & Sullivan (1942-1960); Partner, Feikens, Dice, Sweeney, & Sullivan (1962-1970)	 American Bar Association; American College of Trial Lawyers; Committee of Visitors of the University of Michigan Law School; Detroit Bar Association; Federal Bar Association; Michigan Bar Association; State Bar of Michigan
31	198	 John F— Grady	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	199	 John H. Squires	 January 1988	N / A	N / A	N / A	N / A	N / A	 American Bankruptcy Institute; Federal Bar Association; The Lawyers Club; National Conference of Bankruptcy Judges; Union League Club of Chicago
365	200	 John M. Roper,	 July 1, 1975	N / A	N / A	N / A	N / A	N / A	 Alabama State Bar; Federal Bar Association; Federal Magistrate Judges Association; Mississippi State Bar
328	201	 John R. Tunheim	 December 29, 1995	 President William J. Clinton	N / A	 Staif Assistant, U.S. Senator Hubert H. Humphrey (D-MN),	N / A	 Associate, Oppenheimer, Wolff, Foster, Shepard & Donnelly (1981-1984)	 American Bar Association; American Judicature Society; District Nineteen Bar Association; Douglas K. Amdahi Inn of E: Court; Federal Bar Association, Federal Judges Association, Minnesota State Bar Association; United States fudicial Conference Committee on Court Administration and Case Management
132	202	 John T. Reid	 1984	N / A	N / A	 County Attorney, Harvey County, Kansas (1971-1975); Member, Newton City Commission (1977-1980); Mayor, City of Newton, Kansas (1978-1979); County Counselor, Harvey County, Kansas (1984-1987), City Attorney, City of Sedgwick, Kansas (1985-1987)	 City Judge (1959-1961); Probate Judge, Harvey Couzty > (1961-1967); Associate District Judge, Kansas District Court, Ninth Judicial District (1980-1984)	 <. Military Service: United States Army (1951-1953)	 Harvey County Bar Association; Kansas Bar ES: Association
194	203	 John V. Parker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	204	 John W. Darrah	 September 1, 2000	 President William J. Clinton	N / A	N / A	 Judge, 8th Judicial Circuit Court of Mlinois (1986-2000)	 Partner, Cox, Lyle & Darrah (1971-1973); Partner, Ryan &	N / A
123	205	 John Watson Lungstrum	 1991	 President George H.W. Bush	N / A	N / A	N / A	 Associate, Latham & Watkins (1970-1971); Partner, Stevens, Brand, Lungstrum, Golden & Winter (1972-1991) Military Service: United States Army (1970-1972); United States Army Reserve (1972-1976)	 American Bar Association; Douglas County Bar Association; Johnson County Bar Association; Kansas Bar Association; Wyandotte County Bar Association
382	206	 John — Nangle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
319	207	 Joseph G. Scoville	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	208	 Joseph H. McKinley, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
258	209	 Joseph L. Tauro	 1972	 President Richard M. Nixon.	N / A	 Assistant United States Attorney, District of Massachusetts,	N / A	 Jaffee & Tauro (1960-1971) Military Service: United States Army (1956-1958)	 American Bar Foundation; Boston Bar Association; Cornell Law Association; District of Columbia Bar; Massachusetts Bar Association
142	210	 Joseph M. Hood	 May 1, 1990	 President George H.W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the Eastern	N / A	 Fayette County Bar Association; Federal Judges Association; Kentucky Bar Association; Sixth Circuit District Judges Association
153	211	 Joseph iM.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	212	 Joyce London	 August 1979	 President Jimmy Carter	N / A	 Legal Counsel, Youth Activities Commission (1974-1976);	N / A	 Staff Attorney, Reginald Heber Smith Fellow, Greater Boston Legal Assistance Project	 American Bar Association; Boston Bar Association; Federal Magistrate Judges Association; International Association of Women Judges; Joint Center for Political and Economic Studies; Massachusetts Bar Association; Massachusetts Black Judges Conference; National Bar Association; National Judicial Council
274	213	 Judith Gail Dein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
128	214	 Julie A. Robinson	 December 14, 2001	 President George W. Bush	N / A	 Assistant United States Attorney, District of Kansas, United States Attorney’s Office, United States Department of Justice, Ronald Reagan Administration (1983-1992); Senior Litigation Counsel, United States Attorney’s Office, District of Kansas (1992-1994)	 Bankruptcy Judge, United States Bankruptcy Court for the District of Kansas (1994-2001); Bankruptey Judge, United States Bankruptcy Appellate Panel for the Tenth Circuit (1996-2001)	 Law Clerk, Schneider, Shamberg & May (1981)	 American Bar Association; American Bar Foundation; American Inns of Court; Kansas Bar Association; Kansas University Law School Board of Governors
138	215	 K. Gary Sebelius	 February 20, 2003	N / A	N / A	N / A	N / A	N / A	N / A
145	216	 Karen K. Caldwell!	 November 13, 2001	 President George W. Bush	N / A	 Labor Cabinet, Commonwealth of Kentucky (1978-197 9)	N / A	 Counsel, Robinson & McElwee (1993-1995); Partner, Breeding, Cunningham, Dance & Cress, LLP (1995-1998); Partner, Dinsmore & Stohi, LLP (1998-2001)	 American Bar Association; Kentucky Bar Association
214	217	 Karen L. Hayes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
188	218	 Karen Welis Roby	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	219	 Karl 5. Forester	 July 27, 1988	 President Ronald Reagan	N / A	N / A	N / A	 Eugene Goss, Esq (1966-1968); Partner, Goss & Forester (1968-1975); Partner, Forester, Forester, Buttermore & Turner (1976-1988)	 American Judicature Society; Association of Trial Lawyers of America; Harlan County Bar Association; Kentucky Bar Association
125	220	 Kathryn Hoefer Vratil	 October 36, 1992	 President George H.W. Bush	N / A	N / A	 Municipal Judge, City of Prairie Village (1990-1992)	 Associate then Partner, Lathrop & Norquist (1978-1992)	 American Bar Foundation; Association of Women Lawyers of Kansas City; Barl E, O’Connor American Inn of Court; “Federal Judges Association; Johnson County Bar Association; Johnson County Bar Foundation; Kansas Bar Association; Kansas Bar Foundation; “Kansas City Metropolitan Area Bar Association; Lawyers’ Association of : Kansas City; National Association of Women Judges; Wyandotte County Bar Association
356	221	 Keith Starrett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	222	 Kenneth J. Meyers	N / A	N / A	N / A	N / A	N / A	N / A	N / A
