	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
200	115	 Frederick J. Scullin, Jr.	 March 13, 1992	 President George H.W. Bush	N / A	 Assistant District Attorney, Office of the Attorney General, Onondaga County, State of New York (1969-1970); Special Assistant Attorney General, Organized Crime Task Force, State of New York (1971-1978); United States Attorney, Northern District of New York, United States Department of Justice (1982-1992)	 District Judge, United States District Court for the Northern District of New York (1992-2000); Chief Judge, United States District : Court for the Northern District of New York	 Germain & Germain (1967-1968); Private Practice (1980-1982) Military Service: United States Army Reserve (1961- 1991); United States Army (1964-1966)	 Federal Bar Association; Federal Bar Council; Onondaga County Bar Association
3	116	 Frederick R. Buckles	N / A	N / A	N / A	N / A	N / A	N / A	N / A
264	117	 Gabriel W. Gorenstein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	118	 Garrett E. Brown, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	119	 Gary A. Fenner	 July 26, 1996	 President William J, Clinton	N / A	 Assistant City Attorney, City of St. Joseph, Missouri. (1973-1977); City Councilman, City of St. Joseph, Missouri (1977-1978)	 Judge, Missouri Circuit Court, Fifth Judicial Circuit (1979-1988); Judge, Missouri Court of Appeals, Western District (1988-1996)	 Associate of Daniel M. Czamanske, Attorney at Law (1973), Parmer, Shoemaker, Summers and Fenner (1977-1978)	 American Bar Association; Clay County Bar Association; Kansas City Metropolitan Bar Association; The Missouri Bar; Platte County Bar Association
196	120	 Gary L. Sharpe	 January 2004	 President George W. Bush	N / A	 Senior Assistant District Attorney, Office of the District Attorney, County of Broome, New York (1974-1981); Special Prosecutor, Attorney General’s Office, State of New York (1981-1982); United States Attorney’s Office, Department of Justice (1982-1997); United States Attorney, Department of Fustice (1992-1997)	 Magistrate Judge, United States District Court for the Northern	N / A	 The New York State Bar Association
261	121	 George A. Yanthis	 June 27, 1997	N / A	N / A	 Assistant United States Attorney, Northern District of New	N / A	N / A	N / A
228	122	 George B. Daniels	N / A	N / A	N / A	N / A	N / A	N / A	N / A
374	123	 George C. Smith	 1987	 President Ronald Reagan |	N / A	 Clerk, Office of the Attorney General, State of Ohio (1956-1957); Clerk, Governor'C. William O’Neill (OH), Office of the Governor, State of Ohio; Assistant City Attorney, Office of the City Attorney, State of Ohio (1959-1962); Executive Assistant, Mayor Ralph 8. Locher (D-OH), Office of the Mayor, City of Columbus, Ohio (1962-1964); Assistant Attorney General, Office of the Attorney General, State of Ohio (1964); Chief Counsel, State of Ohio (1965- 1970); Prosecuting Attorney, State of Obio (1971-1980)	 Judge, Franklin County Municipal Court (1986-1985); Judge,	N / A	 Columbus Bar Association; Columbus Bar Foundation, Columbus Bar Association; Federal Bar Association
205	124	 George H. Lowe	 February 2004 |	N / A	N / A	 Assistant U.S. Attorney, United States District Court for the	N / A	 Associate, Thacher, Proffitt & Wood (1965-1968); Associate/Partner, Abberly, Kooiman, Morcellino & Clay (1968-1971); Partner, O’Hara, O’Hara and Vans (1976-1978); Partner, Bond, Schoeneck & King (1983-2004)	 National Assdéciation of Former United States Attorneys; The New York State Bar Association; Onondaga County Bar Association
351	125	 George J. Limbert	 November 8, 1999	N / A	N / A	 Boardman Township Trustee, County of Mahoning, Ohio (1998-1999)	 Common Pleas Judge, Mahoning County (1995-1996)	 Private Practice (1965-1995); Private Practice (1997-1 999}	 Mahoning County Bar Association; Ohio State Bar Association 
322	126	 George R. Hodges	N / A	N / A	N / A	N / A	N / A	N / A	N / A
66	127	 George W. Foley, Jr:	 August 2005	N / A	N / A	N / A	N / A	N / A	N / A
229	128	 Gerard E. Lynch	 May 25, 2000	 President William J. Ciinton	N / A	 Assistant U.S. Attorney, Southern District of New York,	N / A	 Counsel (part-time), Howard, Darby & Levin (1992-2000)	N / A
119	129	 Gloria M. Burns:	 1993	N / A	N / A	N / A	N / A	N / A	N / A
320	130	 Graham C. Mullen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
67	131	 Gregg W. Zive	 January 23, 1995	N / A	N / A	N / A	N / A	 Partner, Hale, Lane, Peek, Dennison & Howard (1976-1990); Partner, Lionel Sawyer & Collins (1990-1992); Partner, Bible, Hoy, Trachok, Wadhams & Zive (1992-1995) Military Service: United States Army	 American Bankruptcy Institute; American Bar Association; National Conference of Bankruptcy Judges; The State Bar of California; State Bar of Nevada; Washoe County Bar Association
404	132	 Gregory Kent Frizzell	 1974	 President Geraid Ford	N / A		 District Judge, Tulsa County District Court, County of Tulsa,	N / A	N / A
369	133	 Gregory L. Frost	 March 19, 2003 /	 President George W. Bush	N / A	 Assistant County Prosecutor, Office of the Prosecutor, County of Licking, Ohio (1974-1978)	 Judge, Licking County Municipal Court (1983-1990); Judge, Licking County Commons Pleas Court (1990-2003)	 Partner, Schaller, Frost, Hostetter & Campbell (1978-1983)	N / A
201	134	 Gustave J. DiBianco	 November 16, 1987	N / A	N / A	 Associate, New York City Transit Authority; Assistant _	N / A	N / A	 The New York State Bar Association; Onondaga County Bar Association
403	135	 H. Dale Cook	N / A	N / A	N / A	N / A	N / A	N / A	N / A
286	136	 H. Kenneth Schroeder,	 June 1, 2000	N / A	N / A	 Trial Attorney, United States Department of Justice	N / A	 Trial Attorney and Senior Partner, Hodgson, Russ, Andrews,	N / A
96	137	 Harold A. Ackerman	 1979	 President Jimmy Carter	N / A	 Administrative Assistant to the Commissioner, United States Department of Labor and Industry (1956-1965)	 Judge, Compensation Court (1956-1965); Judge, Union County District Court (1965-1970), Judge, Union County Court (1970-1973); Judge, New Jersey Superior Court (1973-1979)	 Kapelsohn, Lerner, Leuchler & Reitman (1951-1954}	N / A
251	138	 Harold Baer, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
259	139	 Henry B. Pitman	 July 8, 1996	N / A	N / A	 Assistant United States Attorney, Southern District of New	N / A	N / A	 The Association of the Bar of the City of New York
375	140	 Herman J. Weber	N / A	N / A	N / A	N / A	 Acting Judge, Fairborn Municipal Court (1958-1961); Judge, Ohio Common Pleas Court, Greene County (1961-1982); Judge, Ohio Court of Appeals, Second District (1982-1985)	 Partner, Weber & Hogue (1952-1961) Military Service: United States Navy (1945-1946)	 American Bar Association; American Judicature Society; Federal Bar Association; Federal Judges Association; Greene County Bar Association (OH); Dwight D. Opperman Institute of Judicial Administration; New York University; Ohio State Bar Association; Ohio State Bar Foundation
376	141	 Herman J. Weber continied	N / A	N / A	N / A	N / A	 Acting Judge, Fairborn Municipal Court (1958-1961); Judge, Ohio Common Pleas Court, Greene County (1961-1982); Judge, Ohio Court of Appeals, Second District (1982-1985)	 Partner, Weber & Hogue (1952-1961) Military Service: United States Navy (1945-1946)	 American Bar Association; American Judicature Society; Federal Bar Association; Federal Judges Association; Greene County Bar Association (OH); Dwight D. Opperman Institute of Judicial Administration; New York University; Ohio State Bar Association; Ohio State Bar Foundation
60	142	 Howard D. McKibben	 October 12, 1984	 President Ronald Reagan	N / A	 Deputy District Attorney, State of Nevada (1969-1971); District Attorney, State of Nevada (1971-1977)	 Judge, Nevada District Court (1977-1984); Chief Judge, United States District Court for the District.of Nevada (1997-2002)	 George W. Abbott Law Office (1967-1971)	 The American Inns of Court; Ninth Circuit District Judges Association
20	143	 Howard F Sachs	 October 5, 1979 :	 President Jimmy Carter	N / A	N / A	N / A	 Associate, Phineas Rosenberg (1951-1956); Associate then Partner, Spencer, Fane, Britt & Browne (1956-1979) Military Service: United States Navy (1944-1946)	 American Bar Association; American Judicature Society; Kansas City Metropolitan Bar Association; Lawyers Association of Kansas City; The Missouri Bar
197	144	 Howard G. Munson	 1976	 President Gerald Ford	N / A	N / A	N / A	 Hiscock, Lee, Rogers, Henley & Barclay (1952-1976) Military Service: United States Army (1943-1945)	 American Arbitration Association; American College of Trial Lawyers; National Association of Railroad Trial Counsel; The New York State Bar Association; Onondaga County Bar Association
284	145	 Hugh B. Scott	 June 1995	N / A	N / A	N / A	N / A	N / A	N / A
163	146	 I. Leo Glasser	 1982	 President Ronald Reagan	N / A	N / A	 Judge, New York Family Court (1969-1977)	N / A	 American-Bar Association; American Judicature Society; The Association of the Bar of the City of New York; The Supreme Court Historical Society
182	147	 J James Crenstein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
321	148	 J. Craig Whitley	 June 27, 1994	N / A	N / A	N / A	N / A	 Leonard, McNeely, MacMillan & Durham (1986-1989);	N / A
76	149	 J. Michael Deasy	 March 11, 1999	N / A	N / A	N / A	N / A	 Hamblett & Kerrigan (1973-1987); Deasy & Dwyer (1988-1998); McLane, Graf, Raulerson & Middleton (1998-1999) Military Service: United States Navy (1967-1970)	 American Bankruptcy Institute; American Bar Association; New Hampshire Bar Association 
302	150	 J. Rich Leonard	 July 2, 1992	N / A	N / A	 Clerk of the Court, United States District Court for the Eastern District of North Carolina (1979-1992)	 Magistrate Judge, United States District Court (1981-1992); Chief Bankruptcy Judge, United States District Court for the Eastern District of North Carolina	 Sanford, Adams, McCullough & Beard (1978-1979).	 American Bar Association; The Braxton Craven American Inn of Court, The American Inns of Court; Fourth Circuit Judicial Conference; National Conference of Bankruptcy Judges: North Carolina Bar Association; Wake County Bar Association
386	151	 J. Vincent Aug,	 1988	N / A	N / A	N / A	N / A	N / A	 Federal Bar Association; National Conference of Bankruptcy Judges
162	152	 Jack B. Weinstein	 April 15, 1967	 President Lyndon B. Johnson	N / A	 County Attorney, County of Nassau, New York (1963-1965)	N / A	 Partner, Rosenfeld & Weinstein (1950-1952); Private practice (1952-1960) Military Service: United States Navy (1942-1946); United States Naval Resetve	 American Academy of Arts and Sciences; American Bar Association; American Judicature Society; The American Law Institute; The Association of the Bar of the City of New York; International Association of Jewish Lawyers and Jurists; Nassau County Bar Association; The New York State Bar Association
33	153	 Jack D. Shanstrom	 1990	 President George H.W. Bush	N / A	N / A	 Judge, Montana District Court (1965-1982); Magistrate Judge, - United States District Court for the District of Montana (1983-1990)	 Partner, Shanstrom & Fitzgerald (1960-1963); Private Practice Military Service: United States Air Force (1957-1960)	 Park County Bar Association; State Bar of Montana
341	154	 Jack Zouhary	N / A	N / A	N / A	N / A	N / A	N / A	N / A
347	155	 James $. Gallas	 July 1, 1991	N / A	N / A	N / A	N / A	 Private Practice (1963); Private Practice (i971- 1977) Military Service: United States Army (1946-1947)	 Federal Bar Association; Ohio Dials Bar Association’:
304	156	 James A. Beaty, Jr.	 November 1, 1994	 President William J. Clinton:	N / A	N / A	 Resident Judge, North Carolina Superior Court (1981- 1-1994)	 Erwin and Beaty Attorneys at Law (1974-1978); Partner, Beaty and Friende Attorneys at Law (1978-1981)	 Forsyth County Bar; North Carolina Association of Black Lawyers; North Carolina Bar Association; T he North Carolina State Bar
131	157	 James A. Parker	 November 13, 1987	 President Ronald Reagan	N / A	N / A	N / A	 Modrall, Sperling, Roehl, Harris & Sisk, PA (1962-1987)	 Albuquerque Bar Association; American Board of Trial Advocates; American Judicature Society, Federal Judges Association; State Bar of New Mexico; New Mexico Bar Foundation, State Bar of New Mexico
22	158	 James C.	 November 15, 1976	N / A	N / A	N / A	N / A	N / A	N / A
295	159	 James C. Dever Il	N / A	N / A	N / A	N / A	N / A	N / A	N / A
254	160	 James C. Francis IV	 October 28, 1985	N / A	N / A	N / A	N / A	 Staff Attorney, Legal Aid Society (1979-1985}	 The Association of the Bar of the City of New York; Federal Bar Council; Federal Magistrate Judges Association; The New York State Bar Association
56	161	 James C. Mahan	 February 1, 2002	 President George W. Bush .	N / A	N / A	 District Judge, Eighth fudicia! District Court of Nevada (1999..2002}	 Law- Clerk then Associate, Lée & Beasey, Ltd. (1973- 1975);	N / A
297	162	 James Carroll Fox	N / A	N / A	N / A	N / A	N / A	N / A	N / A
301	163	 James E. Gates	N / A	N / A	N / A	N / A	N / A	N / A	N / A
331	164	 James Gray Carr	 May 12, 1994	 President William J. Clinton	N / A	 Staff Attomey, Cook County Legal Assistance Foundation (1968-1970); Assistant Prosecutor, County of Lucas, Ohio (1972-1973)	 Magistrate Judge, United States District Court for the Northern District of Ohio (1979-1994)	 Gardner, Carton, Douglas, Chilgren & Waud (1966-1968)	 American Bar Association; Toledo Bar Association
395	165	 James Hardy Payne .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
377	166	 James L. Graham	 1986	 President Ronald Reagan	N / A	 Chairman, Ohio Board of Bar Examiners (1969-1974);	N / A	 Crabbe, Brown, Jones, Potts & Schmidt (1962-1969); Partner, Graham, Dutro, Nemeth (and predecessor firms) (1969-1986)	 American College of Trial Lawyers; Columbus Bar Association
274	167	 James M. Peck	 2006	N / A	N / A	N / A	N / A	 Partner, Schulte Roth & Zabel LLP (1990); Associate and	N / A
127	168	 James O. Browning	 August 6, 2003	 President George W. Bush	N / A	 Deputy Attorney General, Office of the Attorney General	N / A	 Associate, Rodey, DiSkHeaH, Sloan, Akin & Robb, PAL	N / A
74	169	 James R. Muirhead	 1995 :	N / A	N / A	N / A	N / A	N / A	 American College of Trial Lawyers; Manchester Bar Association; New Hampshire Bar Association Statt St Law Clerk Julie Connolly Een a glenda 8% ee (603) 225-1499 E-mail; julie_connoily@nhd.uscourts.gov. . Education: Fordham 1992 JD : Secretary Deborah Brooks... ...2....-....-.2 0. eee (603) 225-1423 E-mail: deborah, broocks@nhd. uscourts. gov United States Bankruptcy Court for the District of New Hampshire 1000 Elm Street, Suite 1001, Manchester, NH 63101-1708 Tel: (603) 222-2600 Tel: (603) 222-2626 (VCIS) Tel: (800) 676-6856 (PACER Sign up) Fax: (603) 222-2697 Internet: www.ahb-uscourts.gov Number of Judgeships: 2
337	170	 James S. Gwin	 November 10, 1997	 President William I. Clinton	N / A	N / A	 Judge, Ohio Court of Common Pleas, Stark County (1989-1997)	 Associate, Wise & Gutierrez (1979-1985); Partner,	N / A
148	171	 James S. Starzynski	 August 14, 1998 ,	N / A	N / A	N / A	N / A	 Zeldes, Needles & Cooper (1975-1976); Rodey, Dickason,	N / A
221	172	 Jed S. Rakoff	 March 1, 1996	 President William J, Clinton	N / A	 Assistant United States Attorney, Southern District of New	N / A	 Associate, Debevoise, Plimpton, Lyons & Gates (1970-1972); Partner, Mudge, Rose, Guthrie, Alexander & Ferdon (1980-1990); Partner, Fried, Frank, Harris, Shriver & Jacobson (1990-1996)	 Ametican College of Trial Lawyers; The Association of the Bar of the City of New York
389	173	 Jeffery RP Hopkins	 1996	N / A	N / A	N / A	N / A	 Associate, Squire, Sanders & Dempsey (1987-1990)	 Cincinnati Bar Association; Federal Bar Association; National Conference of Bankruptcy Judges
36	174	 Jeremiah C. Lynch	 July 2006	N / A	N / A	N / A	N / A	 Attorney, Private Practice (1995-2006)	N / A
79	175	 Jerome 8. Simandile	 1992	 President George H.W. Bush	N / A	 Associate, Economic Stabilization Program, Federal	N / A	N / A	 American Judicature Society; Camden County Bar Association; Federal Judges Association
188	176	 Jerome Feller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
27	177	 Jerry W.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
172	178	 Joan M. Azrack	N / A	N / A	N / A	N / A	N / A	N / A	N / A
152	179	 Joanna Seybert	 January 12, 1994	 President William J, Clinton	N / A	 Attorney, Legal Aid Society of Nassau County (1971-1973);	N / A	N / A	N / A
415	180	 Joe Heaton	 December 13, 2001 ;	 President George W. Bush	N / A	 Legislative Assistant, Senator Dewey F. Bartlett (R-OK),	N / A	 Shareholder, Fuller, Tabb & Pometoy, PC (1977- 1992); Shareholder, Fuller, Tubb & Pomeroy, PC (1993-1996)	 American Bar Association; American Judicature Society; National Association of Former United States Attorneys; Oklahoma Bar Association; Oklahoma County Bar Association
83	181	 Joel A. Pisano	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	182	 Joel Schneider	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	183	 John C. Lifland	 1988	 President Ronald Reagan	N / A	 Law Secretary, United States District Court for the District	N / A	 Private Practice (1957-1959); Stryker, Tams & Dall (1961-1988) Military Service: United States Army (1958)	 American Bar Association; American Bar Foundation, American Bar Association; Essex County Bar dissociation: Federal Bar Association; New Jersey State Bar Association
291	184	 John C. Ninfo Il	N / A	N / A	N / A	N / A	N / A	N / A	N / A
372	185	 John D. Holschuh	 June 1, 1980	 President Jimmy Carter	N / A	 Secretary, United States District Court (1952-1953)	N / A	 McNamara & McNamara; Partner, Alexander, Ebinger, Holschuh, Fisher & McAlister (1954-1980) :	 American Bar Association; American College of Trial Lawyers; American Judicature Society; Columbus Bar Association; Ohio State Bar Association :
130	186	 John E, Conway	 July 3, 1986 .	 President Ronald Reagan	N / A	 State Senator (R-NM), New Mexico State Senate	N / A	 Associate, Matias A. Zamora Law Office (1963-1964), Partner, Wilkinson, Durrett & Conway (1964-1967); Partner, Durrett, Conway & Jordon (1967-1980), Montgomery & Andrews, PA, ~~ (1980-1986) Military Service: United States Air Force (1956-1960); United States Air ~ Force Reserve (1960-1970)	 Albuquerque Bar Association; Federal Judges Association; State Bar of New Mexico; Tenth Judicial Circuit Bar Association
390	187	 John E. Hoffman, Jr.	 February 25, 2000 .	N / A	N / A	N / A	N / A	N / A	N / A
245	188	 John E. Sprizzo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
0	189	 John F Nangle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
218	190	 John G. Koeltl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
154	191	 John Gleeson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
103	192	 John J. Hughes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
339	193	 John R. Adams	 February 12, 2003	 President George W. Bush	N / A	 Assistant Prosecutor, Office of the County Prosecutor, County of Summit, Ohio (1986-1989)	 Judge, Summit County Court of Common Pleas, Ohio (1999-2003)	 Associate, Germano, Rondy, Ciccolini Co., LPA	N / A
281	194	 John T. Curtin	 December 23, 1967	 President Lyndon B. Johnson	N / A	N / A	N / A	 Sole Practitioner (1949-1961) Military Service: United States Marine Corps Reserve (1942-1945), United States Marine Corps Reserve (1952-1954)	 American Bar Association; Erie County Bar Association (NY); The New York State Bar Association
282	195	 John T. Elfvin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
23	196	 John T. Maughmer	 September 29, 1988	N / A	N / A	N / A	 Chief Magistrate Judge, United States District Court for the - Western District of Missouri (1991-2605)	 Lathrop, Koontz & Norquist (1982-1988)	N / A
241	197	 John — Keenan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
285	198	 Jonathan W. Feldman	 November 1995	N / A	N / A	 Assistant United States Attorney, Western District of New	N / A	 Associate, Harris, Beach & Wilcox; Geraci & Feldman	N / A
88	199	 Jose L. Linares	 December 3, 2002	 President George W. Bush	N / A	 Supervising Attorney, Department of Investigation, City of	N / A	 Litigation Associate, Horowitz, Bross & Sinins (1980-1982); Partner; Linares & Seradzky, Esqs. (1982-1985); Senior Partner, Linares & Coviello, Esqs, (1985-1999); Senior Partner, Linares, Coviello & Santana, Esqs. (1999-2000) , Nonprofit: President, New Jersey Hispanic Bar Association	 American Association for Justice; American Bar Foundation, American Bar Association; Essex County Bar Association; New Jersey Association of Trial Lawyers; New Jersey State Bar Association
73	200	 Joseph A. DiClerico, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	201	 Joseph A. Greenaway, Jr.	 September 20, 1996	 President William J. Clinton	N / A	 Assistant United States Attorney, Criminal Division, United	N / A	 Associate, Kramer, Levin, Nessen, Kamin & Frankel (1981-1982); Associate, Kramer, Levin, Nessen, Kamin & Frankel (1983-1985)	 American Bar Association: Columbia College Black Alumni Council; Garden State Bar Association; National Bar Association
100	202	 Joseph E. lrenas	 April 13, 1992	 President George H'W. Bush	N / A	N / A	N / A	 Associate, McCarter & English (1966-1971); Partner, McCarter & English (1971-1992)	 American Bar Association; American Bar Foundation, American Bar Association; The American Law Institute; Camden County Bar Association; The Chartered Institute of Arbitrators: New Jersey State Bar Association 
42	203	 Joseph F Batailion	 October 1997	 President William J. Clinton	N / A	 Deputy Public Defender, Office of the Public Defender,	N / A	 Trial Attorney, Emil F Sodoro PC. (1980); Trial Attorney, Sodoro, Johnson, Daly, Stave, Cavel & Coffey (1980-1981); Trial , Attorney, Sodora, Daly & Sodoro (1981-1997) Military Service: United States Ammy Reserve (1971-1986)	 American Bar Association; Judicial Division, American Bar Association; Federal Bar Association; Nebraska State Bar , Association; Omaha Bar Association
160	204	 Joseph F Bianco	N / A	N / A	N / A	N / A	N / A	N / A	N / A
97	205	 Joseph H. Rodriguez.	 May 23, 1985	 President Ronald Reagan	N / A	 Chairman, State Commission of Investigation, State of New	N / A	 Partner, Brown, Gennems Kulp, Wille, Purnell & Greene (1959-1982) Military Service: United States Army a 950-1952)	 American Bar Association; American College of Trial Lawyers; International Society of Barristers; New Jersey State Bar. Association
129	206	 Judith C. Herrera	N / A	N / A	N / A	N / A	N / A	N / A	N / A
115	207	 Judith H.	 September 5, 1985 ,	N / A	N / A	 Municipal Prosecutor, Township of Berlin, New Jersey	N / A	 Lewis Katz, PA (1976-1978)	 American Bar Association; Burlington County Bar Association; Camden County Bar Association; National Conference of Bankruptcy Judges; New Jersey State Bar Association
137	208	 Karen Ballard Molzen	 April 26, 1999	N / A	N / A	N / A	N / A	N / A	 Federal Magistrate Judges Association.
327	209	 Karen K. Klein	 January 7, 1985	N / A	N / A	N / A	N / A	N / A	N / A
81	210	 Katharine S. Hayden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
333	211	 Kathleen M. O'Malley	 October 12, 1994	 President William J. Clinton	N / A	 Chief of Staff, Office of the Attorney General, State of Ohio	N / A	 Associate, Jones, Day, Reavis & Pogue (1982-1984); Partners, Porter, Wright, Morris & Arthur (1985-1991)	 American Bar Association; The Judge Anthony J. Celebrezze Inn of Court, The American Inns of Court; Federal Bar Association; Ohio State Bar Association
118	212	 Kathryn C, Ferguson	 November £0, 1993	N / A	N / A	 Attorney, Office of Administrative Law, State of New Jersey	N / A	 Partner, Markowitz & Zindler (1986-1 993)	 Mercer County Bar Association; National Conference of Bankruptcy Judges; New Jersey State Bar Association
10	213	 Kathy A.	 March 17, 2003	N / A	N / A	N / A	N / A	 Associate, Campbell & Coyne, P.C. (1993-1998); Associate, Ziercher & Hocker, BC. (1998-1999); Principal, Ziercher & Hocker, PC. (2000-2001); Member, Husch & Eppenberger, LLC (2001-2003)	 The Bar Association of Metropolitan St. Louis; The Missouri Bar; Mound City Bar Association
362	214	 Kay Woods	 July 7, 2004	N / A	N / A	N / A	N / A	N / A	N / A
37	215	 Keith Strong	N / A	N / A	N / A	N / A	N / A	N / A	N / A
234	216	 Kenneth M. Karas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
352	217	 Kenneth S. McHargh	N / A	N / A	N / A	N / A	N / A	N / A	N / A
54	218	 Kent J. Dawson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
260	219	 Kevin Nathaniel Fox	 October 2, 1997	N / A	N / A	N / A	N / A	N / A	N / A
248	220	 Kevin Thomas Duffy	 November 28, 1972	 President Richard M, Nixon	N / A	 Assistant United States Attorney, Southern District of New	N / A	 Associate, Whitman, Ransom & Coulson (1961-1966); Partner, Gordon & Gordon (1966-1969)	 The American Law Institute; The Association of the Bar of the City of New York; Federal Bar Council; Fordham Law Alumni Association
210	221	 Kimba M. Wood	N / A	N / A	N / A	N / A	N / A	N / A	N / A
397	222	 Kimberly E. West	 March 15, 2002	N / A	N / A	N / A	 Judge, Workers’ Compensation Court (1990-1996)	N / A	N / A
183	223	 Kiyo A. Matsumoto	 Fuly 12, 2004	N / A	N / A	N / A	N / A	N / A	N / A
315	224	 Lacy H. Thornburg	 March 21, 1993	 President William J. Clinton	N / A	 State Representative (NC), North Carolina House of Representatives (1961-1966), Attorney General, State of North Carolina (1985-1992); Member, Indian Gaming Commission, United States Department of the Interior (1994-1995)	 Judge, North Carolina Superior Court (1967-1983)	 Private Practice (1954-1967) Military Service: United States Army (1947-1948)	 North Carolina Bar Association
55	225	 Larry R. Hicks	N / A	N / A	N / A	N / A	N / A	N / A	N / A
230	226	 Laura Taylor Swain	 August 31, 2000	 President William J. Clinton .	N / A	 Member, New York State Board of Law Examiners	N / A	 Debevoise & Plimpton (1983-1996)	 American Bar Association; The Association of the Bar of the City of New York; Federal Judges Association; Metropolitan Black Bar Association; National Association of Women Judges; National Conference of Bankruptcy Judges; The New York State Bar Association
44	227	 Laurie Smith Camp	 November 2, 2001	 President George W. Bush	N / A	 General Counsel, Department of Conentinnl Services, State	N / A	 Associate, Turner & Boisseau (1978-1979); Solo Practicioner (1980)	 Nebraska Bar Foundation; Nebraska State Bar Association; Omaha Bar Association
194	228	 Lawrence E. Kahn	 August 1, 1996	 President William J. Clinton	N / A	 Assistant Corporation Counsel, City of Albany, New York (1963-1968)	 Judge, Albany County Surrogate Court (1974-1979); Justice, New York Supreme Court (1980-1996) ‘	 Partner, Kahn & Kahn, Esqs. (1963-1973)	N / A
247	229	 Lawrence M. McKenna	N / A	 President George H.W. Bush	N / A	N / A	N / A	 Simpson, Thacher & Bartlett (1959-1969); Wormser, Kiely, Alessandroni, Hyde & McCann (1969-1990)	 The New York State Bar Association
61	230	 Lawrence R. Leavitt	 October 8, 1987	N / A	N / A	N / A	N / A	N / A	N / A
391	231	 Lawrence S. Walter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
416	232	 Lee R. West	N / A	N / A	N / A	N / A	N / A	N / A	N / A
240	233	 Leonard B. Sand	N / A	N / A	N / A	N / A	N / A	N / A	N / A
164	234	 Leonard D. Wexler	 1983	 President Ronald Reagan	N / A	N / A	N / A	 Sidney R. Siben Law Office, County of Suffolk, New York (1950-1956); Partner, Meyer & Wexler, County of Suffolk, New York (1957-1983) Military Service: United States Army (1943-1945)	 The New York State Bar Association; The New York State Bar Association; Suffolk County Bar Association
346	235	 Lesley Wells	 February 1994 ,	 President William J. Clinton	N / A	N / A	 Judge, Ohio Court of Common Pleas, Cuyahoga Condit (1983-1994) .	 Private Practice; Partner, Brooks & Moffet (1975-1979); Schneider, Smeltz, Huston & Ranney (1980-1983)	 American Bar Association; The American Law Institute; Cleveland Bar Association; Cleveland-Marshall Law Almuni © Association; Cuyahoga County Bar Association; National Association of Women Judges; Ohio State Bar Association, Ohio Women’s Bar Association
134	236	 Leslie C. Smith	 April 1, 1995	N / A	N / A	N / A	 Judge, New Mexico District Court, Seventh Judicial District (1989-1995)	 Private Practice (1971-1989) Military Service: United States Air Force (1962-1968)	 State Bar of New Mexico
215	237	 Lewis A. Kaplan	 1994	 President William J. Clinton	N / A	N / A	N / A	 Paul, Weiss, Rifkind, Wharion & Garrison (1970-1994)	 American Bar Association; American College of Trial Lawyers; The American Law Institute; The Association of the Bar of the City of New York; Federal Bar Council; Federal Judges Association; The New York State Bar Association
5	238	 Lewis M. Blanton	 October 18, 1991	N / A	N / A	 City Attomey, City of Chaffee, Missouri (1973-1975)	 Associate Judge, Missouri Circuit Court (1979-1991)	N / A	 American Bar Association; The Bar Association of Metropolitan St. Louis; Cape Girardeau Bar Association; Federal Magistrate Judges Association; The Missouri Bar; Scott County Bar Association —
68	239	 Linda B. Riegie	 1988	N / A	N / A	N / A	N / A	 Pariner, Lionel, Sawyer, & Collins (1977-1988)	N / A
181	240	 Lois Bloom	 May 18, 2001	N / A	N / A	N / A	N / A	 Staff Attorney, West Side SRO Law. Project (1985-1988)	N / A
133	241	 Lorenzo F Garcia	 November 9, 1992	N / A	N / A	N / A	 Judge, New Mexico District Court; Judge, New Mexico Court of Appeals; Designated Justice, New Mexico Supreme Court	 Partner, Jones, Snead, Wertheim, Rodriguez & Wentworth	N / A
