	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
16	127	 Stephen E. Cole	N / A	N / A	N / A	N / A	N / A	N / A	N / A
123	128	 Stephen J. Swift	N / A	N / A	N / A	N / A	N / A	N / A	N / A
74	129	 Susan G. Braden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
98	130	 Susan J. Crawford	 November 19, 1991	 President George HW. Bush	N / A	 Assistant State’s Attorney, Office of the State’s Attorney, Garrett County, Maryland (1978-1980); Principal Deputy General Counsel, United States Department of the Army (1981-1983}; General Counsel, United States Department of the Army (1983-1989); Special Counsel to the Secretary, United States Department of Defense (1989); Inspector General, United States Department of Defense (1989-1991)	 United States Court of Military Appeals (1991)	 Associate, Bumett & Eiswert (1977-1979); Partner, Burnett, Eiswert & Crawford (1979-1981)	 District of Columbia Bar Association; Edward Bennett Williams American Inn of Court; Federal Bar Association; Maryland Bar Association; Supreme Court Bar; United States Court of Appeals for the Armed Forces Bar
6	131	 Susan V. Kelley	 July i, 2003	N / A	N / A	N / A	N / A	 Partner, Weinberg and Green (1980-1987); Associate, Murphy & Desmond (1987-1999); Parmer, Lee, Kilkelly, Paulson & Kabaker (1992-1999); Partner, Michael, Best & Friedrich (1999-2003)	 American Bankruptcy Institute; American Bar Association; Dane County Bar Association; State Bar of Wisconsin
125	132	 Thomas B. Wells	 October 13, 1986	 President Ronald Reagan	N / A	 Inherit :	N / A	 Graham & Wells (1973-1977 i - }; Hurt, Richardson, Garn wg & Cadenhead (1978-1981); Partner, Shearer & Wells (1981-1986), ilitary Service: United States N: - ; Uni Reserve (1970) avy (1968-1970); United States Naval	 American Bar Association: Georg a Bar Association 
22	133	 Thomas F Hogan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
93	134	 Thomas J. Aquilino, JJr..	 May 2, 1985	 President Ronald Reagan	N / A	N / A	N / A	 Davis Polk & Wardwell (1971-1985)	N / A
1	135	 Thomas J. Curran	 1983	 President Ronald Reagan	N / A	 Member, Governor’s Commission on Crime and Law	N / A	 Curran & Hollenback (1948-1983) Military Service: United States Navy (1943-1946)	 American Bar Foundation; American College of Trial Lawyers; American Legion; State Bar of Wisconsin; Wisconsin Bar Foundation
11	136	 Thomas S. Utschig	 October 1, 1986	N / A	N / A	N / A	N / A	N / A	N / A
92	137	 Timothy C. Stanceu	 April 15, 2003	 President George W. Bush	N / A	 Program Analyst and Environment Protection Speciatist,.	N / A	 Associate, Hogan & Hartson L.L.P. (1990-1994); Partner,	N / A
77	138	 Victor J. Wolski	 July 24, 2003	 President George W. Bush	N / A	N / A	N / A	 Attorney, Pacific Legal Foundition ag992- 1997); Attorney, Cooper, Carvin & Rosenthal and Cooper & Kirk (2000-2003)	 District of Cohumbia Bar Association; Federalist : Society; John Carroll Society; Oregon State Bar; State Bar of California;’: Supreme Court Historical Society; Washington State Bar Association |
103	139	 Walter T. Cox HI	 September 6, 1984 .	 President Ronald Reagan	N / A	N / A	N / A	 Partner, Jones, McIntosh, Threlkeld, Newman and Cox (1973-1978) Military Service: United States Army (1964-1973)	 American Bar Association; Anderson County Bar: Association; Anderson County Young Lawyers; Bar Association of the District of Columbia; Blue Key; Federal Bar Association; Judge Advocates Association; South Carolina Bar Association; South Carolina - aa of Court and Executive Officer omen V: HGH « «ss 6 eas ween sees aks een eae (202) 501-5980 ‘cation: Kentucky 1973 BS; Western. State U San Diego 1976 7D : Deputy Executive Officer Marlene Davis conn: MDavis@vetapp.gov sel to the Clerk Cary Sklar...................-. - Eemail: CSklar@vetapp cov O02) 0188 ; gtcation: Comell 1978 BS; Georgetown 1981 JD : i 
107	140	 William A. Moorman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
36	141	 William B. Bryant	N / A	N / A	N / A	N / A	N / A	N / A	N / A
15	142	 William C. Beaman	 1975	N / A	N / A	N / A	N / A	 Private Practice Military Service: Air National Guard (1967-1973)	 American Bar Association; Laramie County Bar — Association; Wyoming State Bar; Wyoming Trial Lawyers Association,
0	143	 William C. Griesbach	N / A	 President George W. Bush	N / A	 Staff Attorney, United States Court of Appeals for the Seventh Circuit (1980-1982); Assistant District Attorney, Office of the District Attorney, County of Brown, Wisconsin (1987-1995)	 Judge, Brown County Cireuit Court (1995-2002)	 Associate, Liebmann, Conway, Olejniczak & Jerry, 8.C.	N / A
12	144	 William F Downes	 June 23, 1994	 President William J. Clinton	N / A	N / A	N / A	 Associate and Partner, Clark arid Downes (1975-1978); Associate and Partner, Brown and Drew (1978-1994) Military Service: United States Marine Corps (1968-1971)	 Federal Bar Association; Natrona County Bar Association; Wyoming Bar Association
104	145	 William P Greene, Jr	 Novernber 24, 1997	 President Wiliiam J. Clinton	N / A	 Immigration Judge, United States Department of Justice,	N / A	 United States Army Judge Advocate General’s Corps Military Service: United States Army (1968-1993); Chief Prosecutor, Fort Knox, Kentucky, United States Army; Chief Defense Counsel, Hawaii, United States Army; Deputy Staff Judge Advocate, Third Infantry Division, Germany, United States Army; Staff Judge Advocate, Second Infantry Division, Korea, United States Army; Staff Judge Advocate of the United States Military Academy at West Point, New York, United States Army; Staff Judge Advocate, Fort Leavenworth, Kansas, United States	 Federal Bar Association
143	146	 {Chairman) Wm. Terrell	 1971	N / A	N / A	N / A	N / A	 Macfarlane, Ferguson, Allison & Kelly (1958-197 1)	 American Inns of Court; American Judicature Society; Bar Association of Hillsborough County; District Judges Association; Florida Bar
