	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
284	98	 Ewing Werlein, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
365	99	 F Bradford Stillman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	100	 F H. McCarthy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
292	101	 Felix Recio, Jr.	 March 22, 1999	N / A	N / A	 Assistant Federal Public Defender (1986-1999)	N / A	 Private Practice (1976-1986) Military Service: United States Marine Corps (1962-1966)	 Cameron County Bar Association; Ric Grande Marine Institute
286	102	 Frances H. Stacy	 February 20, 1990	N / A	N / A	 Assistant United States Attorney, Southern District of Texas,	N / A	N / A	 Federal Bar Association; Houston Bar Association: * 5 Texas Bar Foundation, State Bar of Texas
22	103	 Frank H. Seay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
311	104	 Frank Montalvo	 August 8, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
68	105	 Frank R. Alley Hl	 January 1995	N / A	N / A	N / A	 Pro Tem, Oregon Circuit Court	N / A	 American Bar Association; The Roland K. Rodman American Inn of Court, The American Inns of Court; Oregon State Bar Association
328	106	 Frank R. Monroe	 October 1, 1989	N / A	N / A	N / A	N / A	 Attorney, Sheinfeld, Maley & Kay, PC. (1969-1989)	 American Bar Association; State Bar of Texas; Travis County Bar Association 
304	107	 Fred Biery	 March 14, 1994	 President William J. Clinton	N / A	N / A	 Judge, Bexar County Court at Law (1979-1982); Judge, Texas District Court, 150th District (1983-1988); Justice, Texas Court of Appeals, Fourth District (1989-1994)	 Partner, Biery, Biery, Davis & Myers (1973-1978) Military Service: United States Army Reserve (1970-1976)	 American Bar Association; The William 8. Sessions American Inn of Court, The American Inns of Court; San Antonio Bar Association; San Antonio Bar Foundation; State Bar of Texas; Texas Bat Foundation, State Bar of Texas 
228	108	 G. Harvey Boswell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
164	109	 G. Ross Anderson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	110	 Garr M. King	N / A	 President William J. Clinton	N / A	 Deputy District Attorney, County of Multnomah, Oregon	N / A	 Associate and Partner, Morrison & Bailey (1966-1971); Partner, Kennedy, King & Zimmer, LLP (and predecessor firms) (1971-1998) Military Service: United States Marine Corps (1954-1957) Fall 2007 © Leadership Directories, fnc. Ghambers of District Judge Garr M. King continued	 American Bar Association; American Bar. Foundation, American Bar Association; American College of Trial Lawy The Owen M. Panner American Inn of Court, Fhe American Inns of ors Court; Multnomah County Bar Association; Northwestern Law Alumnj ° Association; Oregon Association of Defense Counsel and Defense Reseans Institute; Oregon State Bar Association
133	111	 Gary L. Lancaster	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	112	 Gary M. Purcell	 December 28, 1992	N / A	N / A	 Legal Intern, Oklahoma Court of Criminal Appeals (1975)	 Special Fudge, Oklahoma District Court (1979-1992)	N / A	 Cleveland County Bar Association; Federal Bar Association; Oklahoma Bar Association; Oklahoma County Bar Association
84	113	 Gene E.K. Pratter	 Ame 18, 2004	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
178	114	 George C. Kosko	 September 2000	N / A	N / A	N / A	N / A	N / A	N / A
217	115	 George C. Paine	 1981	N / A	N / A	N / A	N / A	 Schulman, McCarley, Hollins & Pride (1973-1976); Chambers, Johnson & Beckner (1976-1981) Military Service: United States Army (1968-1971)	 American Association of Fustice; American Bankruptcy Institute; Nashville Bar Association; National Conference of Bankruptcy Judges
3	116	 George C. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
268	117	 George P. Kazen	 1979	 President Jimmy Carter	N / A	 Briefing Attorney, Supreme Court of Texas (1961-1962)	 Chief Judge, United States District Court for the Souther District of Texas (2003)	 Partner, Mann, Freed, Kazen & Hansen (1965-1979) Military Service: United States Air Force (1962-1965)	 Laredo-Webb County Bar Association; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
227	118	 George W. Emerson,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
351	119	 Gerald Bruce Lee	 October 9, 1998	N / A	N / A	 Virginia Appointee, Metropolitan Washington Airports Authority (1990-1992)	 Judge, Virginia Circuit Court, 19th Judicial Circuit (1992-1998)	 Associate, Wiggs & Holland (1976-1977); Attorney/Partner, Wiggs & Lee (1977-1978), Attorney/Partner, Wiggs Lee & McCierklin (1978-1980); Law Offices of Gerald Bruce Lee (1980-1983); Attorney/Partner, Lee & Finch (1983-1985), Law Offices of Gerald Bruce Lee & Associates (1985-1986); Attorney/Principal, Cohen, Dunn & Sinclair, P.C. (1986-1992) x,	 Alexandria Bar Association; American Bar Association; The George Mason American Inn of Court, The American Inns of Court; Fairfax Bar Association; National Bar Association; Old Dominion Bar Association; Virginia State Bar
340	120	 Glen E. Clark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
282	121	 Gray Hampton Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
29	122	 Gregory Kent Frizzell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
141	123	 Gustave Diamond	 May 2, 1978	 President Jimmy Carter	N / A	 First Assistant United States Attorney, Western District	N / A	 Partner, Cooper, Schwartz, Diamond & Reich (1969-1975); Private Practice (1976-1978) Military Service: United States Navy (1946-1948)	 Allegheny County Bar Association; American Bar Association; The American Inns of Court; Federal Bar Association; Pennsylvania Bar Association; Washington County Bar Association
18	124	 Guy R. Humphrey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
204	125	 H. Bruce Guyton	 June 25, 2003	N / A	N / A	N / A	 President, Hamilton Burnett Chapier of the American Inns of Court; Member, Board of Governors of the KBA	 Woolf, McClane, Bright, Allen & Carpenter, PLLC	N / A
30	126	 H. Dale Cook	 1974	 President Gerald Ford	N / A	 County Attorney, State of Oklahoma (1951-1954); Assistant	N / A	 Private Practice (1950-1951); Associate, Butler, Rinehart & Morrison (1958-1961); Partner, Rinehart, Morrison & Cook (1961-1963); Partner, Cook & Ming; Partner, Cook, O’Toole, Ming & Tourtelotte (1966-1968); Partner, Cook, O’Toole & Tourtetotte (1969-1970); Partner, Cook & O° Toole (1970-1974) Military Service: United States Army Air Corps (1944-1945); United States Air Force Reserve (1945-1953)	 Oldahoma Bar Association; Tulsa County Bar Association
266	127	 H. DeWayne “Cooter”:	 November 1, 2002	N / A	N / A	N / A	N / A		 American Bar Association; The Honorable John © C. Ford American Inn of Court, The American Inns of Court; Dallas Bankruptcy Bar Association; Dallas Bar Association; Federal Bar Association; Louisiana State Bar Association; National Conference of Bankruptcy Judges; State Bar of Texas 
198	128	 Harry S. Mattice, Jr.	N / A	N / A	N / A	 U.S. Attorney, Tennessee - Eastern District, Executive Office	N / A	N / A	N / A
267	129	 Hayden Head	 October 26, 1981	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Head & Kendrick (1968-1969), Associate, Head & Kendrick (1972-1976); Partner, Head, Kendrick & Head (1976-1981) Military Service: United States Navy (1969-1972)	 Federal Judges Association; Maritime Law Association of the United States; State Bar of Texas; Texas Bar Fondation, State Bar of Texas
352	130	 Henry E. Hudson	 September 3, 2002	 President George W. Bush	N / A	N / A	 Judge, Fairfax County Circuit Court (1998-2002)	 Counsel, Reed Smith Shaw & McClay LLP (1991-1992);	N / A
170	131	 Henry F. Floyd	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	132	 Henry M. Herlong, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	133	 Henry S$. Perkin	 March 2, 2007	N / A	N / A	 Assistant Public Defender, County of Lehigh, Pennsylvania	N / A	N / A	N / A
278	134	 Hilda G. Tagle	 March 27, 1998	 President William J. Clinton	N / A	 Assistant City Attorney, Office of the City Attorney, Office of the City Manager, City of Corpus Christi, Texas (1977-1978); Assistant County Attorney, Office of the County Attorney, County of Nueces, Texas {1978-1980); Assistant District Attorney, Office of the District Attorney, County of Nueces, Texas (1980-1981)	 Judge, Texas District Court, 148th District, Nueces County; Judge,	N / A	N / A
260	135	 Irma Carrillo Ramirez	 September 9, 2002	N / A	N / A	 Assistant U.S. Attorney, Northern District of Texas, United	N / A	 Associate, Locke Purnell Rain Harrell (1991-1995)	 Dallas Bar Association; Dallas Bar Foundation, Dallas Bar Association; Federal Magistrate Judges Association; State Bar of ‘Texas
223	136	 J, Daniel Breen	 March 18, 2003	 President George W. Bush -	N / A	N / A	 Magistrate Judge, United States District Court for the Western District of Tennessee (1991-2003)	 Partner, Waldrop, Breen, Bryant, Crews, Taylor & McLeary (1975-1991) Nonprofit: President, Tennessee Bar Association (1996-1997)	 American Bar Association; American Bar Foundation, American Bar Association; The Lincoln-Douglas American Inn’ . of Court, The American Inns of Court; Federal Bar Association; Federal Judges Association; Memphis Bar Association; Tennessee Bar Association; Tennessee Bar Foundation
127	137	 J. Andrew Smyser	 June 15, 1982	N / A	N / A	 Deputy Attorney General, Commonwealth of Pennsylvania	N / A	N / A	 Dauphin County Bar Association; Pennsylvania Bar Association
73	138	 J. Curtis Joyner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	139	 J. Ronnie Greer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
334	140	 J. Thomas Greene	 May 6, 1985	 President Ronald Reagan	N / A	 Assistant United States Attorney, District of Utah, United	N / A	 Partner, President & Chairman of the Board, Greene, Callister & Nebeker (and predecessor firms) (1955-1985)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; The American Law Institute; Order of the Coif Phi Beta Kappa Society; The Honor Society of Phi Kappa Phi; United States District Judges Association: of the Tenth Circuit; Utah Bar Foundation, Utah Bar Association; Utah State Bar
12	141	 J. Vincent Aug,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
91	142	 J. William Ditter, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	143	 Jacob P. Hart	 November 17, 1997	N / A	N / A	 Director, Enforcement Division, United States Environmental	N / A	 Schnader, Harrison, Segal & Lewis (1968-1995)	N / A
58	144	 James A. Redden, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	145	 James C. Cacheris	 1981	 President Ronald Reagan	N / A	 Assistant Corporation Counsel, Commonwealth of Virginia	N / A	" Associate, Miller, Brown & Gildenhorn (1962-1964); Private Practice (1964-1970); Partner, Howard, Stevens, Lynch, Cacheris & Cake (1970-1971) Judicial Yeliow Book "" United States District Court for the Eastern District of Virginia 439 ars of Senior Judge James C. Cacheris continued rary Service: United States Army (1955-1957) _at Memberships: Foreign Intelligence Surveillance Court tleck Adam Fotiades....................0.004, (703) 299-2110 ean Service: September 2007 : Clerk Cathleen Phillips .............2....0.0005 (703) 299-2110 “ytroom Deputy Donetta Perkins. ................. (703) 299-2110 cretary Diane Wood ............... 0.0.22 eee (703) 299-2110 hambers of Senior Judge Henry Coke Morgan, Jr. 7 U.S. Courthouse, 600 Granby Street, Norfolk, VA 23510-2449 (757) 222-7111 Fax: (757) 222-7022 mail: Henry_Morgan@vaed.uscourts.gov Henry Coke Morgan, Jr. Senior Judge Date of Birth: 1935 Education: Washington and Lee 1957 BS, 1960 JD; Virginia 1998 LLM Began Service: May 1, 1992 Appointed By: President George H.W. Bush Government: Assistant City Attorney, Office of the City Attorney, Cormonwealth of Virginia (1960-1963) "	 The American Inns of Court; Federal Bar Association; Norfolk-Portsmouth Bar Association; The Virginia Bar ‘Association; Virginia Beach Bar Association; Virginia State Bar
219	146	 James D. Todd	 July 11, 1985	 President Ronald Reagan	N / A	N / A	 Fudge, Tennessee Circuit Court, Division H (1983-1985)	 Waldrop, Farmer, Todd & Breen, PA (1972-1983)	 Federal Bar Association; Federal Judges Association; Jacksen-Madison County Bar Association
125	147	 James F McClure, Jr.	 May 7, 1990	 President George HW. Bush	N / A	 Attorney, United States Department of State (1957-1958)	 President Judge, Pennsyivania Court of Common Pleas, 17th Judicial District (1984-1990)	 Attorney, Morgan, Lewis & Bockius LLP (1958-1961); Counsel, Merck, Sharp & Dohme (1961-1963); Counsel, Merck, Sharp & Dobme International (1963-1965); McClure & McClure (1965-1977); McClure & Light (1978-1984) Military Service: United States Army (1952-1954)	 American Judicature Society; Pennsylvania Bar Association; Union County Bar Association :
23	148	 James Hardy Payne	 December 17, 2001	 President George W. Bush	N / A	 Assistant United States Attorney, Eastern District of Olkdahoma, Office of the United States Attorney, United States Department “of Justice (1970-1973)	 Magistrate Judge, United States District Court for the Eastern ; District of Oklahoma (1988-2001)	 Sandlin & Payne (1973-1988) ’ Military Service: United States Air Force (1966-1970); United States Air Force Reserve (1971-1991)	 American Bar Association; Muskogee County Bar Association; Oklahoma Bar Association Statf Law Clerk Gail Jacobs Seward ..................... (918} 684-7940 Education: Oklahoma 1985 BA, 1989 FD Secretary Linda Ambrose ..............-.....0..0.. (918) 684-7940 PO. Box 828, Muskogee, OK 74402 Tel: (918) 684-7956 Frank H. Seay Senior Judge Date of Birth: 1938 Education; Oklahoma 196] BA, 1963 LLB Began Service: November 5, 1979 Appointed By: President Jimmy Carter Political Affiliation: Democrat Government: Assistant to the District Attorney, Office of the District Attorney, State of Oklahoma (1963-1966); First Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1967-1968) Judicial: Associate Judge, Oklahoma District Court (1968-1979); Chief Judge, United States District Couzt for the Eastern District of Oklahoma; Member, Judicial Conference of the United States (2003) Legal Practice: Private Practice (1963-1966) 
4	149	 James L. Graham	N / A	N / A	N / A	N / A	N / A	N / A	N / A
117	150	 James M. Munley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
313	151	 James R. Nowlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
346	152	 James R. Spencer	 1986	 President Ronald Reagan	N / A	N / A	N / A	 Staff Attorney, Atlanta Legal Aid Society (1974-1975) Military Service: United States Army (1975-1978), United States Army Reserve (1981-1986)	 American Bar Association; The Bar Association of the District of Columbia; The District of Columbia Bar; Old Dominion Bar Association; Richmond Bar Association; State Bar of Georgia; Virginia State Bar
97	153	 Jan E. DuBois	 1988	 President Ronald Reagan	N / A	N / A	N / A	 Partner, White and Williams LLP (1958-1988) Military Service: Captain (retired), United States Army (1952-1954)	 American Bar Association; American Judicature Society; Pennsylvania Bar Association; Philadelphia Bar Association
252	154	 Jane J. Boyle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
63	155	 Janice M. Stewar;	 October 14, 1993	N / A	N / A	N / A	N / A	 Associate, Winston & Strawn LLP (1975-1976); Associate, McEwen, Gisvold, Rankin, Carter & Streinz, LLP (1976-1981)	 Federal Bar Association; Multnomah County Bar Association; Oregon State Bar Association :
275	156	 Janis Graham Jack	 March 14, 1994	 President William J Clinton	N / A	 Member, Board of Equalization, City of Corpus Christi, Texas	N / A	 Private Practice (1981-1994)	 American Bar Association; Federal Fudges Association; Fifth Circuit District Judges Association; Maritime Law Association of the United States; National Association of Women Judges; Philosophical Society of Texas; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
114	157	 Jean K. FitzSimon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
258	158	 Jeff Kaplan	 une 1, 1994	N / A	N / A	N / A	 Justice, Texas Court of Appeals, Fifth Judicial District (1991-1992):	 Private Practice (1982-1991); Private Practice (1 992-1994):	N / A
153	159	 Jeffery A. Delley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
300	160	 Jeffery Bohm	N / A	N / A	N / A	N / A	N / A	N / A	N / A
14	161	 Jeffery RP Hopkins	N / A	N / A	N / A	N / A	N / A	N / A	N / A
322	162	 Jeffrey C. Manske	N / A	N / A	N / A	N / A	N / A	N / A	N / A
229	163	 Jennie D. Latta	N / A	N / A	N / A	N / A	N / A	N / A	N / A
350	164	 Jerome B. Friedman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
344	165	 Jerome J. Niedermefer	 1982	N / A	N / A	 Trial Attomey, Civil Rights Division, United States	N / A	N / A	 Connecticut Bar Association; The District of Columbia Bar; Vermont Bar Association ’ Stat * Law Clerk David A. Cain... 200.2. ecc cece eee eseeees (802) 951-6368 Began Service: 2007 Education: Pepperdine 2007 JD :*£0 Se Law Clerk Christopher G. Jernigan............ (862) ae Education: Boston Col 1994 JD “Indiciai Assistant Mary Anne Duell.................. (802) 951-6308 United States Bankruptcy Court for the District of Vermont The Opera House, 67 Merchants Row, Rutland, VT 05701 PO. Box 6648, Rutland, VI 05702-46648 Tel: (802} 776-2000 Fax: (802) 776-2020 Internet: www.vtb.uscourts.go0v Number of Judgeships: 1
255	166	 Jerry Buchmeyer	 December 14, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Partner, Thompson & Knight LLP (1958-1979) Military Service: United States Army (1947)	 American Bar Association; Dallas Bar Association; State Bar of Texas
41	167	 Joe Heaton	 December 13, 2001	 President Gearge W. Bush	N / A	 Legislative Assistant, Senator Dewey F. Bartlett (R-OK),	N / A	 Shareholder, Fuller, Tubb & Pomeroy, PC (1977-1992); Shareholder, Fuller, Tubb & Pomeroy, PC (1993-1996)	 American Bar Association; American Judicature Society; National Association of Former United States Attorneys; Okiahoma Bar Association; Oklahoma County Bar Association
187	168	 John B. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
2	169	 John D. Holschuh	 ume 1, 1980	 President Jimmy Carter	N / A	 Secretary, United States District Court for the Southern	N / A	 McNamara & McNamara; Partner, Alexander, Ebinger, Holschuh, Fisher & McAlister (1954-1980)	 American Bar Association; American Cotlege of Trial Lawyers; American Judicature Society; Columbus Bar Association; Ohio State Bar Association 
15	170	 John E. Hoffman, Jr.	 February 25, 2000	N / A	N / A	N / A	N / A	N / A	N / A
119	171	 John E. Jones Hl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
247	172	 John H. McBryde	N / A	N / A	N / A	N / A	N / A	N / A	N / A
241	173	 John Love	 April 2007	N / A	N / A	N / A	N / A	N / A	N / A
89	174	 John P. Fullam	N / A	N / A	N / A	N / A	N / A	N / A	N / A
288	175	 John R. Froeschner	 1991	N / A	N / A	N / A	N / A	 Private Practice (1976-1991)	 Board of Directors, Federal Bar Association; Federal Magistrate Judges Association; Texas Bar Foundation, State Bar of Texas Fail 2007 © Leadership Directories, Inc. Judicial Yellow Baok > Judicial Yellow Book United States District Court for the Southern District of Texas 431 pers of Magistrate Judge John R. Froeschner continued fF cyiCase Manager Sheila Anderson............. (409) 766-3533 E-mail: Sheila_R_Anderson@)txs.uscourts.gov hambers of Magistrate Judge John Wm. Black . East Harrison Street, Suite 204, Brownsville, TX 78520 (956) 548-2570 Fax: (956) 548-2792 hn wm. Black “vacistrate Judge Service: 1992 Expires: 2008
72	176	 John R. Padova	 March 31, 1992	 President George H.W. Bush	N / A	N / A	N / A	 Marcu & Mareu (1960-1961); Partner, Solo, Bergman,	N / A
189	177	 John Simko	N / A	N / A	N / A	N / A	N / A	N / A	N / A
212	178	 John T. Nixon	 1980	 President Jimmy Carter	N / A	 City Attorney, State of Tennessee (1962-1964); Trial	N / A	N / A	N / A
316	179	 John W. Primomo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
220	180	 Jon P. McCalla	N / A	N / A	N / A	N / A	N / A	N / A	N / A
165	181	 Joseph F Anderson, .Jy,	 1994	 President William J. Clinton	N / A		 Chief Judge, United States District Court for the District of South Carolina (2000-2007) :	 Partner, Anderson, Anderson and Anderson (1976-1986) _ Military Service: United States Army Reserve (1972-1978)	 American Bar Association; South Carolina Bar Association; South Carolina Trial Lawyers Association cademie: Adjunct Professor in Trial Advocacy, University of South ‘arolina School of Law (1986-1989) erkships: Legal Intern The Honorable Arthur L. Burnett, United States District Court for the District of Columbia (1973-1974) Government: Assistant United States Attommey, Districts of Columbia and South Carolina, Office of the United States Attorney, United States Department of Justice (1978-1984); Chief Deputy Attorney General, State of South Carolina (1989-1994) Judicial: Magistrate Judge, United States District Court for the District of South Carolina (£984-[986) Legal Practice: Attorney, Arent Fox Kintner Plotkin & Kahn (1975-1978);
176	182	 Joseph R. McCrorey	 October 1, 1991	N / A	N / A	 Deputy Solicitor, South Carolina Circuit Court (1978-1983);	N / A	 Partner, Gill & MeCrorey (1973-1978); Associate, Kennedy	N / A
135	183	 Joy Flowers Conti	N / A	N / A	N / A	N / A	N / A	N / A	N / A
87	184	 Juan R. Sanchez	 June 2004	 President George W. Bush	N / A	 Attorney, Office of the Public Defender, County of Chester, Pennsylvania (1983-1997)	 Judge, Court of Common Pleas, County of Chester, Pennsylvania (1998-2004)	 Attorney, Private Practice (1983-1997)	N / A
341	185	 Judith A. Boulden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	186	 Judith K. Fitzgerald	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United States Bankruptcy Court	N / A	 Ajlegheny County Bar Association; American Association for Justice; American Bankruptcy Institute; American College of Bankruptcy; Commercial Law League of America; Federal Bar Association; International Bar Association; Intemational Women’s Insolvency & Restructuring Confederation; National Association of Chapter 13 Trustees; National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges; Womens Bar Association of Western Pennsylvania
151	187	 Judith K. Fitzgerald,	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United States Bankruptcy Court	N / A	 Ajlegheny County Bar Association; American Association for Justice; American Bankruptcy Institute; American College of Bankruptcy; Commercial Law League of America; Federal Bar Association; International Bar Association; Intemational Women’s Insolvency & Restructuring Confederation; National Association of Chapter 13 Trustees; National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges; Womens Bar Association of Western Pennsylvania
214	188	 Juliet Griffin	 1995	N / A	N / A	N / A	N / A	N / A	N / A
183	189	 Karen Elizabeth Schreier	 August 13, 1999	 President William J. Clinton	N / A	 United States Attorney, District of South Dakota, United	N / A	 Associate and Partner, Hagen, Wilka, Schreier & Archer, PC (1982-1993)	 American Bar Association; Pennington County Bar Association; State Bar of South Dakota
298	190	 Karen Kennedy Brown	 April 2, 1996	N / A	N / A	 Assistant Federal Public Defender, State of Texas (1976-1982)	 Magistrate Judge, United States District Court for the Southern District of Texas (1984-1990); Chief Bankruptcy Judge, United States Bankruptcy Court for the Southern District of Texas	 Private Practice (1982-1984)	 American Bar Association; American Judicature - Society; The American Law Institute; Houston Federal Bar Association; National Conference of Bankruptcy Judges; State Bar of Texas 
312	191	 Kathleen Cardone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
240	192	 Keith Giblin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
279	193	 Keith Paty Ellison	 August 2, 1999	 President William 3. Clinton	N / A	N / A	N / A	 Associate then Partner, Conner & Winters (1978-1984), Partner, Mayor, Day & Caldwell (1985-1986); Partner, Baker & Botts, LLP (1986-1994); Of Counsel, Caddell & Conwell (1994-1996); Sole Practitioner, Law Office of Keith P. Elson (1996-1999)	 Yale Law School Association; American Bankruptcy Institute; The American Law Institute; Association of American : Rhodes Scholars; Council on Foreign Relations, Board of Directors, Federal. Bar Association; Houston Bar Association; State Bar of Texas
271	194	 Kenneth M. Hoyt	 April 1988	 President Ronald Reagan	N / A	N / A	 Presiding Judge, Texas District Court, 125th Civil District	N / A	 National Bar Association; State Bar of Texas
138	195	 Kim R. Gibson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
24	196	 Kimberly E. West	 March 15, 2002	N / A	N / A	N / A	 Judge, Workers’ Compensation Court (1990-1996)	N / A	N / A
108	197	 L. Felipe Restrepo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
319	198	 L. Stuart Platt	 September 1996	N / A	N / A	 Assistant United States Attorney, United States Attomey’s	N / A	 Private Practice, Crouch, Scott & Platt (1980-1986)	N / A
86	199	 Lawrence F Stengel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	200	 Lawrence L. Piersol	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	201	 Lawrence S. Walter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
274	202	 Lee H. Rosenthal	N / A	N / A	N / A	N / A	N / A	N / A	N / A
43	203	 Lee R. West	 November 5, 1979	 President Jimmy Carter	N / A	 Member, Civil Aeronautics Board (1973-1978)	 Fadge, Okiahoma District Court, 22nd Judicial District (1965-1973); Special Justice, Oklahoma Supreme Court and Court of © Criminal Appeals (1973)	 Partner, Busby, Stanfield, Deaton & West (1956-5961); Partner, Deaton, Gassaway & West (1963-1965); Hall, Estill, Hardwick, Gable, Collingsworth & Nelson (1978-1979) Military Service: United States Marine Corps (1952-1956)	 American Bar Association; Oklahoma Bar Association; Pontotoc County Bar Association
310	204	 Lee Yeakel	 August 1, 2003	 President George W. Bush	N / A	 Member, Commission on Uniform State Laws; Member, Licensing and Regulation Commission, State of Texas (1989-1998)	 Chief Justice, Texas Court of Appeals, Third District (2998). Justice, Texas Court of Appeals, Third District (1998-2003)	 Private Practice (1969-1998) Military Service: United States Marine Corps (1968-1976)	 American Bar Association; The American Law ¢ Institute; State Bar of Texas; Travis County Bar Association
80	205	 Legrome D. Davis	 May 3, 2002	 President George W. Bush	N / A	 Assistant District Attorney, Office of the District Attorney, City of Philadelphia, Pennsylvania (1977-1980); Attorney, Crime Commission, Commonwealth of Pennsylvania (1980-1981); Assistant Deputy District Attorney, Office of the District Attorney, City of Philadelphia, Pennsylvania (1981-1987)	 Judge, Court of Common Pleas, First Judicial District of	N / A	N / A
327	206	 Leif M. Ciark	 1987	N / A	N / A	N / A	N / A	 Partner, Cox & Smith, Inc (1980-1987)	 American Bankruptcy Institute; American Bar Association; American College of Bankruptcy; Commercial Law League of America; National Bankruptcy Conference; National Conference of Bankruptcy Judges FEDERAL COURTS— UNITED STATES DISTRICT COURTS
199	207	 Leon Jordan	 November 15, 1988	 President Ronald Reagan	N / A	N / A	 Chancellor, Tennessee Chancery Court, First Judicial District (1980-1988)	 Goodpasture, Carpenter, Dale & Woods (1960-1961); Green & Green (1964-1966); Partner, Bryant, Price, Brandt, Jordan & Fox (1971-1980) Military Service: United States Army (1954-1956)	 The Hamilton Burnett American inn of Court, The American Inns of Court; Knox County Bar Association; Tennessee Bar Association; Tennessee Bar Foundation
233	208	 Leonard Davis	 May 16, 2002	 President George W. Bush	N / A	N / A	 Chief Justice, Texas Court of Appeals, Twelfth District (2000-2002)	 Associate, Potter, Minton, Roberts, Davis & Jones	N / A
349	209	 Leonie M. Brinkema	 October 21, 1993	 President WilHam J. Clinton	N / A	 Assistant United States Attorney, Eastern District of Virginia, Office of the United States Attorney, United States Department of Tustice (1977-1983), Trial Attorney, Office of International Affairs, United States Department of Justice (1983-1984)	 Magistrate Fudge, United States District Court for the Eastern District of Virginia {1985-1993}	 Private Practice (1984-1985)	 Alexandria Bar Association; Virginia State Bar; , Virginia Women Attorneys Association
354	210	 Liam O’Grady	 September 21, 2007	 President George W. Bush	N / A	N / A	N / A	N / A	 American Bar Association; Azlington County Bar Association; The District of Columbia Bar; Federal Bar Association; The Virginia Bar Association FEDERAL COURTS—UNITED STATES DISTRICT COURTS
161	211	 Lincoln D. Almond —	 September 2004	N / A	N / A	N / A	N / A	N / A	N / A
105	212	 Linda K. Caracap	N / A	N / A	N / A	N / A	N / A	N / A	N / A
146	213	 Lisa PR. Lenihan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
92	214	 Louis H. Pollak	N / A	N / A	N / A	N / A	N / A	N / A	N / A
95	215	 Lowell A. Reed, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
270	216	 Lynn Nettleton Hughes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
149	217	 M. Bruce	 September 22, 1995	N / A	N / A	N / A	N / A	 Attorney, Buchanan Ingersoll PC	N / A
