	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
163	80	 Dora L. Irizarry	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
241	81	 Douglas F. Eaton	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
179	82	 E. Thomas Boyle	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
88	83	 Edward C. Reed, Jr,	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
40	84	 Edward L. Filippine	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
31	85	 Edward R. Gaines	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
173	86	 Edward R. Korman	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
187	87	 Elizabeth S$. Stong.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
165	88	 Eric Nicholas Vitaliano	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
125	89	 Esther Salas	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
16	90	 Eugene M. Bogen	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
80	91	 F A. Gossett, Ill	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
287	92	 Frank D. Whitney	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
244	93	 Frank Maas	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
3	94	 Franklin L. Noel |	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
194	95	 Frederick J. Scullin, Jr.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
44	96	 Frederick R. Buckles See eae Feat tracy ($73)	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
245	97	 Gabriel W. Gorenste;	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
102	98	 Garrett E. Brown, Jr.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
54	99	 Gary A. Fenner	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
190	100	 Gary L. Sharpe	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
243	101	 George A. Yanthis	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
214	102	 George B. Daniels	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
279	103	 George E. MacKinnon,	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
198	104	 George H. Lowe	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
292	105	 George R. Hodges	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
92	106	 George W. Foley, Jr.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
13	107	 Glen H. Davidson	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
289	108	 Graham C. Mullen	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
93	109	 Gregg W. Ziv	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
7	110	 Gregory F Kishel	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
8	111	 Gregory F. Kishel, United	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
261	112	 H. Kenneth Schroeder,	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
21	113	 Halil Suleyman Ozerde	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
235	114	 Henry B. Pitman	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
