	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
111	89	 John D. Bates	 December 20, 2001	 President George W. Bush	N / A	 Assistant US. Attorney, District of Columbia District,	N / A	 Associate, Steptoe & Johnson LLP (1977-1980); Partner, Miller & Chevalier (1998-2001) Military Service: United States Army (1968-1971)	 The District of Columbia Bar Association; Maryland State Bar Association, Inc.
202	90	 John F Dean	 1994	N / A	N / A	 Office of Chief Counsel, Internal Revenue Service, United	N / A	N / A	N / A
116	91	 John M. Facciola	 August 18, 1997	N / A	N / A	 Assistant United States Attorney, District of Cisne	N / A	 Associate and Partner, Wilkinson, Cragun & Barker (1974-1982)	 American Bar Association; American Bar Foundation, American Bar Association Statf Law Clerk Jared Hosid . 00.0.0... 0. c ccc cee eee (202) 354-3130 Began Service: 2007 E-mail: jared_hosid@ded.uscourts.gov Career Law Clerk Sara B. Podger.................... (202) 354-3130 E-mail: sara_podger@ded uscourts.gov Education: Franklin & Marshall 1988 BA; Catholic U 1997 ID Summer 2008 a) FEDERAL COURTS—UNITED STATES DISTRICT COURTS 540 United States Bankruptcy Court for the District of Columbia United States District Court for the District of Puerto Rico 541 United States District Court for the District of Guam continued 5 District Court for the Northern Mariana islands continued ity Clerk William J, Beazant............... (676) 236-2902 ‘en: Cal State (Hayward) 1980 BS United States Bankruptcy Court for the District of Columbia E, Barrett Prettyman U.S. Courthouse, 333 Constitution Avenue, NW, Ist Floor, Room 1225, Washington, DC 20001-2866 Tel: (202) 565-2500 Tel: (800) 676-6856 (Toll Free PACER) Tel: (202) 208-1365 (VCIS) Fax: (202) 354-3128 Internet: www.dcb.uscourts.gov Case Manager Jaime L. Meyers ............. 0000-0 e Case Manager Carlos B. Santos..................... tio Case Manager Walter M. Tenorio.............-...... Som Clerk K. Lynn Lemieux................... (670) 236-2902 Systems Manager Charles B. White .................. : ake yan Jemienx@nmid uscourts.gov Education: Missouri (Rolla) 1987 MS; Penk Ella Ciammaichella...................... (670) 236-2900 Washington U (MQ) 1983 BS Jla_ciaramaichella@nmid,uscourts.gov Fiscal Administrator Shirtene A. Ishizu..............5 : George Washington 2005 JD Jury Administrator Marilyn B. Aleon ................. “jerk Randy K. Schmidt....... “La Ag a8 atveaenaoton w= (670) 236-2900 Information Systems Analyst Vergel M. DeVera........ : Education: Hawaii 1990 BBA Automation Support Specialist Rose Mary 8. Mafnas ... Education: U Guam 1998 BA agtion: Cal State (Fullerton) 1968 BA Procurement/Personnel Specialist stems Administrator and Deputy Clerk Leitani R. Toves Herandez.................-.2.6. A739; eat) -. eee ee Peeeneenee radians (670) 236-2902 ext. 2901 Court Reporter Wanda M. Miles.................- eee Number of Judgeships: 1 cation; Willamette 1978 JD
182	92	 John O. Colvin	 1988	 President Ronald Reagan	N / A	 Associate, Office of the Chief Counsel, United States Coast	N / A	N / A	 Federal Bar Association -
155	93	 John P Wiese	 October 14, 1986	 President Ronald Reagan	N / A	N / A	 Trial Commissioner, United States Court of Claims (1974-1986)	 Cox, Langford & Brown (1967-1969); Hudson & Creyke (1969-1974) Military Service: United States Army (1957-1959)	 American Bar Association; The District of Columbia Bar Association
70	94	 John S. Kaull	 May 6, 1999	N / A	N / A	N / A	N / A	 West & Jones Law Firm (1971-2001)	N / A
185	95	 Joseph H. Gale	 February 6, 1996	 President William J. Clinton	N / A	N / A	N / A	 Dewey Ballantine (1980-1983); Dickstein, Shapiro &	N / A
120	96	 José Antonio Fusté	 1985	 President Ronald Reagan	N / A	N / A	N / A	 Partner, Jimenez & Fuste (1968-1985)	 American Association for Justice; American Bar Association; American Judicature Society; The American Law Institute; Bar Association of Puerto Rico; The Bar Association of the District of Columbia; Federal Bar Association; Maritime Law Association of the United States; Southeastern Admiralty Law Institute
191	97	 Juan FE Vasquez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
128	98	 Juan M. Pérez-Giménez	 1979	 President Jimmy Carter	N / A	 Assistant U.S. Attorney, Puerto Rico District, Executive Office for United States Attorneys, United States Departinent of Justice (1971-1975)	 Magistrate Judge, United States District Court for the District of Puerto Rico (1975-1979)	 Associate, Goldman, Antonetti & Davila (1968-1971)	N / A
1	99	 Judith A. Boulden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
137	100	 Judith K. Fitzgerald	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United States Bankruptcy Court	N / A	 Allegheny County Bar Association; American Association for Justice; American Bankruptcy Institute; American College of Bankruptcy; Commercial Law League of America; Federal Bar Association; International Bar Association; International Women’s Insolvency & Restructuring Confederation; National Association of Chapter 13 Trustees: National Conference of Bankruptcy Clerks; National Conference of - Bankruptcy Judges; Womens Bar Association of Western Pennsylvania Summer 2008 © Leadership Directories, Inc. Judicial Yellow att Sicial Yellow Book © Leadership Directories, inc. Summer 2008 a FEDERAL COURTS—UNITED STATES DISTRICT COURTS FEDERAL COURTS—UNITED STATES COURTS OF LIMITED JURISDICTION 548 United States Courts of Limited Jurisdiction United States Court of Federal Claims 549 United States Courts of Limited Jurisdiction United States Court of Federal Claims National Courts Building, 717 Madison Place, NW, Washington, DC 200605 Tel: (202) 357-6400 Internet: www.uscfc.uscourts.goy Number of Judgeships: 16 The United States Court of Federal Claims, formerly known as the United States Claims Court, has jurisdiction over claims seeking money judgments against the United States. A claim must be founded upon the United States Constitution; an act of Congress; the regulation of an executive department; an express or implied-in-fact contract with the United States, or damages, liquidated or unliquidated, in cases not sounding in tort. Appeals are to the United States Court of Appeals for the Federal Circuit. All judges on the court are appointed by the President, with Senate consent, for 15-year terms. The chief judge is selected by the President to serve until the age of seventy or until another chief judge is chesen. Retirees may serve as senior judges on assigned cases.
161	101	 Judith M. Barzilay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
195	102	 Julian |. Jacobs laro@ustaxcourt.gov	N / A	N / A	N / A	N / A	N / A	N / A	N / A
43	103	 Justin L. Quackenbush	 1980 oe	 President Jimmy Carter	N / A	 Deputy Prosecuting Attorney, State of Washington	N / A	 Senior Partner, Quackenbush, Dean, Bailey & Henderson (1959-1980) Military Service: United States Navy (1951-1954)	 Spokane County Bar; Washington State Bar Association
129	104	 Justo Are,	 April 1981	N / A	N / A	 Assistant United States Attorney, District of Puerto Ri, Office of the United States Attorney, United States = Department of Juste (1978-1981)	 Temporary juan Judge, United States District Court fort District of New Hampshire (1992-1993)	 Private Practice (1975) Military Service: United States Army {1968-1970}	 American Bar Association
62	105	 Karen A.	 January 3, 1994	N / A	N / A	N / A	N / A	 Partner, Davis Wright Tremaine LLP	 American Bar Association; National Conference of Bankruptcy Judges
60	106	 Karen L. Strombom I: (360) 993-4990	N / A	N / A	N / A	N / A	N / A	N / A	N / A
28	107	 Kevin R. Huenns,,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
188	108	 L. Paige Marvel	 Aprii 6, 1998	 President William J. Clinton	N / A	N / A	N / A	 Member, Garbis, Marvel & Junghans, P.A. (formerly Garbis & Schwait) (1974-1986); Member, Melnicove, Kaufman, Weiner, Smouse & Garbis, PA, (1986-1988); Partner, Venable, Baetjer & Howard, LLP (1988-1998)	 American Bar Association; American Bar Foundation, American Bar Association; American College of Tax Counsel; The American Law Institute; Maryland State Bar Association, Inc.; Maryland Bar Foundation, Maryland State Bar Association, Inc.
196	109	 Laurence J..Whalen .	 November 23, 1987 . ‘	 President Ronald Reagan	N / A	N / A	N / A	N / A	N / A
8	110	 Leonie M. Brinkema	 October 21, 1993	 President William J. Clinton	N / A	 Assistant United States Attorney, Eastern District of Virgin Office of the United States Attorney, United States Department of Justice. (1977-1983); Trial Attorney, Office of International Affairs, United State Department of Justice (1983-1984)	 Magistrate Judge, United States District Court for the Eastern : District of Virginia (1985-1993)	 Private Practice (1984-1985)	 Alexandria Bar Association; Virginia State Bar Virginia Women Attorneys Association
201	111	 Lewis R. Carluzzo	 1994	N / A	N / A	 Associate, Office of Chief Counsel, Internal Revenue Service,	N / A	 Private Practice (1975)	N / A
12	112	 Liam 0’Grady	 September 21, 2007	 President George W. Bush	N / A	N / A	N / A	N / A	 American Bar Association; Arlington County Bar Association; The District of Columbia Bar Association; Federal Bar : Association; The Virginia Bar Association
153	113	 Loren A. Smith .	 September 12, 1985 :	 President Ronald Reagan	N / A	 Attorney, Federal Communications Commission (1973); Assistant to the Special Counsel ta the President, Executive Office of the President, Richard M. Nixon Administration (1973-1974); Special Assistant U.S. Attorney, District of Columbia District, Executive Office for United States Attorneys, United States Department of Justice (1974-1975); Chief Counsel, Ronald Reagan for President (1976) (1976); Deputy Director, Reagan-Bush Transition Team (1980-1981); Chief Counsel, Ronald Reagan for President (1980) (1980)	 Chief Judge, United States Court of Federal Claims (1986-2000)	 Consultant, Sidley Austin LLP (1972-1973)	 United States Court of Federal Claims Bar; United States Supreme Court Bar Membership: Chairman, Administrative Conference of the United States (1981-1985)
114	114	 Louis F Oberdorfer	 1977	 President Jimmy Carter	N / A	 Assistant Attorney General, Tax Division, Office of ie.	N / A	 Attorney, Paul, Weiss, Rifkind, Wharton & Gartison LLP (1947-1951); Attorney, Wilmer Cutler dé Pickering LLP (1954-1961); . Attorney, Wilmer Cutler & Pickering LLP (1965-1977) Military Service: United States Army (1941-1946)	 Alabama State Bar Association; American Bar Association; The American Law Institute; Birmingham Bar Association; Th District of Columbia Bar Association; Federal Bar Association; The Historical Society of the District of Columbia Circuit Clerk Brynna Connolly ............0....0.....00. (202) 354-3440 rail: brynna_connolly@ded.uscourts.gov Rducation: NYU JD aw. Clerk Michael Spence............ potter eens (202) 354-3440 Began Service: 2007 B-nail: michael_spence@ded_.uscourts.gov ourt Reporter Susan Tyner .................6..00-. (202) 371-2230 dicial Assistant Candice Sigler .................... (202) 354-3440 hambers of Magistrate Judge Deborah A. Robinson : Barrett Prettyman U.S. Courthouse, 333 Constitution Avenue, NW, ourtroom 4, Washington, DC 20001-2866 (202) 354-3070 Fax: (202) 354-3095 / : eborah A. Robinson
82	115	 Lynn Adelman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
140	116	 Lynn J. Bush	N / A	N / A	N / A	N / A	N / A	N / A	N / A
169	117	 Margaret A. Ryan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
86	118	 Margaret Dee	 1987	N / A	N / A	N / A	N / A	 Private Practice (1977-1987)	 American Bankruptcy Institute; American College of Bankruptcy; The American Ions of Court; Mibwaukee Bar Association; Nationa! Association of Women Lawyers; National Conference of Bankruptcy Judges; State Bar of Wisconsin
149	119	 Margaret Mary Sweeney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
186	120	 Mark van Dyke Holmes	 June 30, 2003	 President George ‘W. Bush	N / A	 Counsel to Commissioners, United States Talexantibndl ‘Trade	N / A	 Associate, Cahill Gordon & Reindel LLP (1983-1985); Associate, Sullivan & Cromwell LLP (1987-1991); Counsel, Miller & Chevalier (1996-2001)	 Section of Taxation, Arnerican Bar Association; Section on Litigation, American Bar Association
50	121	 Marsha J. Pechman	 October 4, 1999	 President William J. Clinton	N / A	N / A	N / A	N / A	N / A
61	122	 Mary Alice Theiler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
183	123	 Mary Ann Cohen	 September 24, 1982	 President Ronald Reagan	N / A	N / A	N / A	 Member, Abbott & Cohen (1967-1982)	 American Bar Association; The State Bar of California
75	124	 Mary E. Stanley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
144	125	 Mary Ellen Coster Williams -	 July 21, 2003	 President George W. Bush	N / A	 Assistant U.S. Attomey, Civil Division (1983-1987)	N / A	 Associate, Fulbright & Jaworski-L.L.P. (1977-1979); Associate, Schnader Harrison Segal & Lewis LLP (1979-1983); Parmer, Janis, Schuelke & Wechsler (1987-1989) :	 American Bar Association; The District of Columbia Bar Association
178	126	 Mary J. Schoelen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	127	 Maurice B. Foley	 1995	 President William J. Clinton	N / A	 Attorney, Office of the Chief Counsel, Internal Revenyy	N / A	N / A	 The State Bar of California
78	128	 Maurice G. Taylor, Jr.	 1971	N / A	N / A	N / A	N / A	 Private Practice (1969-1976)	 Cabell County Bar Association; West Virginia State Bar Law Clerk William C, Ballard....................... (304} 253-2438 E-mail: william_baliard@wvsd.uscourts.gov Law Clerk Kevin J. Cimino........ 2.22.2... 00.00, E-mail: kevin_cimino@wvsd.uscourts.gov
190	129	 Michael &. Thornton	 March 9, 1998	 President William J. Clinton	N / A	 Tax Counsel, Committee on Ways and Means, United	N / A	 Sutherland, Asbill and Brennan (1982-1983); Miller &	N / A
36	130	 Michael F Urbanski	 January 26, 2004 :	N / A	N / A	N / A	N / A	 Associate, Vinson & Elkins (1982-1984); Principai, Woods Rogers PLC (4984-2004)	 American Bar Association; The District of Columbia Bar Association; Roanoke Bar Association; Virginia State Bar
181	131	 Michael Telesca -	 1982 :	 President Ronald Reagan	N / A	N / A	 Judge, Surrogate Court, Monroe County (1973-1982)	 Partner, Lamb, Webster, Walz & Telesca (1957-1973) Military Service: United States Marine Corps (1955-1957}	 American Bar Association; The American Inns of Court; American Judicature Society; The Justinian Society of Jurists; Monroe County Bar Association (NY); The New York State Bar Association 
59	132	 Monica Benton bgiinale sages (Fossils »	 October 1, 1973	N / A	N / A	N / A	 Judge, King County District Court (1995-2000)	N / A	N / A
143	133	 Nancy B. Firestone Hi Expires: July 4, 2018	N / A	N / A	N / A	N / A	N / A	N / A	N / A
164	134	 Nicholas Tsoucalas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	135	 Norman K. Moon	 November 25, 1997	 President Willtam J, Clinton	N / A	N / A	 Judge, Virginia Circuit Court, 24th Judicial Circuit (1974-1985); Chief Judge, Court of Appeals of: Virginia’ (1985-1997)	 Private Practice (1962-1970); Partner, Edmunds, Williams, Robertson, Sackett, Baldwin & Graves (1970-1974) Military Serviee: United States Army (1963-1965)	 American Bar Association; Council of Chief Judges of Courts of Appeal, Ametican Bar Association; American Judges Association; American Judicature Society; National Institute of Trial Advocacy; The Virginia Bar Association; Virginia State Bar
89	136	 Pamela Pepper	N / A	N / A	N / A	N / A	N / A	N / A	N / A
48	137	 Patricia C. Williams	 Fuly 14, 1997	N / A	N / A	N / A	N / A	N / A	 National Conference of Bankruptcy Judges; Washington Women Lawyers 
72	138	 Patrick MM. -	 2006	N / A	N / A	N / A	N / A	N / A	N / A
66	139	 Paul B. Snyder	 November 1, 1996	N / A	N / A	N / A	N / A	 Partner, Davies Pearson, P.C. (1980-1990); Partner, McGavick Graves, PS. (1990-1996) Military Service: United States Naval Reserve (1966-1974)	 American Bankruptcy Institute; American B Association; National Conference of Bankruptcy Judges Judge 
199	140	 Peter J.	 1994	N / A	N / A	N / A	N / A	N / A	N / A
103	141	 Peter J. McNiff	 1994	N / A	N / A	N / A	N / A	N / A	N / A
63	142	 Philip H. Brandt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	143	 R. Clarke VanDervort	 December 2001	N / A	N / A	N / A	N / A	N / A	N / A
165	144	 R. Kenton Musgrave	N / A	N / A	N / A	N / A	N / A	N / A	N / A
126	145	 Raymond L. Acosta	 1982	 President Ronald Reagan	N / A	 Special Agent, Federal Bureau of Investigation, United States	N / A	 Private Practice (1953-1954); Baker & Woods (1962-1963); Partner, Igardvidez & Acosta (1963-1967) Military Service: United States Navy (1943-1946)	 Federal Bar Association; Puerto Rico Chapter, Federal Bar Association; Society of Former Special Agents of the FBI, Inc.
136	146	 Raymond L. Finch	 September 1, 1994	 President William J. Clinton-	N / A	N / A	 Judge, Territorial Court of the Virgin Islands (1976-1994); Judge United States District Court of the Virgin Islands, Appellate Division (1976-1977); Judge, United States District Court of the Virgin Islands,::: Appellate Division (1988-1989); Chief Judge, United States District Ca’ of the Virgin Islands :	 Partner, Hodge, Sheen, Finch & Ross (1971-1975) Military Service: United States Army (1966-1969)	 American Bar Association, American Judges Association; American Judicature Society; National Bar Association imber of Judgeships: 1 rt 
6	147	 Rebecca Beach Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
152	148	 Reginald W. Gibson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
192	149	 Renato Beghe	 March 26, 1991	N / A	N / A	N / A	N / A	 Associate, Carter Ledyard & Milburn LLP (1954-1965); Partner, Carter Ledyard & Milburn LLP (1965-1983); Parmer, Morgan, Lewis & Bockius LLP (1983-1989}	 American Bar Association; American College of Tax Counsel; The American Law Institute; The Association of the Bar of the City of New York; International Bar Association; The New York State Bar Association
112	150	 Richard J. Leon	N / A	 President George W. Bush	N / A	 Attorney, Immigration and Naturalization Service, United States Department of Justice (1976-1977); Special Assistant U.S. Attorney, New York - Southern District, Executive Office for United States Attorneys, United States Department of Justice (1977-1978); Senior Trial Attorney, Criminal Section, Tax Division, United States Department of Justice (1983-1987); Deputy Chief Minority Counsel, Iran-Contra Committee, United States House of Representatives (1987-1988); Deputy Assistant Attorney General, Environment and Natural Resources Division, United States Department of Justice (1988-1989); Chief Minority Counsel, Committee on Foreign Affairs, United States House of Representatives (1992-1993); Special Counsel, Whitewater Investigation, Committee on Banking; Finance and Urban Affairs, United States House of Representatives (1994); Special Counsel, Ethics Reform Task Force, United States House of Representatives (1997)	 Commissioner, Judicial Review. Commission on Foreign Asset Control (2000-2001)	 Partner, Baker & Hostetler LLP (1989-1999); Partner,	N / A
163	151	 Richard K. Eaton	 January 3, 2000	 President William F Clinton	N / A	N / A	N / A	 Mudge, Rose, Guthrie, Alexander & Ferdon (1983-199	N / A
13	152	 Richard L. Williams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	153	 Richard W. Goldberg	 March 23, 1991	 President George H.W. Bush	N / A	 State Senator Richard W. Goldberg (R-ND), North Dakota	N / A	 Practicing Attorney, Anderson, Hibey & Blair (1989-1991)	N / A
109	154	 Richard W. Roberts -	N / A	N / A	N / A	N / A	N / A	N / A	N / A
74	155	 Robert C. Chambers	N / A	N / A	N / A	N / A	N / A	N / A	N / A
93	156	 Robert D.	 1978	N / A	N / A	N / A	N / A	 Ross & Stevens (1969-1978)	 American College of Bankruptcy; American Judicature Society; National Bankruptcy Conference; National Conference of Bankruptcy Judges; State Bar of Wisconsin; Turnaround Management” Association
7	157	 Robert E. Payne	N / A	N / A	N / A	N / A	N / A	N / A	N / A
67	158	 Robert Earl Maxwell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
14	159	 Robert G. Doumar	 1982 -	 President Ronald Reagan -	N / A	N / A	N / A	 Associate, Venable, Parsons, Kyle & Hylton (1955-1953 Senior Partner, Doumar, Pincus, Knight & Harlan (1958-1982) Military Service: United States Army (1953-1955)	 American Association for Justice; American Ba Association; The American Inns of Court; American Judicature Society;: Defense Research Institute; Federal Bar Association; Federal Judges Association; International Society of Barristers; Maritime Law Associatic of the United States; The Virginia Bar Association; Virginia State Bar; Virginia Trial Lawyers Association
27	160	 Robert G. Mayer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
157	161	 Robert H. Hodges, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
41	162	 Robert H. Whaley	 July 12, 1995	 President William J. Clinton	N / A	 Trial Attorney, Land & Natural Resources Division, Uni States Department of Justice (1969-1971); Assistant United States Atte; Eastern District of Washington, Office of the United States Altomey, United States Department of Justice (1971-1972) ;	 Judge, Washington Superior Court, Spokane County (1999.19	 Peek & Whaley (1968-1969); Associate then Partne	N / A
54	163	 Robert J. Bryan	 1986	 President Ronald Reagan	N / A	N / A	 Judge, Washington Superior Court (1967-1984)	 Bryan & Bryan (1959-1967); Riddell, Williams, Bullitt & Walkinshaw {1984-1986} Military Service: United States Army Reserve, United States Department of the Army	 American Bar Association; The Honorable Robert J. Bryan American Inn of Court, The American Inns of Court; American Judicature Society; Federal Bar Association |
151	164	 Robert J. Yock	N / A	N / A	N / A	N / A	N / A	N / A	N / A
204	165	 Robert L. Miller, Jr	N / A	N / A	N / A	N / A	N / A	N / A	N / A
200	166	 Robert N. Armen, Jr.	 1993	N / A	N / A	 Associate, Office of the Chief Counsel, Internal Revenue	N / A	N / A	N / A
177	167	 Robert N. Davis		 President George W: Bush Judge 1981	N / A	N / A	N / A	N / A	 The District of Columbia Bar Association; Federal Began Service: 2007 Bar Association; Iowa State Bar Association; The State Bar of California Cach eris <ion: : Senior Judge, United States District Court for the Eastern of Virginia emberships: Foreign Intelligence Surveillance Court E-mail: bredar@vetapp.gov Law Clerk John A. Wasleff......0.000.00.0...00.0.000.-
174	168	 Robinson O. Everett	 April 16, 1980	 President Jimmy Carter	N / A	 Commissioner, United States Court of Military Appeals (1955)	 Chief Tudge, United States Court of Appeals for the Armed Force (1980-1990)	 Private Practice (1955-1980) Military Service: United States Air Force Reserve (1950-1978); United States Air Force (1951-1953)	 American Bar Association; American Judicature : Society; The American Law Institute; The District of Columbia Bar Association; Federal Bar Association; North Carolina Bar Association 
51	169	 Ronatd 8. Leighton : scalter Ae gSVER @ivEWe ANCOLNG, BOR	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	170	 Rosemary M. Collyer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
38	171	 Ross W. Krumm	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	172	 Royce C. Lamberth	N / A	N / A	N / A	N / A	N / A	N / A	N / A
76	173	 Rudolph T. Randa	 August 12, 1992	 President George H.W. Bush	N / A	 Office of the City Attorney, City of Milwaukee, Wisconsin jeston, WV 25301 (1970-1975) y 347-3238 Fax: (304) 347-3239 .	 Municipal Judge, City of Milwaukee (1975-1979); Judge,	N / A	N / A
117	174	 S. Martin Teel, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
127	175	 Salvador E. Casellas	N / A	 President William J. Clinton	N / A	 Secretary of the Treasury, Commonwealth of Puerto Rico	N / A	 Attorney, Fiddler Gonzalez & ioliiems, PS.C, (1962-1972); Attorney, Fiddler Gonzalez & Rodriguez, PS.C. (1977-1994) Military Service: United States Army (1961-1962); United States Army Reserve, United States Department of the Army (1963-1967); Civilian Aide to the Secretary of the Army, United States Army (1985-1989)	 American Bar Association; Puerto Rico Chapter, Federal Bar Association; Puerto Rican Academy of Jurisprudence
30	176	 Samuel G. Wilson	 June 1990	 President George H.W. Bush	N / A	 Assistant Commonweaith Attorney, Commonwealth of Virginia (1974-1976), Assistant U.S. Attorney, Virginia - Western District, Executive Office for United States Attorneys, United States Department of Justice (1976) ‘	 Magistrate Judge, United States District Court for the ‘Western District of Virginia (1976-1981); Chief Judge, United States District Court for the Western District of Virginia (1997-2004)	 Attorney, Woods Rogers & Hazelgrove (1981-1990)	 Roancke Bar Association; The Virginia Bar Association; Virginia State Bar
65	177	 Samuel J. Steiner	 June 1978	N / A	N / A	N / A	N / A	 Sole Practitioner (1954) -	N / A
132	178	 Sara E. de Jests	 1986	N / A	N / A	 Administrative Law Judge, Social Security Administration,	N / A	 Associate, Jimenez & Fuste; Partner, Brown, Newsom & Cordova	 Maritime Law Association of the United States; National Conference of Banlauptcy Judges; Puerto Rican Bankruptcy Bar Association; Puerto Rican Bar Association
168	179	 Scott Wallace Stucky	N / A	N / A	N / A	N / A	N / A	N / A	N / A
203	180	 Stanley J. Gombass	 August 4, 1985	N / A	N / A	 Tax Attorney, General Litigation, Office of Chief Counsel,	N / A	 Associate, Buckmaster, White, Mindel & Clarke (1970)	 The District of Columbia Bar Association 
26	181	 Stephen C. St. John	 1995	N / A	N / A	N / A	N / A	 Williams, Worrell, Kelly & Greer (1977-1989), Faggert &	N / A
189	182	 Stephen J. Swift	N / A	N / A	N / A	N / A	N / A	N / A	N / A
25	183	 Stephen S. Mitchell	 December 12, 1994	N / A	N / A	N / A	N / A	 McKinley, Schmidtlein & Mitchell (1979-1994) Military Service: United States Marine Corps (1970-1979)	 The Congressman Walter Chandler American Inn of Court, The American Inns of Court
171	184	 Susan J. Crawford	N / A	N / A	N / A	N / A	N / A	N / A	N / A
88	185	 Susan V. Kelley	 July 1, 2003	N / A	N / A	N / A	N / A	 Partner, Weinberg & Green (1980-1987); Associate, Murphy Desmond $.C. (1987-1999); Partner, Lee, Kilkelly, Paulson & Kabaker, $.C, (1992-1999); Partner, Michael Best & Friedrich LLP (1999-2003)	 American Bankruptcy Institute; American Bar Association; Dane County Bar Association; State Bar of Wisconsin
17	186	 T. S. Ellis Hl	 1987	 President Ronald Reagan	N / A	N / A	N / A	N / A	N / A
21	187	 Theresa Carroll.	 September 12, 1996	N / A	N / A	 Assistant United States Attorney, United States Attorney’	N / A	 Murphy, McGettigan & West, PC (1983-1991)	 Alexandria Bar Association, Northern Virginia”. Chapter, Federal Bar Association; Virginia State Bar : ambers of Magistrate Judge M. Hannah Lauck _ 00:East Main Street, Richmond, VA 23219 : Hannah Lauck agistrate Judge Ban Service: May 2005
148	188	 Thomas Craig Wheeler	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	189	 Thomas E. Johnston	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	190	 Thomas F Hogan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	191	 Thomas J. Lydon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
94	192	 Thomas S. Utschig	N / A	N / A	N / A	N / A	N / A	N / A	N / A
64	193	 Thomas T. Glover	 1985	N / A	N / A	N / A	N / A	N / A	N / A
55	194	 Thomas §&. Zilly	 1988	 President Ronald Reagan	N / A	N / A	 Judge Pro Tem, Seattle Municipal Court (1972-1980)	 Lane, Powell, Moss & Miller (1962) Military Service: United States Naval Reserve (1956-1962)	 American Bar Association; Federal Bar Association; King County Bar Association; Washington State Bar Association
18	195	 Tommy E. Miller	 September 8, 1987	N / A	N / A	 Assistant Commonwealth’s Attorney, Commonwealth of	N / A	N / A	N / A
146	196	 Victor J. Wolski	 Fuly 24, 2003	 President George W. Bush	N / A	N / A	N / A	 Attorney, Pacific Legal Foundation (1992-1997); Attorney, Cooper, Carvin & Rosenthal (2000-2003)	 The Federalist Society for Law and Public Policy Studies; The John Carroll Society of Washington, DC; Oregon State Bar Association; The State Bar of California; The Supreme Court Historical Society; Washington State Bar Association
11	197	 Walter D. Kelley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
173	198	 Walter T. Cox Il	 September 6, 1984	 President Ronald Reagan	N / A	N / A	 Resident Iudge, South Carolina Circuit Court, 10th Judicial Cia (1978-1984)	 Partner, Jones, McIntosh, Threlkeld, Newman and Cox (1973-1978) Military Service: United States Army (1964-1973)	 American Bar Association; Anderson County Bar Association, Anderson County Young Lawyers; The Bar Association of thé District of Columbia; Blue Key Honor Society; Federal Bar Association: Judge Advocates Association, South Carolina Bar Association; South Carolina Trial Lawyers Association
179	199	 William A. Moorman Stat & Kelly Di	N / A	N / A	N / A	N / A	N / A	N / A	N / A
83	200	 William C. Griesbach	 May 17, 2002	 President George W.. Bush	N / A	 Staff Attorney, United States Court of Appeals for the Seventh ‘Circuit (1980-1982); Assistant District Attorney, Office of the’ District Attorney, County of Brown, Wisconsin (1987-1995)	 Judge, Brown County Circuit Court (1995-2002)	 Associate, Liebmann, Conway, Olejniczak & Jerry, 8. C	N / A
39	201	 William E. Anderson	 December 5, 1980	N / A	N / A	N / A	N / A	N / A	N / A
40	202	 William F Stone, Jr.	 Fuly 23, 1999	N / A	N / A	N / A	N / A	 Stone, Worthy, Joyce & Stone (1971-1987); William F.	N / A
95	203	 William FE Downes	 June 23, 1994	 President Wiliam J. Clinton	N / A	N / A	N / A	 Associate and Partner, Clark and Downes (1975-1978); Associate and Partner, Brown and Drew (1978-1994) Military Service: United States Marine Corps (1968-1971)	 Federal Bar Association; Natrona County Bar Association; Wyoming Bar Association
2	204	 William K. Sessions Hl	 2002	N / A	N / A	N / A	N / A	N / A	N / A
